LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Number of Lines,Impedance @ Frequency,Tolerance,DC Resistance(DCR),Current Rating,Operating Temperature
C88970,BLM15PX121SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C88970,322200,0.0294,20,20,https://www.lcsc.com/product-detail/C88970.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,55mΩ,2A,-55℃~+125℃
C107335,MPZ1608S601ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C107335,306420,0.0185,10,10,https://www.lcsc.com/product-detail/C107335.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,150mΩ,1A,-55℃~+125℃
C81034,MPZ2012S601ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/97b8fd8f95d483658715dd96ac1acb6d.pdf?productCode=C81034,245990,0.0346,10,10,https://www.lcsc.com/product-detail/C81034.html,0805,Tape & Reel (TR),1,600Ω@100MHz,±25%,100mΩ,2A,-55℃~+125℃
C88984,BLM18PG330SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88984,242500,0.0250,50,50,https://www.lcsc.com/product-detail/C88984.html,0603,Tape & Reel (TR),1,33Ω@100MHz,±25%,25mΩ,3A,-55℃~+125℃
C76889,BLM15HG102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d3c74377b0928ed60229ef4bb9f3feac.pdf?productCode=C76889,218000,0.0170,50,50,https://www.lcsc.com/product-detail/C76889.html,0402,Tape & Reel (TR),1,1kΩ@100MHz,±25%,1.1Ω,250mA,-55℃~+125℃
C85827,BLM18EG221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f56d59225adc45bfab675df0e0fbb20e.pdf?productCode=C85827,214420,0.0570,10,10,https://www.lcsc.com/product-detail/C85827.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,50mΩ,2A,-55℃~+125℃
C113030,BLM18SG121TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/138cd0d36536472da378bf00c495d8f0.pdf?productCode=C113030,209420,0.0533,10,10,https://www.lcsc.com/product-detail/C113030.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,25mΩ,3A,-55℃~+125℃
C85834,BLM18PG600SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C85834,202200,0.0226,50,50,https://www.lcsc.com/product-detail/C85834.html,0603,Tape & Reel (TR),1,60Ω@100MHz,±25%,100mΩ,1A,-55℃~+125℃
C114770,MPZ1608S121ATAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C114770,189160,0.0111,10,10,https://www.lcsc.com/product-detail/C114770.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,45mΩ,2A,-55℃~+125℃
C15957,MPZ2012S101AT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/faf431921010bd6151d84a7da591b5d1.pdf?productCode=C15957,188400,0.0273,10,10,https://www.lcsc.com/product-detail/C15957.html,0805,Tape & Reel (TR),1,100Ω@100MHz,±25%,20mΩ,4A,-55℃~+125℃
C97853,BLM18PG471SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C97853,188150,0.0196,50,50,https://www.lcsc.com/product-detail/C97853.html,0603,Tape & Reel (TR),1,470Ω@100MHz,±25%,200mΩ,1A,-55℃~+125℃
C79382,BLM21PG121SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C79382,181220,0.0305,20,20,https://www.lcsc.com/product-detail/C79382.html,0805,Tape & Reel (TR),1,120Ω@100MHz,±25%,30mΩ,3A,-55℃~+125℃
C76882,BLM15AG100SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C76882,179750,0.0148,50,50,https://www.lcsc.com/product-detail/C76882.html,0402,Tape & Reel (TR),1,10Ω@100MHz,-,25mΩ,1A,-55℃~+125℃
C307775,MPZ1608S600ATDH5,TDK,https://datasheet.lcsc.com/datasheet/pdf/f736b4933bebc4d7fd9d10965ffea16d.pdf?productCode=C307775,161460,0.0232,10,10,https://www.lcsc.com/product-detail/C307775.html,0603,Tape & Reel (TR),1,60Ω@100MHz,±25%,20mΩ,3.5A,-55℃~+125℃
C76818,MPZ2012S221AT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/faf431921010bd6151d84a7da591b5d1.pdf?productCode=C76818,158300,0.0336,10,10,https://www.lcsc.com/product-detail/C76818.html,0805,Tape & Reel (TR),1,220Ω@100MHz,±25%,40mΩ,3A,-55℃~+125℃
C275486,MPZ1608S300ATAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C275486,158280,0.0153,10,10,https://www.lcsc.com/product-detail/C275486.html,0603,Tape & Reel (TR),1,30Ω@100MHz,-,10mΩ,5A,-55℃~+125℃
C76814,MPZ1608S102ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C76814,150940,0.0169,10,10,https://www.lcsc.com/product-detail/C76814.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,300mΩ,800mA,-55℃~+125℃
C88980,BLM18KG221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88980,146700,0.0371,20,20,https://www.lcsc.com/product-detail/C88980.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,50mΩ,2.2A,-55℃~+125℃
C21516,BLM15HD102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/7162efb50aa547f7989738f7d84265e2.pdf?productCode=C21516,141250,0.0191,50,50,https://www.lcsc.com/product-detail/C21516.html,0402,Tape & Reel (TR),1,1kΩ@100MHz,±25%,1.25Ω,250mA,-55℃~+125℃
C17305,BLM18PG300SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/54a6ab0b0d2c4dcba23c704ad5f44427.pdf?productCode=C17305,130950,0.0188,50,50,https://www.lcsc.com/product-detail/C17305.html,0603,Tape & Reel (TR),1,30Ω@100MHz,±25%,50mΩ,1A,-55℃~+125℃
C337875,BLM15BD601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/760bf925e3645b48fa978677bc520954.pdf?productCode=C337875,129950,0.0215,50,50,https://www.lcsc.com/product-detail/C337875.html,0402,Tape & Reel (TR),1,600Ω@100MHz,±25%,650mΩ,200mA,-55℃~+125℃
C88986,BLM18RK102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88986,122900,0.0340,20,20,https://www.lcsc.com/product-detail/C88986.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,800mΩ,200mA,-55℃~+125℃
C114780,MPZ1608B471ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C114780,120700,0.0148,10,10,https://www.lcsc.com/product-detail/C114780.html,0603,Tape & Reel (TR),1,470Ω@100MHz,±25%,150mΩ,1A,-55℃~+125℃
C79913,BLM18PG331SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C79913,115400,0.0158,50,50,https://www.lcsc.com/product-detail/C79913.html,0603,Tape & Reel (TR),1,330Ω@100MHz,±25%,150mΩ,1.2A,-55℃~+125℃
C160975,BLM15PX331SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C160975,114600,0.0176,50,50,https://www.lcsc.com/product-detail/C160975.html,0402,Tape & Reel (TR),1,330Ω@100MHz,±25%,150mΩ,1.2A,-55℃~+125℃
C85815,BLM15AX102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C85815,112600,0.0111,100,100,https://www.lcsc.com/product-detail/C85815.html,0402,Tape & Reel (TR),1,1kΩ@100MHz,±25%,490mΩ,350mA,-55℃~+125℃
C160982,BLM18KG102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1b67ef046d91f6bf1aabe6a3aa8b9b42.pdf?productCode=C160982,108620,0.0371,20,20,https://www.lcsc.com/product-detail/C160982.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,200mΩ,1A,-55℃~+125℃
C85828,BLM18HE102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f82b35c4cf051a1d6cd28b95b66d0d6.pdf?productCode=C85828,106850,0.0731,10,10,https://www.lcsc.com/product-detail/C85828.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,350mΩ,600mA,-55℃~+125℃
C85837,BLM21AG601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C85837,106300,0.0446,20,20,https://www.lcsc.com/product-detail/C85837.html,0805,Tape & Reel (TR),1,600Ω@100MHz,±25%,210mΩ,700mA,-55℃~+125℃
C21519,MPZ2012S601AT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/faf431921010bd6151d84a7da591b5d1.pdf?productCode=C21519,103630,0.0283,10,10,https://www.lcsc.com/product-detail/C21519.html,0805,Tape & Reel (TR),1,600Ω@100MHz,±25%,100mΩ,2A,-55℃~+125℃
C88976,BLM18BD601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88976,99600,0.0146,50,50,https://www.lcsc.com/product-detail/C88976.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,650mΩ,200mA,-55℃~+125℃
C97120,MMZ1608B601CTAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C97120,97230,0.0150,10,10,https://www.lcsc.com/product-detail/C97120.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,400mΩ,500mA,-55℃~+125℃
C18305,BLM21PG600SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/295b188fd76b4477a40d2f6b2706fde5.pdf?productCode=C18305,94320,0.0401,20,20,https://www.lcsc.com/product-detail/C18305.html,0805,Tape & Reel (TR),1,60Ω@100MHz,±25%,20mΩ,3.5A,-55℃~+125℃
C16903,BLM21PG300SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C16903,93270,0.0529,10,10,https://www.lcsc.com/product-detail/C16903.html,0805,Tape & Reel (TR),1,30Ω@100MHz,±25%,14mΩ,4A,-55℃~+125℃
C85814,BLM15AG700SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C85814,92850,0.0152,50,50,https://www.lcsc.com/product-detail/C85814.html,0402,Tape & Reel (TR),1,70Ω@100MHz,±25%,150mΩ,600mA,-55℃~+125℃
C88971,BLM18AG221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88971,90950,0.0216,50,50,https://www.lcsc.com/product-detail/C88971.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,250mΩ,700mA,-55℃~+125℃
C76885,BLM15AX221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C76885,90500,0.0187,50,50,https://www.lcsc.com/product-detail/C76885.html,0402,Tape & Reel (TR),1,220Ω@100MHz,±25%,180mΩ,600mA,-55℃~+125℃
C88993,BLM21PG220SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C88993,89580,0.0347,20,20,https://www.lcsc.com/product-detail/C88993.html,0805,Tape & Reel (TR),1,22Ω@100MHz,±25%,9mΩ,6A,-55℃~+125℃
C20345,BLM18EG601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f56d59225adc45bfab675df0e0fbb20e.pdf?productCode=C20345,75240,0.0581,10,10,https://www.lcsc.com/product-detail/C20345.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,350mΩ,500mA,-55℃~+125℃
C160974,BLM15PX330SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d4cae5d68450f4f9aa5bb34b5d161c0f.pdf?productCode=C160974,74600,0.0201,50,50,https://www.lcsc.com/product-detail/C160974.html,0402,Tape & Reel (TR),1,33Ω@100MHz,±25%,22mΩ,3A,
C337878,BLM18AG151SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/cfa773c12ded7d405e9cd552f012ae14.pdf?productCode=C337878,73000,0.0129,50,50,https://www.lcsc.com/product-detail/C337878.html,0603,Tape & Reel (TR),1,150Ω@100MHz,±25%,250mΩ,700mA,-55℃~+125℃
C88994,BLM21PG221SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C88994,72210,0.0734,10,10,https://www.lcsc.com/product-detail/C88994.html,0805,Tape & Reel (TR),1,220Ω@100MHz,±25%,45mΩ,2A,-
C160977,BLM15PX601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C160977,71600,0.0184,50,50,https://www.lcsc.com/product-detail/C160977.html,0402,Tape & Reel (TR),1,600Ω@100MHz,±25%,230mΩ,900mA,-55℃~+125℃
C88969,BLM15PD600SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C88969,68250,0.0169,50,50,https://www.lcsc.com/product-detail/C88969.html,0402,Tape & Reel (TR),1,60Ω@100MHz,±25%,60mΩ,1.7A,-55℃~+125℃
C77668,BLM18BD252SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/12e7821a4cf54a50a621ce7fb859e87d.pdf?productCode=C77668,62650,0.0286,50,50,https://www.lcsc.com/product-detail/C77668.html,0603,Tape & Reel (TR),1,2.5kΩ@100MHz,±25%,1.5Ω,150mA,-55℃~+125℃
C85839,BLM21BD272SN1L,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C85839,60860,0.0964,10,10,https://www.lcsc.com/product-detail/C85839.html,0805,Tape & Reel (TR),1,2.7kΩ@100MHz,±25%,800mΩ,200mA,-55℃~+125℃
C76817,MPZ2012S102AT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/faf431921010bd6151d84a7da591b5d1.pdf?productCode=C76817,60720,0.0286,10,10,https://www.lcsc.com/product-detail/C76817.html,0805,Tape & Reel (TR),1,1kΩ@100MHz,±25%,150mΩ,1.5A,-55℃~+125℃
C88988,BLM18SG221TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88988,59740,0.0482,20,20,https://www.lcsc.com/product-detail/C88988.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,40mΩ,2.5A,-55℃~+125℃
C88990,BLM21AG121SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C88990,59320,0.0420,20,20,https://www.lcsc.com/product-detail/C88990.html,0805,Tape & Reel (TR),1,120Ω@100MHz,±25%,100mΩ,1A,-55℃~+125℃
C333978,BLM15PX471SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C333978,57850,0.0179,50,50,https://www.lcsc.com/product-detail/C333978.html,0402,Tape & Reel (TR),1,470Ω@100MHz,±25%,200mΩ,1A,-55℃~+125℃
C76893,BLM18EG101TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f56d59225adc45bfab675df0e0fbb20e.pdf?productCode=C76893,56580,0.0714,10,10,https://www.lcsc.com/product-detail/C76893.html,0603,Tape & Reel (TR),1,100Ω@100MHz,±25%,45mΩ,2A,-55℃~+125℃
C113031,BLM18SG700TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/138cd0d36536472da378bf00c495d8f0.pdf?productCode=C113031,56210,0.0600,10,10,https://www.lcsc.com/product-detail/C113031.html,0603,Tape & Reel (TR),1,70Ω@100MHz,±25%,20mΩ,4A,-55℃~+125℃
C88967,BLM15HD601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d3c74377b0928ed60229ef4bb9f3feac.pdf?productCode=C88967,52500,0.0187,50,50,https://www.lcsc.com/product-detail/C88967.html,0402,Tape & Reel (TR),1,600Ω@100MHz,±25%,850mΩ,300mA,-55℃~+125℃
C307776,MPZ2012S101ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/97b8fd8f95d483658715dd96ac1acb6d.pdf?productCode=C307776,52310,0.0329,10,10,https://www.lcsc.com/product-detail/C307776.html,0805,Tape & Reel (TR),1,100Ω@100MHz,±25%,20mΩ,4A,-55℃~+125℃
C88981,BLM18KG260TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88981,52100,0.0302,20,20,https://www.lcsc.com/product-detail/C88981.html,0603,Tape & Reel (TR),1,26Ω@100MHz,±25%,7mΩ,6A,-55℃~+125℃
C76816,MPZ1608S600ATAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C76816,51210,0.0166,10,10,https://www.lcsc.com/product-detail/C76816.html,0603,Tape & Reel (TR),1,60Ω@100MHz,±25%,20mΩ,3.5A,-55℃~+125℃
C711569,BLM18PG221SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/6b2557e95925e06168b0227db5f2f078.pdf?productCode=C711569,51160,0.0486,20,20,https://www.lcsc.com/product-detail/C711569.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,100mΩ,1.4A,-55℃~+125℃
C85835,BLM21AG102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C85835,49460,0.0390,20,20,https://www.lcsc.com/product-detail/C85835.html,0805,Tape & Reel (TR),1,1kΩ@100MHz,±25%,280mΩ,600mA,-55℃~+125℃
C710390,BLM18SG121TZ1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/275d6a6b9900489555a262315b27af2d.pdf?productCode=C710390,43735,0.1051,5,5,https://www.lcsc.com/product-detail/C710390.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,25mΩ,3A,-55℃~+125℃
C87063,BLM18SG260TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/12e7821a4cf54a50a621ce7fb859e87d.pdf?productCode=C87063,43350,0.0644,10,10,https://www.lcsc.com/product-detail/C87063.html,0603,Tape & Reel (TR),1,26Ω@100MHz,±25%,7mΩ,6A,-55℃~+125℃
C85816,BLM15BA220SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C85816,42900,0.0048,100,100,https://www.lcsc.com/product-detail/C85816.html,0402,Tape & Reel (TR),1,22Ω@100MHz,±25%,300mΩ,300mA,-55℃~+125℃
C88978,BLM18HD601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f82b35c4cf051a1d6cd28b95b66d0d6.pdf?productCode=C88978,42440,0.0475,20,20,https://www.lcsc.com/product-detail/C88978.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,1.5Ω,100mA,-55℃~+125℃
C307778,MPZ2012S221ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/97b8fd8f95d483658715dd96ac1acb6d.pdf?productCode=C307778,42190,0.0387,10,10,https://www.lcsc.com/product-detail/C307778.html,0805,Tape & Reel (TR),1,220Ω@100MHz,±25%,40mΩ,3A,-55℃~+125℃
C845118,ILHB0805ER601V,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/a64d032264cb01d0a8b6ddd9cb210e8d.pdf?productCode=C845118,41880,0.0762,10,10,https://www.lcsc.com/product-detail/C845118.html,0805,Tape & Reel (TR),1,600Ω@100MHz,±25%,100mΩ,2A,-55℃~+125℃
C88989,BLM18SG331TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88989,41530,0.0663,10,10,https://www.lcsc.com/product-detail/C88989.html,0603,Tape & Reel (TR),1,330Ω@100MHz,±25%,70mΩ,1.5A,-55℃~+125℃
C307769,MPZ1608S101ATDH5,TDK,https://datasheet.lcsc.com/datasheet/pdf/f736b4933bebc4d7fd9d10965ffea16d.pdf?productCode=C307769,41010,0.0270,10,10,https://www.lcsc.com/product-detail/C307769.html,0603,Tape & Reel (TR),1,100Ω@100MHz,±25%,30mΩ,3A,-55℃~+125℃
