LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Number of Lines,Impedance @ Frequency,Tolerance,DC Resistance(DCR),Current Rating,Operating Temperature
C80983,MPZ2012S102ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/97b8fd8f95d483658715dd96ac1acb6d.pdf?productCode=C80983,27880,0.0384,20,20,https://www.lcsc.com/product-detail/C80983.html,0805,Tape & Reel (TR),1,1kΩ@100MHz,±25%,150mΩ,1.5A,-55℃~+125℃
C275451,MMZ1608S601ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C275451,27550,0.0128,50,50,https://www.lcsc.com/product-detail/C275451.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,350mΩ,500mA,-55℃~+125℃
C76819,MPZ2012S331AT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/faf431921010bd6151d84a7da591b5d1.pdf?productCode=C76819,27330,0.0250,10,10,https://www.lcsc.com/product-detail/C76819.html,0805,Tape & Reel (TR),1,330Ω@100MHz,±25%,50mΩ,2.5A,-55℃~+125℃
C113029,BLM18KG700TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/270bb2c282cc9d193bae20c2f0681aa2.pdf?productCode=C113029,26980,0.0425,20,20,https://www.lcsc.com/product-detail/C113029.html,0603,Tape & Reel (TR),1,70Ω@100MHz,±25%,22mΩ,3.5A,-55℃~+125℃
C85826,BLM18BB221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C85826,26550,0.0189,50,50,https://www.lcsc.com/product-detail/C85826.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,450mΩ,450mA,-55℃~+125℃
C275435,MMZ1608B102CTA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C275435,26540,0.0231,10,10,https://www.lcsc.com/product-detail/C275435.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,600mΩ,300mA,-55℃~+125℃
C596498,BLM15EX331SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f0dc8bd84e855858424e217e18597b66.pdf?productCode=C596498,26130,0.1010,10,10,https://www.lcsc.com/product-detail/C596498.html,0402,Tape & Reel (TR),1,330Ω@100MHz,±25%,205mΩ,700mA,-55℃~+125℃
C76804,MMZ1005S601CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C76804,26130,0.0107,10,10,https://www.lcsc.com/product-detail/C76804.html,0402,Tape & Reel (TR),1,600Ω@100MHz,±25%,520mΩ,300mA,-55℃~+125℃
C160976,BLM15PX600SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C160976,25850,0.0217,50,50,https://www.lcsc.com/product-detail/C160976.html,0402,Tape & Reel (TR),1,60Ω@100MHz,±25%,32mΩ,2.5A,-55℃~+125℃
C882954,BLM18EG121SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/c3eecdb78a2bed92991ac6c69d367d58.pdf?productCode=C882954,25820,0.0589,20,20,https://www.lcsc.com/product-detail/C882954.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,40mΩ,2A,-55℃~+125℃
C525480,BLM15AG601SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/5cc10378604c3655e7477a7689c6f5cd.pdf?productCode=C525480,25250,0.0258,50,50,https://www.lcsc.com/product-detail/C525480.html,0402,Tape & Reel (TR),1,600Ω@100MHz,±25%,600mΩ,300mA,-55℃~+125℃
C88966,BLM15HB221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d3c74377b0928ed60229ef4bb9f3feac.pdf?productCode=C88966,25150,0.0263,50,50,https://www.lcsc.com/product-detail/C88966.html,0402,Tape & Reel (TR),1,220Ω@100MHz,±25%,1Ω,250mA,-55℃~+125℃
C160981,BLM18KG101TN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C160981,24950,0.0262,50,50,https://www.lcsc.com/product-detail/C160981.html,0603,Tape & Reel (TR),1,100Ω@100MHz,±25%,30mΩ,3A,-55℃~+125℃
C307770,MPZ1608S121ATDH5,TDK,https://datasheet.lcsc.com/datasheet/pdf/f736b4933bebc4d7fd9d10965ffea16d.pdf?productCode=C307770,24890,0.0364,10,10,https://www.lcsc.com/product-detail/C307770.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,45mΩ,2A,-55℃~+125℃
C275480,MPZ1005S300CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/a59072f3e936ac656833428bced87deb.pdf?productCode=C275480,24850,0.0110,50,50,https://www.lcsc.com/product-detail/C275480.html,0402,Tape & Reel (TR),1,30Ω@100MHz,-,35mΩ,1.7A,-55℃~+125℃
C7509803,BLM15PX221SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d12c04bbd2c2d6885be3ff9ad21057d0.pdf?productCode=C7509803,24425,0.1222,5,5,https://www.lcsc.com/product-detail/C7509803.html,0402,Tape & Reel (TR),1,220Ω@100MHz,±25%,100mΩ,1.4A,-55℃~+125℃
C275484,MPZ1608S181ATAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C275484,24330,0.0249,10,10,https://www.lcsc.com/product-detail/C275484.html,0603,Tape & Reel (TR),1,180Ω@100MHz,±25%,50mΩ,2A,-55℃~+125℃
C701292,BLM15BX182SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f9ac50304e05b2702008f07ca258ce9a.pdf?productCode=C701292,22350,0.0210,50,50,https://www.lcsc.com/product-detail/C701292.html,0402,Tape & Reel (TR),1,1.8kΩ@100MHz,±25%,900mΩ,250mA,-55℃~+125℃
C77600,BLM15BD471SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C77600,22200,0.0156,50,50,https://www.lcsc.com/product-detail/C77600.html,0402,Tape & Reel (TR),1,470Ω@100MHz,±25%,600mΩ,200mA,-55℃~+125℃
C71813,BLM15AX300SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C71813,22100,0.0163,50,50,https://www.lcsc.com/product-detail/C71813.html,0402,Tape & Reel (TR),1,30Ω@100MHz,±25%,60mΩ,1.1A,-55℃~+125℃
C360716,MMZ1005S102CTD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/a624fe9bbcfa218798e6d6b222dc314e.pdf?productCode=C360716,21310,0.0231,10,10,https://www.lcsc.com/product-detail/C360716.html,0402,Tape & Reel (TR),1,1kΩ@100MHz,±25%,750mΩ,200mA,-55℃~+125℃
C76813,MPZ1005S600CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/a59072f3e936ac656833428bced87deb.pdf?productCode=C76813,21290,0.0143,10,10,https://www.lcsc.com/product-detail/C76813.html,0402,Tape & Reel (TR),1,60Ω@100MHz,±25%,60mΩ,1.5A,-55℃~+125℃
C426325,BLM15EX121SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/9f98a9f88c1f8ce65ed99729dbc3bfab.pdf?productCode=C426325,21230,0.0563,10,10,https://www.lcsc.com/product-detail/C426325.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,75mΩ,1.8A,-55℃~+125℃
C160985,BLM18PG471SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/cda37ef11fb95d0dd88e22865f9c745e.pdf?productCode=C160985,20850,0.0218,50,50,https://www.lcsc.com/product-detail/C160985.html,0603,Tape & Reel (TR),1,470Ω@100MHz,±25%,200mΩ,1A,-55℃~+125℃
C596496,BLM21SN300SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/6242bda61675039a79fe525df931ed03.pdf?productCode=C596496,20825,0.1840,5,5,https://www.lcsc.com/product-detail/C596496.html,0805,Tape & Reel (TR),1,30Ω@100MHz,-,4mΩ,8.5A,-55℃~+125℃
C531292,MMZ1005D100CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C531292,20000,0.0082,100,100,https://www.lcsc.com/product-detail/C531292.html,0402,Tape & Reel (TR),1,10Ω@100MHz,±25%,100mΩ,500mA,-55℃~+125℃
C2833717,MMZ1005D330CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C2833717,19550,0.0141,50,50,https://www.lcsc.com/product-detail/C2833717.html,0402,Tape & Reel (TR),1,33Ω@100MHz,±25%,240mΩ,400mA,-55℃~+125℃
C92036,MMZ1005S121CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C92036,19500,0.0115,10,10,https://www.lcsc.com/product-detail/C92036.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,220mΩ,500mA,-55℃~+125℃
C275485,MPZ1608S260ATAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C275485,19490,0.0219,10,10,https://www.lcsc.com/product-detail/C275485.html,0603,Tape & Reel (TR),1,26Ω@100MHz,±25%,7mΩ,6A,-55℃~+125℃
C88979,BLM18HE601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f82b35c4cf051a1d6cd28b95b66d0d6.pdf?productCode=C88979,19380,0.0411,20,20,https://www.lcsc.com/product-detail/C88979.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,250mΩ,800mA,-55℃~+125℃
C275430,MMZ1005Y152CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C275430,19350,0.0144,50,50,https://www.lcsc.com/product-detail/C275430.html,0402,Tape & Reel (TR),1,1.5kΩ@100MHz,±25%,1Ω,100mA,-55℃~+125℃
C85819,BLM15BD102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C85819,19200,0.0098,50,50,https://www.lcsc.com/product-detail/C85819.html,0402,Tape & Reel (TR),1,1kΩ@100MHz,±25%,900mΩ,200mA,-55℃~+125℃
C307777,MPZ2012S102JTD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/94f71207ccaf5f04eedf1663ce24a5c2.pdf?productCode=C307777,19120,0.0476,20,20,https://www.lcsc.com/product-detail/C307777.html,0805,Tape & Reel (TR),1,1kΩ@100MHz,±25%,150mΩ,1.5A,-55℃~+125℃
C107324,MMZ1005Y121CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/5cb64914119eac12dd818df36ace095d.pdf?productCode=C107324,19050,0.0107,50,50,https://www.lcsc.com/product-detail/C107324.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,180mΩ,400mA,-55℃~+125℃
C780186,MH1608-601Y,BOURNS,https://datasheet.lcsc.com/datasheet/pdf/7f0426ef046fbb06a31cef2ca0797607.pdf?productCode=C780186,18420,0.0266,20,20,https://www.lcsc.com/product-detail/C780186.html,0603,Tape & Reel (TR),1,600Ω@100MHz,±25%,200mΩ,1A,-55℃~+125℃
C85822,BLM15PD300SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C85822,18350,0.0167,50,50,https://www.lcsc.com/product-detail/C85822.html,0402,Tape & Reel (TR),1,30Ω@100MHz,±25%,35mΩ,2.2A,-55℃~+125℃
C80165,BLM18PG221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/cfa773c12ded7d405e9cd552f012ae14.pdf?productCode=C80165,18200,0.0091,100,100,https://www.lcsc.com/product-detail/C80165.html,0603,Tape & Reel (TR),1,220Ω@100MHz,±25%,100mΩ,1.4A,-55℃~+125℃
C87555,MPZ1608S471ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C87555,18100,0.0175,50,50,https://www.lcsc.com/product-detail/C87555.html,0603,Tape & Reel (TR),1,470Ω@100MHz,±25%,150mΩ,1A,-55℃~+125℃
C160969,BLM15BA050SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/bbbd2666e8b5009174c19a8f787e4fd1.pdf?productCode=C160969,17850,0.0093,50,50,https://www.lcsc.com/product-detail/C160969.html,0402,Tape & Reel (TR),1,5Ω@100MHz,±25%,100mΩ,100mA,-55℃~+125℃
C85823,BLM15PG100SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C85823,17500,0.0229,50,50,https://www.lcsc.com/product-detail/C85823.html,0402,Tape & Reel (TR),1,10Ω@100MHz,±25%,25mΩ,1A,-55℃~+125℃
C341663,BLM21BD601SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/02bfc87a298765c48304c1f74ec446b1.pdf?productCode=C341663,17400,0.0586,10,10,https://www.lcsc.com/product-detail/C341663.html,0805,Tape & Reel (TR),1,600Ω@100MHz,±25%,350mΩ,300mA,-55℃~+125℃
C136263,MMZ1608R300ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C136263,17100,0.0151,50,50,https://www.lcsc.com/product-detail/C136263.html,0603,Tape & Reel (TR),1,30Ω@100MHz,±25%,50mΩ,1.5A,-55℃~+125℃
C275483,MPZ1608R391ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/5525eadde63874e80c8e8f485485d5a6.pdf?productCode=C275483,16550,0.0194,50,50,https://www.lcsc.com/product-detail/C275483.html,0603,Tape & Reel (TR),1,390Ω@100MHz,±25%,120mΩ,1.2A,-55℃~+125℃
C433027,MMZ1608B301CTDH5,TDK,https://datasheet.lcsc.com/datasheet/pdf/fab8d2d2124d001f5f7e194a14e1d56a.pdf?productCode=C433027,16500,0.0188,50,50,https://www.lcsc.com/product-detail/C433027.html,0603,Tape & Reel (TR),1,300Ω@100MHz,±25%,250mΩ,500mA,-55℃~+125℃
C2650949,MH1608-121Y,BOURNS,https://datasheet.lcsc.com/datasheet/pdf/7f0426ef046fbb06a31cef2ca0797607.pdf?productCode=C2650949,16360,0.0664,10,10,https://www.lcsc.com/product-detail/C2650949.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,100mΩ,2A,-55℃~+125℃
C237601,BLM15PX181SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C237601,16160,0.0345,20,20,https://www.lcsc.com/product-detail/C237601.html,0402,Tape & Reel (TR),1,180Ω@100MHz,±25%,90mΩ,1.5A,-55℃~+125℃
C694571,MMZ1005S182ET000,TDK,https://datasheet.lcsc.com/datasheet/pdf/4809a58093646d7c6f777b7170a7d9d9.pdf?productCode=C694571,16100,0.0253,10,10,https://www.lcsc.com/product-detail/C694571.html,0402,Tape & Reel (TR),1,1.8kΩ@100MHz,±25%,1.5Ω,200mA,-55℃~+125℃
C275481,MPZ1005S331ET000,TDK,https://datasheet.lcsc.com/datasheet/pdf/08f042b5ebd8f2638022c64aa0b90155.pdf?productCode=C275481,15880,0.0261,20,20,https://www.lcsc.com/product-detail/C275481.html,0402,Tape & Reel (TR),1,330Ω@100MHz,±25%,280mΩ,700mA,-55℃~+125℃
C437411,BLM21PG221SZ1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2112cb1c85cfd15d2cf822633f1226f3.pdf?productCode=C437411,15750,0.0870,10,10,https://www.lcsc.com/product-detail/C437411.html,0805,Tape & Reel (TR),1,220Ω@100MHz,±25%,45mΩ,2A,-55℃~+125℃
C2661556,MMZ1005A222ETD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/72c3d0803a4e476bb619e049b5b0f29f.pdf?productCode=C2661556,15600,0.0348,20,20,https://www.lcsc.com/product-detail/C2661556.html,0402,Tape & Reel (TR),1,2.2kΩ@100MHz,±25%,2.2Ω,150mA,-55℃~+125℃
C3011650,BLM18KG102SZ1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/13e49b40614e8103a667d396d76a6e70.pdf?productCode=C3011650,15260,0.0346,20,20,https://www.lcsc.com/product-detail/C3011650.html,0603,Tape & Reel (TR),1,1kΩ@100MHz,±25%,200mΩ,800mA,-55℃~+125℃
C2661571,MAF1608GAD601CT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/77e6d2435015be9afe1feb441b9f1e64.pdf?productCode=C2661571,15120,0.0998,5,5,https://www.lcsc.com/product-detail/C2661571.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,150mΩ,1A,-55℃~+125℃
C710329,BLM15AX102SZ1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/40e60f8537126a31d49777ebc6c609ca.pdf?productCode=C710329,14900,0.0179,50,50,https://www.lcsc.com/product-detail/C710329.html,0402,Tape & Reel (TR),1,1kΩ@100MHz,±25%,490mΩ,350mA,-55℃~+125℃
C113010,BLM18AG331SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/138cd0d36536472da378bf00c495d8f0.pdf?productCode=C113010,14850,0.0139,50,50,https://www.lcsc.com/product-detail/C113010.html,0603,Tape & Reel (TR),1,330Ω@100MHz,±25%,300mΩ,600mA,-55℃~+125℃
C434836,MPZ1005S330HT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/8d03624d294aba7f515f7107402d6929.pdf?productCode=C434836,14610,0.0179,10,10,https://www.lcsc.com/product-detail/C434836.html,0402,Tape & Reel (TR),1,33Ω@100MHz,±25%,22mΩ,3A,-55℃~+125℃
C88961,BLM15BA330SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C88961,14550,0.0123,50,50,https://www.lcsc.com/product-detail/C88961.html,0402,Tape & Reel (TR),1,33Ω@100MHz,±25%,400mΩ,300mA,-55℃~+125℃
C88983,BLM18PG330SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2d503a4b167da9bb5d0eb4a3fa711314.pdf?productCode=C88983,14540,0.0496,20,20,https://www.lcsc.com/product-detail/C88983.html,0603,Tape & Reel (TR),1,33Ω@100MHz,±25%,25mΩ,3A,-55℃~+125℃
C136223,MMZ1608S121ATA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C136223,14150,0.0167,50,50,https://www.lcsc.com/product-detail/C136223.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,200mΩ,500mA,-55℃~+125℃
C701260,BLM15KD200SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f9ac50304e05b2702008f07ca258ce9a.pdf?productCode=C701260,13850,0.0266,50,50,https://www.lcsc.com/product-detail/C701260.html,0402,Tape & Reel (TR),1,20Ω@100MHz,±25%,11mΩ,3.8A,-55℃~+125℃
C397304,BLM21AG471SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/02bfc87a298765c48304c1f74ec446b1.pdf?productCode=C397304,13755,0.1290,5,5,https://www.lcsc.com/product-detail/C397304.html,0805,Tape & Reel (TR),1,470Ω@100MHz,±25%,190mΩ,700mA,-55℃~+125℃
C275477,MPZ1005S121ET000,TDK,https://datasheet.lcsc.com/datasheet/pdf/08f042b5ebd8f2638022c64aa0b90155.pdf?productCode=C275477,13550,0.0327,10,10,https://www.lcsc.com/product-detail/C275477.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,95mΩ,1.5A,-55℃~+125℃
C269768,BLM15AG221SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/9fd0a4798b6036fc62a44fa01f1baf23.pdf?productCode=C269768,13550,0.0210,50,50,https://www.lcsc.com/product-detail/C269768.html,0402,Tape & Reel (TR),1,220Ω@100MHz,±25%,350mΩ,300mA,-55℃~+125℃
C269769,BLM15BX102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f9ac50304e05b2702008f07ca258ce9a.pdf?productCode=C269769,13200,0.0186,50,50,https://www.lcsc.com/product-detail/C269769.html,0402,Tape & Reel (TR),1,1kΩ@100MHz,±25%,650mΩ,300mA,-55℃~+125℃
C37751,BLM21BD102SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/66cc6d09eb554e329b4a127f322b5519.pdf?productCode=C37751,13040,0.0799,10,10,https://www.lcsc.com/product-detail/C37751.html,0805,Tape & Reel (TR),1,1kΩ@100MHz,±25%,400mΩ,250mA,-55℃~+125℃
C275436,MMZ1608B121CTAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C275436,12800,0.0206,50,50,https://www.lcsc.com/product-detail/C275436.html,0603,Tape & Reel (TR),1,120Ω@100MHz,±25%,150mΩ,600mA,-55℃~+125℃
C275434,MMZ1608A252BTA00,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C275434,12800,0.0234,10,10,https://www.lcsc.com/product-detail/C275434.html,0603,Tape & Reel (TR),1,2.5kΩ@100MHz,±25%,800mΩ,200mA,-55℃~+125℃
C76887,BLM15BB470SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f85b01b3a1a015a5ec4a9f03876e0063.pdf?productCode=C76887,12800,0.0136,50,50,https://www.lcsc.com/product-detail/C76887.html,0402,Tape & Reel (TR),1,47Ω@100MHz,±25%,350mΩ,300mA,-55℃~+125℃
C307764,MMZ1608S202ATD25,TDK,https://datasheet.lcsc.com/datasheet/pdf/fab8d2d2124d001f5f7e194a14e1d56a.pdf?productCode=C307764,12710,0.0461,10,10,https://www.lcsc.com/product-detail/C307764.html,0603,Tape & Reel (TR),1,2kΩ@100MHz,±25%,900mΩ,200mA,-55℃~+125℃
C88991,BLM21AG221SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1addff62e5484bf39ea4690b7cc5dd21.pdf?productCode=C88991,12695,0.1445,5,5,https://www.lcsc.com/product-detail/C88991.html,0805,Tape & Reel (TR),1,220Ω@100MHz,±25%,130mΩ,900mA,-55℃~+125℃
C114767,MMZ1608B301CTAH0,TDK,https://datasheet.lcsc.com/datasheet/pdf/87432f053e79e0383615d7ea0c5b69df.pdf?productCode=C114767,12550,0.0137,50,50,https://www.lcsc.com/product-detail/C114767.html,0603,Tape & Reel (TR),1,300Ω@100MHz,±25%,250mΩ,500mA,-55℃~+125℃
C136227,MPZ2012S300AT000,TDK,https://datasheet.lcsc.com/datasheet/pdf/faf431921010bd6151d84a7da591b5d1.pdf?productCode=C136227,12390,0.0322,10,10,https://www.lcsc.com/product-detail/C136227.html,0805,Tape & Reel (TR),1,30Ω@100MHz,±25%,10mΩ,6A,-55℃~+125℃
C91573,BLM15AG121SH1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/b2cc76e0c1614fdeafb72b176ad514d2.pdf?productCode=C91573,12380,0.0307,20,20,https://www.lcsc.com/product-detail/C91573.html,0402,Tape & Reel (TR),1,120Ω@100MHz,±25%,250mΩ,500mA,-55℃~+125℃
C160978,BLM15PX800SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/95a866020366aab942596b3cb72e6594.pdf?productCode=C160978,12350,0.0200,50,50,https://www.lcsc.com/product-detail/C160978.html,0402,Tape & Reel (TR),1,80Ω@100MHz,±25%,38mΩ,2.3A,-55℃~+125℃
C113008,BLM15BB100SN1D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a5ef5ba9d56248da8ba2430a48a194c4.pdf?productCode=C113008,12200,0.0151,50,50,https://www.lcsc.com/product-detail/C113008.html,0402,Tape & Reel (TR),1,10Ω@100MHz,±25%,100mΩ,300mA,-55℃~+125℃
