LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C106242,CC1206KKX7RBBB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C106242,49500,0.0458,20,20,https://www.lcsc.com/product-detail/C106242.html,1206,Tape & Reel (TR),10nF,±10%,500V,X7R
C6854068,AC1206KKX7R0BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C6854068,3545,0.4506,5,5,https://www.lcsc.com/product-detail/C6854068.html,1206,Tape & Reel (TR),2.2uF,±10%,100V,X7R
C723358,CC0402KRX7R6BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C723358,26600,0.0243,50,50,https://www.lcsc.com/product-detail/C723358.html,0402,Tape & Reel (TR),470nF,±10%,10V,X7R
C149603,AC1206KRX7R9BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C149603,19160,0.0777,10,10,https://www.lcsc.com/product-detail/C149603.html,1206,Tape & Reel (TR),100nF,±10%,50V,X7R
C145012,CC1206KKX7R9BB684,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C145012,20370,0.1026,10,10,https://www.lcsc.com/product-detail/C145012.html,1206,Tape & Reel (TR),680nF,±10%,50V,X7R
C106835,CC0805KRX7RYBB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106835,48350,0.0246,50,50,https://www.lcsc.com/product-detail/C106835.html,0805,Tape & Reel (TR),1nF,±10%,250V,X7R
C106260,CC0402KRX7R7BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106260,111600,0.0072,100,100,https://www.lcsc.com/product-detail/C106260.html,0402,Tape & Reel (TR),47nF,±10%,16V,X7R
C106239,CC1206KRX7R9BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106239,27160,0.0371,20,20,https://www.lcsc.com/product-detail/C106239.html,1206,Tape & Reel (TR),10nF,±10%,50V,X7R
C3871033,CC1210JKX7R0BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C3871033,3315,0.2619,5,5,https://www.lcsc.com/product-detail/C3871033.html,1210,Tape & Reel (TR),100nF,±5%,100V,X7R
C519973,CC0805KKX7R6BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519973,33420,0.0377,20,20,https://www.lcsc.com/product-detail/C519973.html,0805,Tape & Reel (TR),1uF,±10%,10V,X7R
C107075,CC0603KRX7R9BB151,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107075,101200,0.0110,100,100,https://www.lcsc.com/product-detail/C107075.html,0603,Tape & Reel (TR),150pF,±10%,50V,X7R
C527013,CC0402KRX7R0BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C527013,96300,0.0074,100,100,https://www.lcsc.com/product-detail/C527013.html,0402,Tape & Reel (TR),1nF,±10%,100V,X7R
C6876996,CC1210KKX7RBBB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C6876996,975,0.2219,5,5,https://www.lcsc.com/product-detail/C6876996.html,1210,Tape & Reel (TR),100nF,±10%,500V,X7R
C577275,CC1210KKX7R9BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C577275,5560,0.1542,10,10,https://www.lcsc.com/product-detail/C577275.html,1210,Tape & Reel (TR),220nF,±10%,50V,X7R
C541547,CC1206JRX7R9BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541547,23220,0.0522,20,20,https://www.lcsc.com/product-detail/C541547.html,1206,Tape & Reel (TR),100nF,±5%,50V,X7R
C519981,CC0805KRX7R8BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519981,53700,0.0292,50,50,https://www.lcsc.com/product-detail/C519981.html,0805,Tape & Reel (TR),100nF,±10%,25V,X7R
C326974,CC0402KRX7R8BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326974,99300,0.0064,100,100,https://www.lcsc.com/product-detail/C326974.html,0402,Tape & Reel (TR),33nF,±10%,25V,X7R
C326678,CC1206KRX7RABB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326678,17180,0.0938,5,5,https://www.lcsc.com/product-detail/C326678.html,1206,Tape & Reel (TR),10nF,±10%,200V,X7R
C282248,CC0603KRX7R9BB301,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C282248,80200,0.0090,100,100,https://www.lcsc.com/product-detail/C282248.html,0603,Tape & Reel (TR),300pF,±10%,50V,X7R
C281757,CC0402JRX7R9BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C281757,109900,0.0058,100,100,https://www.lcsc.com/product-detail/C281757.html,0402,Tape & Reel (TR),4.7nF,±5%,50V,X7R
C149602,AC0603KRX7R0BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C149602,53400,0.0193,50,50,https://www.lcsc.com/product-detail/C149602.html,0603,Tape & Reel (TR),10nF,±10%,100V,X7R
C107181,CC1206KKX7R0BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107181,10320,0.0564,20,20,https://www.lcsc.com/product-detail/C107181.html,1206,Tape & Reel (TR),100nF,±10%,100V,X7R
C107130,CC0805KKX7R8BB684,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107130,17860,0.0457,20,20,https://www.lcsc.com/product-detail/C107130.html,0805,Tape & Reel (TR),680nF,±10%,25V,X7R
C107079,CC0603KRX7R9BB183,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107079,80200,0.0080,100,100,https://www.lcsc.com/product-detail/C107079.html,0603,Tape & Reel (TR),18nF,±10%,50V,X7R
C726551,AC0603KRX7R0BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C726551,47700,0.0169,100,100,https://www.lcsc.com/product-detail/C726551.html,0603,Tape & Reel (TR),1nF,±10%,100V,X7R
C541487,CC1206KRX7R9BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541487,18620,0.0417,20,20,https://www.lcsc.com/product-detail/C541487.html,1206,Tape & Reel (TR),33nF,±10%,50V,X7R
C513671,CC1206KRX7R0BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C513671,18880,0.0453,20,20,https://www.lcsc.com/product-detail/C513671.html,1206,Tape & Reel (TR),22nF,±10%,100V,X7R
C282065,CC0603KRX7R9BB203,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C282065,67900,0.0112,100,100,https://www.lcsc.com/product-detail/C282065.html,0603,Tape & Reel (TR),20nF,±10%,50V,X7R
C277509,CC0805KRX7RBBB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C277509,35050,0.0254,50,50,https://www.lcsc.com/product-detail/C277509.html,0805,Tape & Reel (TR),1nF,±10%,500V,X7R
C113910,CC1206KRX7RABB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113910,17220,0.0524,20,20,https://www.lcsc.com/product-detail/C113910.html,1206,Tape & Reel (TR),1nF,±10%,200V,X7R
C113811,CC0603KRX7R8BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113811,67900,0.0120,100,100,https://www.lcsc.com/product-detail/C113811.html,0603,Tape & Reel (TR),47nF,±10%,25V,X7R
C107200,CC1206KKX7RCBB682,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C107200,19860,0.0394,20,20,https://www.lcsc.com/product-detail/C107200.html,1206,Tape & Reel (TR),6.8nF,±10%,1kV,X7R
C107142,CC0805KRX7R9BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107142,46800,0.0171,100,100,https://www.lcsc.com/product-detail/C107142.html,0805,Tape & Reel (TR),1.5nF,±10%,50V,X7R
C107032,CC0402KRX7R9BB822,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107032,97600,0.0067,100,100,https://www.lcsc.com/product-detail/C107032.html,0402,Tape & Reel (TR),8.2nF,±10%,50V,X7R
C107027,CC0402KRX7R9BB271,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107027,89200,0.0057,100,100,https://www.lcsc.com/product-detail/C107027.html,0402,Tape & Reel (TR),270pF,±10%,50V,X7R
C106236,CC1206KKX7R7BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106236,10640,0.1026,10,10,https://www.lcsc.com/product-detail/C106236.html,1206,Tape & Reel (TR),1uF,±10%,16V,X7R
C726586,AC0805KKX7R9BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C726586,4180,0.0822,10,10,https://www.lcsc.com/product-detail/C726586.html,0805,Tape & Reel (TR),470nF,±10%,50V,X7R
C726522,AC0402KRX7R8BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C726522,42650,0.0190,50,50,https://www.lcsc.com/product-detail/C726522.html,0402,Tape & Reel (TR),100nF,±10%,25V,X7R
C577442,CS1210KKX7R0BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/f8940f98c49a1f93ae92411500443b06.pdf?productCode=C577442,2000,0.4097,5,5,https://www.lcsc.com/product-detail/C577442.html,1210,Tape & Reel (TR),1uF,±10%,100V,X7R
C541465,CC0402JRX7R8BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541465,62500,0.0149,100,100,https://www.lcsc.com/product-detail/C541465.html,0402,Tape & Reel (TR),100nF,±5%,25V,X7R
C541463,CC0402JRX7R9BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541463,55700,0.0086,100,100,https://www.lcsc.com/product-detail/C541463.html,0402,Tape & Reel (TR),33nF,±5%,50V,X7R
C541460,CC0402JRX7R9BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541460,58300,0.0098,100,100,https://www.lcsc.com/product-detail/C541460.html,0402,Tape & Reel (TR),22nF,±5%,50V,X7R
C505466,CC0402KRX7R7BB154,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C505466,40200,0.0097,100,100,https://www.lcsc.com/product-detail/C505466.html,0402,Tape & Reel (TR),150nF,±10%,16V,X7R
C133050,CC1206KKX7R9BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C133050,7630,0.1102,10,10,https://www.lcsc.com/product-detail/C133050.html,1206,Tape & Reel (TR),2.2uF,±10%,50V,X7R
C107099,CC0603KRX7R9BB821,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107099,76400,0.0079,100,100,https://www.lcsc.com/product-detail/C107099.html,0603,Tape & Reel (TR),820pF,±10%,50V,X7R
C107089,CC0603KRX7R9BB391,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107089,55600,0.0127,50,50,https://www.lcsc.com/product-detail/C107089.html,0603,Tape & Reel (TR),390pF,±10%,50V,X7R
C106846,CC0805KKX7R8BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106846,24260,0.0340,20,20,https://www.lcsc.com/product-detail/C106846.html,0805,Tape & Reel (TR),470nF,±10%,25V,X7R
C58456,CC0805JRX7R9BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C58456,35400,0.0185,100,100,https://www.lcsc.com/product-detail/C58456.html,0805,Tape & Reel (TR),10nF,±5%,50V,X7R
C427112,AC0805KKX7R8BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C427112,14940,0.0583,20,20,https://www.lcsc.com/product-detail/C427112.html,0805,Tape & Reel (TR),1uF,±10%,25V,X7R
C309442,AC0603KRX7R9BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C309442,37500,0.0137,100,100,https://www.lcsc.com/product-detail/C309442.html,0603,Tape & Reel (TR),2.2nF,±10%,50V,X7R
C282080,CC1206KKX7RDBB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C282080,11040,0.0736,10,10,https://www.lcsc.com/product-detail/C282080.html,1206,Tape & Reel (TR),330pF,±10%,2kV,X7R
C113854,CC0805KRX7R9BB124,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113854,19250,0.0249,50,50,https://www.lcsc.com/product-detail/C113854.html,0805,Tape & Reel (TR),120nF,±10%,50V,X7R
C107195,CC1206KKX7RCBB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C107195,14240,0.0579,20,20,https://www.lcsc.com/product-detail/C107195.html,1206,Tape & Reel (TR),330pF,±10%,1kV,X7R
C107127,CC0805KKX7R6BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107127,10210,0.0728,10,10,https://www.lcsc.com/product-detail/C107127.html,0805,Tape & Reel (TR),2.2uF,±10%,10V,X7R
C107077,CC0603KRX7R9BB181,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107077,54800,0.0127,50,50,https://www.lcsc.com/product-detail/C107077.html,0603,Tape & Reel (TR),180pF,±10%,50V,X7R
C107021,CC0402KRX7R9BB122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107021,90500,0.0033,100,100,https://www.lcsc.com/product-detail/C107021.html,0402,Tape & Reel (TR),1.2nF,±10%,50V,X7R
C106857,CC0603KRX7R8BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106857,45400,0.0221,50,50,https://www.lcsc.com/product-detail/C106857.html,0603,Tape & Reel (TR),220nF,±10%,25V,X7R
C5182461,CC0805KKX7RYBB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C5182461,11140,0.0598,10,10,https://www.lcsc.com/product-detail/C5182461.html,0805,Tape & Reel (TR),100nF,±10%,250V,X7R
C5182419,CC0402KRX7R9BB563,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C5182419,81000,0.0063,100,100,https://www.lcsc.com/product-detail/C5182419.html,0402,Tape & Reel (TR),56nF,±10%,50V,X7R
C3909605,CC1206JRNPO9BN333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C3909605,2460,0.1652,5,5,https://www.lcsc.com/product-detail/C3909605.html,1206,Tape & Reel (TR),33nF,±5%,50V,C0G
C3852310,AC1206KRX7R0BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C3852310,7900,0.0822,10,10,https://www.lcsc.com/product-detail/C3852310.html,1206,Tape & Reel (TR),47nF,±10%,100V,X7R
C541498,CC1206JKX7RDBB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C541498,11120,0.0445,20,20,https://www.lcsc.com/product-detail/C541498.html,1206,Tape & Reel (TR),1nF,±5%,2kV,X7R
C520046,CC0805JRX7R9BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C520046,22300,0.0219,50,50,https://www.lcsc.com/product-detail/C520046.html,0805,Tape & Reel (TR),68nF,±5%,50V,X7R
C327170,CC0805JRX7R9BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327170,31800,0.0192,50,50,https://www.lcsc.com/product-detail/C327170.html,0805,Tape & Reel (TR),4.7nF,±5%,50V,X7R
C327019,CC0402KRX7R7BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327019,64200,0.0050,100,100,https://www.lcsc.com/product-detail/C327019.html,0402,Tape & Reel (TR),68nF,±10%,16V,X7R
C326712,CC0805JRX7R9BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326712,24850,0.0217,50,50,https://www.lcsc.com/product-detail/C326712.html,0805,Tape & Reel (TR),47nF,±5%,50V,X7R
C282243,CC0603KRX7RABB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C282243,39500,0.0163,50,50,https://www.lcsc.com/product-detail/C282243.html,0603,Tape & Reel (TR),1nF,±10%,200V,X7R
C107202,CC1206KKX7RZBB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C107202,5395,0.1328,5,5,https://www.lcsc.com/product-detail/C107202.html,1206,Tape & Reel (TR),22nF,±10%,630V,X7R
C107084,CC0603KRX7R9BB271,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107084,59900,0.0090,100,100,https://www.lcsc.com/product-detail/C107084.html,0603,Tape & Reel (TR),270pF,±10%,50V,X7R
C107072,CC0603KRX7R9BB121,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107072,57200,0.0089,100,100,https://www.lcsc.com/product-detail/C107072.html,0603,Tape & Reel (TR),120pF,±10%,50V,X7R
C107030,CC0402KRX7R9BB681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C107030,83400,0.0044,100,100,https://www.lcsc.com/product-detail/C107030.html,0402,Tape & Reel (TR),680pF,±10%,50V,X7R
C106249,CC0603KRX7R7BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C106249,39900,0.0193,50,50,https://www.lcsc.com/product-detail/C106249.html,0603,Tape & Reel (TR),220nF,±10%,16V,X7R
C3868174,AC0603JRNPO0BN222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C3868174,8880,0.0352,20,20,https://www.lcsc.com/product-detail/C3868174.html,0603,Tape & Reel (TR),2.2nF,±5%,100V,C0G
C2254850,CC1210KKX7R9BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C2254850,3660,0.1068,10,10,https://www.lcsc.com/product-detail/C2254850.html,1210,Tape & Reel (TR),47nF,±10%,50V,X7R
C2174387,AC1210KKX7R8BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2174387,2460,0.3357,5,5,https://www.lcsc.com/product-detail/C2174387.html,1210,Tape & Reel (TR),1uF,±10%,25V,X7R
C577124,CC1206JKNPOCBN200,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577124,12620,0.0574,20,20,https://www.lcsc.com/product-detail/C577124.html,1206,Tape & Reel (TR),20pF,±5%,1kV,C0G;NP0
C541447,CC0402JRX7R9BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541447,51900,0.0055,100,100,https://www.lcsc.com/product-detail/C541447.html,0402,Tape & Reel (TR),3.3nF,±5%,50V,X7R
C527379,CC1210KKX7RBBB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C527379,2595,0.2572,5,5,https://www.lcsc.com/product-detail/C527379.html,1210,Tape & Reel (TR),10nF,±10%,500V,X7R
C520031,CC0805JRX7R9BB123,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C520031,19600,0.0316,50,50,https://www.lcsc.com/product-detail/C520031.html,0805,Tape & Reel (TR),12nF,±5%,50V,X7R
C327239,CC0805KRX7R9BB202,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327239,39000,0.0257,50,50,https://www.lcsc.com/product-detail/C327239.html,0805,Tape & Reel (TR),2nF,±10%,50V,X7R
C327114,CC0805KKX7R0BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327114,15500,0.0332,50,50,https://www.lcsc.com/product-detail/C327114.html,0805,Tape & Reel (TR),33nF,±10%,100V,X7R
C326835,AC0805KRX7R9BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C326835,16900,0.0280,50,50,https://www.lcsc.com/product-detail/C326835.html,0805,Tape & Reel (TR),10nF,±10%,50V,X7R
C326670,CC1206KRX7R9BB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326670,10800,0.0373,20,20,https://www.lcsc.com/product-detail/C326670.html,1206,Tape & Reel (TR),470pF,±10%,50V,X7R
