LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C2182332,C0402C331JAGACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/73c030c092cad88867b92e86f262076b.pdf?productCode=C2182332,11480,0.0426,20,20,https://www.lcsc.com/product-detail/C2182332.html,0402,Tape & Reel (TR),330pF,±5%,250V,C0G
C2168526,C0603C560J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2168526,11450,0.0127,50,50,https://www.lcsc.com/product-detail/C2168526.html,0603,Tape & Reel (TR),56pF,±5%,50V,C0G
C576984,CC0805JRNPOYBN101,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576984,11400,0.0225,50,50,https://www.lcsc.com/product-detail/C576984.html,0805,Tape & Reel (TR),100pF,±5%,250V,NP0
C97878,GRM1885C1H182JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/c0cd4b85a809d81f356b64875c07406e.pdf?productCode=C97878,11320,0.0244,20,20,https://www.lcsc.com/product-detail/C97878.html,0603,Tape & Reel (TR),1.8nF,±5%,50V,C0G
C3010445,GRM1555C2A102GE01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/0fbeeede4d744e36a814ba7c95bafe1f.pdf?productCode=C3010445,11300,0.0691,10,10,https://www.lcsc.com/product-detail/C3010445.html,0402,Tape & Reel (TR),1nF,±2%,100V,C0G
C597208,06035C332JAT2A,Kyocera AVX,,11300,0.0162,50,50,https://www.lcsc.com/product-detail/C597208.html,0603,Tape & Reel (TR),3.3nF,±5%,50V,X7R
C513560,CC0402JRX7R9BB681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C513560,11300,0.0054,100,100,https://www.lcsc.com/product-detail/C513560.html,0402,Tape & Reel (TR),680pF,±5%,50V,X7R
C162095,GRM1555C1H301JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/218fd65e263fd4f8f8a712fca225aa4c.pdf?productCode=C162095,11300,0.0150,50,50,https://www.lcsc.com/product-detail/C162095.html,0402,Tape & Reel (TR),300pF,±5%,50V,C0G
C161546,GRM1555C1H271GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/16ecc6f756bb49140156ba37add46d97.pdf?productCode=C161546,11300,0.0141,50,50,https://www.lcsc.com/product-detail/C161546.html,0402,Tape & Reel (TR),270pF,±2%,50V,C0G
C7471456,C0805C100J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/2229add0d556bbe04f3fc73f463d5e13.pdf?productCode=C7471456,11280,0.0252,20,20,https://www.lcsc.com/product-detail/C7471456.html,0805,Tape & Reel (TR),10pF,±5%,50V,C0G
C437435,GCM1555C1H181FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/85f4a41ef4e34047da8bc0c6c562a4a2.pdf?productCode=C437435,11220,0.0256,20,20,https://www.lcsc.com/product-detail/C437435.html,0402,Tape & Reel (TR),180pF,±1%,50V,C0G
C21390358,C0603C330J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/ca478561d3172e9ccd486961ecbcbc0c.pdf?productCode=C21390358,11200,0.0570,20,20,https://www.lcsc.com/product-detail/C21390358.html,0603,Tape & Reel (TR),33pF,±5%,50V,C0G
C527295,CC1206JRNPO9BN272,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527295,11180,0.0455,20,20,https://www.lcsc.com/product-detail/C527295.html,1206,Tape & Reel (TR),2.7nF,±5%,50V,NP0
C3893965,GRT1555C1H102FA02D,muRata,https://datasheet.lcsc.com/datasheet/pdf/b68d82271c9ce2d20733f4a471f82bea.pdf?productCode=C3893965,11140,0.0369,20,20,https://www.lcsc.com/product-detail/C3893965.html,0402,Tape & Reel (TR),1nF,±1%,50V,C0G
C541498,CC1206JKX7RDBB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C541498,11120,0.0445,20,20,https://www.lcsc.com/product-detail/C541498.html,1206,Tape & Reel (TR),1nF,±5%,2kV,X7R
C526994,CC0402JRNPO8BN100,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C526994,11100,0.0036,100,100,https://www.lcsc.com/product-detail/C526994.html,0402,Tape & Reel (TR),10pF,±5%,25V,NP0
C519490,CC0603FRNPO9BN240,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519490,11080,0.0321,20,20,https://www.lcsc.com/product-detail/C519490.html,0603,Tape & Reel (TR),24pF,±1%,50V,NP0
C3900904,GJM1555C1H190GB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f4480b98112fd31fc110961a9ae9e18f.pdf?productCode=C3900904,11060,0.0454,20,20,https://www.lcsc.com/product-detail/C3900904.html,0402,Tape & Reel (TR),19pF,±2%,50V,C0G
C599624,C0603C101J1GAC7867,KEMET,https://datasheet.lcsc.com/datasheet/pdf/20ddd6b960db520a5aee742d7a16923f.pdf?productCode=C599624,11060,0.0236,20,20,https://www.lcsc.com/product-detail/C599624.html,0603,Tape & Reel (TR),100pF,±5%,100V,C0G
C3870596,GJM1555C1H300JB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/73c96d2ddc9719a36a8babac5284c6e9.pdf?productCode=C3870596,11050,0.0215,50,50,https://www.lcsc.com/product-detail/C3870596.html,0402,Tape & Reel (TR),30pF,±5%,50V,C0G
C2180165,AC0603JRNPO9BN150,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2180165,11000,0.0124,100,100,https://www.lcsc.com/product-detail/C2180165.html,0603,Tape & Reel (TR),15pF,±5%,50V,NP0
C527261,CC1206JKNPOBBN222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C527261,11000,0.0696,20,20,https://www.lcsc.com/product-detail/C527261.html,1206,Tape & Reel (TR),2.2nF,±5%,500V,NP0
C118895,CC0805FRNPO9BN471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C118895,11000,0.0463,20,20,https://www.lcsc.com/product-detail/C118895.html,0805,Tape & Reel (TR),470pF,±1%,50V,NP0
C3852727,GCM1555C1H621FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/1c4043054197136b4f565b4fa35a88f3.pdf?productCode=C3852727,10960,0.0255,20,20,https://www.lcsc.com/product-detail/C3852727.html,0402,Tape & Reel (TR),620pF,±1%,50V,C0G
C597391,08055C103JAT2A,Kyocera AVX,,10880,0.0455,20,20,https://www.lcsc.com/product-detail/C597391.html,0805,Tape & Reel (TR),10nF,±5%,50V,X7R
C2168202,C0402C150J4GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2168202,10800,0.0138,50,50,https://www.lcsc.com/product-detail/C2168202.html,0402,Tape & Reel (TR),15pF,±5%,16V,C0G
C2167421,GJM1555C1H130GB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/ee013b90466f07c9b51890a913e17c2c.pdf?productCode=C2167421,10800,0.0444,10,10,https://www.lcsc.com/product-detail/C2167421.html,0402,Tape & Reel (TR),13pF,±2%,50V,C0G
C541429,CC0402GRNPO9BN471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541429,10800,0.0057,100,100,https://www.lcsc.com/product-detail/C541429.html,0402,Tape & Reel (TR),470pF,±2%,50V,NP0
C2177214,GJM1555C1H240JB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a4bdcb3eab6a1ec9c91d2f871d31419e.pdf?productCode=C2177214,10760,0.0258,20,20,https://www.lcsc.com/product-detail/C2177214.html,0402,Tape & Reel (TR),24pF,±5%,50V,C0G
C541439,CC0402FRNPO9BN750,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541439,10700,0.0053,100,100,https://www.lcsc.com/product-detail/C541439.html,0402,Tape & Reel (TR),75pF,±1%,50V,NP0
C519455,CC0603GRNPO9BN470,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519455,10700,0.0157,50,50,https://www.lcsc.com/product-detail/C519455.html,0603,Tape & Reel (TR),47pF,±2%,50V,NP0
C524553,GCM155R71H223JA55D,muRata,https://datasheet.lcsc.com/datasheet/pdf/19da2a224d64308a31e11a23319a5de6.pdf?productCode=C524553,10650,0.0143,50,50,https://www.lcsc.com/product-detail/C524553.html,0402,Tape & Reel (TR),22nF,±5%,50V,X7R
C519390,CC0603JRNPO8BN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519390,10600,0.0074,100,100,https://www.lcsc.com/product-detail/C519390.html,0603,Tape & Reel (TR),22pF,±5%,25V,NP0
C3834692,GRM1555CYA103GE01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/8fc4ce0372a847caba64fd97a7989b68.pdf?productCode=C3834692,10510,0.0779,10,10,https://www.lcsc.com/product-detail/C3834692.html,0402,Tape & Reel (TR),10nF,±2%,35V,C0G
C576767,CC0603FRNPO0BN120,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576767,10500,0.0412,20,20,https://www.lcsc.com/product-detail/C576767.html,0603,Tape & Reel (TR),12pF,±1%,100V,NP0
C2167955,C0402C103J5RACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/2fe6a453435205abf7a26ebf93692f47.pdf?productCode=C2167955,10440,0.0271,20,20,https://www.lcsc.com/product-detail/C2167955.html,0402,Tape & Reel (TR),10nF,±5%,50V,X7R
C2169399,GRM1555C1H561JA01J,muRata,https://datasheet.lcsc.com/datasheet/pdf/5a545724a6a9956e974d37e0971d7829.pdf?productCode=C2169399,10400,0.0075,100,100,https://www.lcsc.com/product-detail/C2169399.html,0402,Tape & Reel (TR),560pF,±5%,50V,C0G
C277479,CC0402GRNPO9BN300,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C277479,10400,0.0048,100,100,https://www.lcsc.com/product-detail/C277479.html,0402,Tape & Reel (TR),30pF,±2%,50V,NP0
C126499,GCM1555C1H180JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/232f3f861ddd4f54943e4b6aae1ca3f3.pdf?productCode=C126499,10400,0.0086,100,100,https://www.lcsc.com/product-detail/C126499.html,0402,Tape & Reel (TR),18pF,±5%,50V,C0G
C2167328,C0603C101J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2167328,10380,0.0630,20,20,https://www.lcsc.com/product-detail/C2167328.html,0603,Tape & Reel (TR),100pF,±5%,50V,C0G
C115060,CC0603JRX7R9BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C115060,10300,0.0106,100,100,https://www.lcsc.com/product-detail/C115060.html,0603,Tape & Reel (TR),4.7nF,±5%,50V,X7R
C2987943,GCM1555C1H300FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/3673d3af4492976d6236b2f1c1944320.pdf?productCode=C2987943,10150,0.0210,50,50,https://www.lcsc.com/product-detail/C2987943.html,0402,Tape & Reel (TR),30pF,±1%,50V,C0G
C113881,CC1206JRNPO9BN102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C113881,10100,0.0497,20,20,https://www.lcsc.com/product-detail/C113881.html,1206,Tape & Reel (TR),1nF,±5%,50V,NP0
C1864359,GCM1555C1H111FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2c74c4b2e3b0fab4561d8773636195e0.pdf?productCode=C1864359,10080,0.0345,20,20,https://www.lcsc.com/product-detail/C1864359.html,0402,Tape & Reel (TR),110pF,±1%,50V,C0G
C710648,GCM1555C1H200GA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/4a7f2c101db35f86c4374b2577f10615.pdf?productCode=C710648,10060,0.0278,20,20,https://www.lcsc.com/product-detail/C710648.html,0402,Tape & Reel (TR),20pF,±2%,50V,C0G
C7435288,C0603C104J5RACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/7c2cabbcf0d8876ac22d2b3f345c2273.pdf?productCode=C7435288,10000,0.0952,10,10,https://www.lcsc.com/product-detail/C7435288.html,0603,Tape & Reel (TR),100nF,±5%,50V,X7R
C605203,AC0402JRNPO9BN470,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C605203,10000,0.0074,100,100,https://www.lcsc.com/product-detail/C605203.html,0402,Tape & Reel (TR),47pF,±5%,50V,NP0
C576711,CC0402JRX7R7BB563,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576711,10000,0.0059,100,100,https://www.lcsc.com/product-detail/C576711.html,0402,Tape & Reel (TR),56nF,±5%,16V,X7R
C326790,AC0402JRNPO9BN130,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C326790,10000,0.0056,100,100,https://www.lcsc.com/product-detail/C326790.html,0402,Tape & Reel (TR),13pF,±5%,50V,NP0
C22937289,C0402C472J4RACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/7c2cabbcf0d8876ac22d2b3f345c2273.pdf?productCode=C22937289,9980,0.0207,20,20,https://www.lcsc.com/product-detail/C22937289.html,0402,Tape & Reel (TR),4.7nF,±5%,16V,X7R
C1864355,GCM1555C1H331FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/5f16e1e8a12643821cee802ae7ff8b4c.pdf?productCode=C1864355,9960,0.0348,20,20,https://www.lcsc.com/product-detail/C1864355.html,0402,Tape & Reel (TR),330pF,±1%,50V,C0G
C88882,GJM1555C1H220JB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/bb7c7daf22f40d74dc9493dcdcae707d.pdf?productCode=C88882,9950,0.0210,50,50,https://www.lcsc.com/product-detail/C88882.html,0402,Tape & Reel (TR),22pF,±5%,50V,C0G
C710933,GRM2165C1H242JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/e34a5727fa642d29a4a8a2d1965c55ab.pdf?productCode=C710933,9940,0.0297,20,20,https://www.lcsc.com/product-detail/C710933.html,0805,Tape & Reel (TR),2.4nF,±5%,50V,C0G
C597034,04025A560JAT2A,Kyocera AVX,,9936,0.0156,1,1,https://www.lcsc.com/product-detail/C597034.html,0402,Tape & Reel (TR),56pF,±5%,50V,C0G
C21366878,GRM1555C2A101GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/cbae7bfd684465845819735bd4b1dcc3.pdf?productCode=C21366878,9900,0.0217,20,20,https://www.lcsc.com/product-detail/C21366878.html,0402,Tape & Reel (TR),100pF,±2%,100V,C0G
C2168192,C0402C220J4GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2168192,9900,0.0170,50,50,https://www.lcsc.com/product-detail/C2168192.html,0402,Tape & Reel (TR),22pF,±5%,16V,C0G
C541461,CC0402JRX7R7BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541461,9900,0.0078,100,100,https://www.lcsc.com/product-detail/C541461.html,0402,Tape & Reel (TR),33nF,±5%,16V,X7R
C526979,CC0402FRNPO8BN271,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C526979,9900,0.0094,100,100,https://www.lcsc.com/product-detail/C526979.html,0402,Tape & Reel (TR),270pF,±1%,25V,NP0
C126497,GCM1555C1H151JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/0b529aa87f4d47adb3b7a6236a4ada90.pdf?productCode=C126497,9900,0.0107,50,50,https://www.lcsc.com/product-detail/C126497.html,0402,Tape & Reel (TR),150pF,±5%,50V,C0G
C117605,GRM1555C1H471FA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/50403cc46929409a8aa65ae529a7244b.pdf?productCode=C117605,9900,0.0231,50,50,https://www.lcsc.com/product-detail/C117605.html,0402,Tape & Reel (TR),470pF,±1%,50V,C0G
C85873,GJM1555C1H100GB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a4d1e2744bd5d44ba57842651a3fd598.pdf?productCode=C85873,9900,0.0194,50,50,https://www.lcsc.com/product-detail/C85873.html,0402,Tape & Reel (TR),10pF,±2%,50V,C0G
C597014,04025A101JAT2A,Kyocera AVX,,9850,0.0134,50,50,https://www.lcsc.com/product-detail/C597014.html,0402,Tape & Reel (TR),100pF,±5%,50V,C0G
C327124,CC0603JRNPO0BN271,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C327124,9850,0.0190,50,50,https://www.lcsc.com/product-detail/C327124.html,0603,Tape & Reel (TR),270pF,±5%,100V,NP0
C541446,CC0402JRX7R9BB151,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C541446,9800,0.0036,100,100,https://www.lcsc.com/product-detail/C541446.html,0402,Tape & Reel (TR),150pF,±5%,50V,X7R
C1864374,GCM1555C1H161FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/8a7a47080681cd7a00d45f5513ea04cb.pdf?productCode=C1864374,9780,0.0322,20,20,https://www.lcsc.com/product-detail/C1864374.html,0402,Tape & Reel (TR),160pF,±1%,50V,C0G
C519563,CC0603FRNPO9BN391,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519563,9780,0.0329,20,20,https://www.lcsc.com/product-detail/C519563.html,0603,Tape & Reel (TR),390pF,±1%,50V,NP0
C3866175,GCM1885C2A330FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/9b98e9921d2f852640cef749cb1c9100.pdf?productCode=C3866175,9770,0.0556,10,10,https://www.lcsc.com/product-detail/C3866175.html,0603,Tape & Reel (TR),33pF,±1%,100V,C0G
C696350,C0402C103J5RAC7867,KEMET,https://datasheet.lcsc.com/datasheet/pdf/6aaec868495c7956de095c310d74903f.pdf?productCode=C696350,9760,0.0215,10,10,https://www.lcsc.com/product-detail/C696350.html,0402,Tape & Reel (TR),10nF,±5%,50V,X7R
C2191719,AC0402FRNPO9BN150,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2191719,9750,0.0375,50,50,https://www.lcsc.com/product-detail/C2191719.html,0402,Tape & Reel (TR),15pF,±1%,50V,NP0
C577126,CC1206JKNPODBN220,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C577126,9700,0.0630,20,20,https://www.lcsc.com/product-detail/C577126.html,1206,Tape & Reel (TR),22pF,±5%,2kV,NP0
C526999,CC0402JRNPO8BN680,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C526999,9700,0.0032,100,100,https://www.lcsc.com/product-detail/C526999.html,0402,Tape & Reel (TR),68pF,±5%,25V,NP0
C6289656,C0402C162J3GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/4df3e01a62dfc1564aaa3c4ae437e7b3.pdf?productCode=C6289656,9640,0.0323,10,10,https://www.lcsc.com/product-detail/C6289656.html,0402,Tape & Reel (TR),1.6nF,±5%,25V,C0G
C2181554,GCM155R71H332JA37D,muRata,https://datasheet.lcsc.com/datasheet/pdf/eb5d1e71f1ce00c4d1d5e330132134f7.pdf?productCode=C2181554,9600,0.0225,50,50,https://www.lcsc.com/product-detail/C2181554.html,0402,Tape & Reel (TR),3.3nF,±5%,50V,X7R
C710643,GCM1555C1H110JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/5f16e1e8a12643821cee802ae7ff8b4c.pdf?productCode=C710643,9600,0.0092,100,100,https://www.lcsc.com/product-detail/C710643.html,0402,Tape & Reel (TR),11pF,±5%,50V,C0G
C21794793,GRM1555C2A680GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/4788c7fa15b85c735e83a673ac596f88.pdf?productCode=C21794793,9550,0.0175,50,50,https://www.lcsc.com/product-detail/C21794793.html,0402,Tape & Reel (TR),68pF,±2%,100V,C0G
C161530,GRM1555C1H150FA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f5d036ab63d266a16b659af00d766451.pdf?productCode=C161530,9540,0.0298,20,20,https://www.lcsc.com/product-detail/C161530.html,0402,Tape & Reel (TR),15pF,±1%,50V,C0G
C2168266,04025U100FAT2A,Kyocera AVX,,9525,0.1481,5,5,https://www.lcsc.com/product-detail/C2168266.html,0402,Tape & Reel (TR),10pF,±1%,50V,C0G
C2178689,C0402C103J5RACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/274457ed515e4e65b47c6c45847a8203.pdf?productCode=C2178689,9500,0.0155,50,50,https://www.lcsc.com/product-detail/C2178689.html,0402,Tape & Reel (TR),10nF,±5%,50V,X7R
