LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C894463,SZBZX84C22ET1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/c4f904405710647e1b303fd88e4e392f.pdf?productCode=C894463,100,0.0912,10,10,https://www.lcsc.com/product-detail/C894463.html,SOT-23-3,Tape & Reel (TR),1 Independent,250mW,22V,25uA,20.8V~23.3V,-65℃~+150℃,25Ω,-,-
C894462,SZBZX84C20LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/be5c2b3c63ed81313871d64332b2e129.pdf?productCode=C894462,10,0.2911,5,5,https://www.lcsc.com/product-detail/C894462.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,20V,50nA@14V,18.8V~21.2V,-65℃~+150℃,55Ω,-,-
C604758,SZBZX84C18ET1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/3ad44e5b287ad4c811d7af360f3140ed.pdf?productCode=C604758,5,0.1335,5,5,https://www.lcsc.com/product-detail/C604758.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,18V,20uA,16.8V~19.1V,-65℃~+150℃,45Ω,-,-
C464268,SZBZX84C27LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/be5c2b3c63ed81313871d64332b2e129.pdf?productCode=C464268,10,0.0399,10,10,https://www.lcsc.com/product-detail/C464268.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,27V,50nA,25.1V~28.9V,-65℃~+150℃,80Ω,-,-
C463425,SZBZX84C36LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/5026245454100376f9532e17410a10ef.pdf?productCode=C463425,10,0.0513,10,10,https://www.lcsc.com/product-detail/C463425.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,36V,50nA@25.2V,34V~38V,-65℃~+150℃,90Ω,,
C460820,BZX84C2V4W-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/206166150a81d498b53c19abdfe92710.pdf?productCode=C460820,10,0.0915,5,5,https://www.lcsc.com/product-detail/C460820.html,SOT-323,Tape & Reel (TR),1 Independent,200mW,2.4V,50uA@1V,2.2V~2.6V,-65℃~+125℃,100Ω,600Ω,-
C253208,BZX84C9V1LT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/7eb3bb778ce61156ceadf22d0c32782b.pdf?productCode=C253208,40,0.0143,20,20,https://www.lcsc.com/product-detail/C253208.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,9.1V,500nA@6V,8.5V~9.6V,-,15Ω,-,-
C253204,BZX84C6V2LT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/7eb3bb778ce61156ceadf22d0c32782b.pdf?productCode=C253204,40,0.0796,10,10,https://www.lcsc.com/product-detail/C253204.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,6.2V,3uA@4V,5.8V~6.6V,-,10Ω,-,-
C145554,SZBZX84C16LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/9acbfbe7a0574aba9cc030127a4780a4.pdf?productCode=C145554,60,0.3113,5,5,https://www.lcsc.com/product-detail/C145554.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,16V,50nA@11.2V,15.3V~17.1V,-65℃~+150℃,40Ω,,
C131832,LBZX84C2V4LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C131832,1970,0.0196,10,10,https://www.lcsc.com/product-detail/C131832.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.4V,50nA,2.2V~2.6V,-55℃~+150℃,100Ω,50Ω,-
C12729,LBZX84C7V5LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C12729,2300,0.0265,50,50,https://www.lcsc.com/product-detail/C12729.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,7.5V,1uA,7V~7.9V,-55℃~+150℃,15Ω,600Ω,-
C12745,LBZX84C3V3LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C12745,1350,0.0217,50,50,https://www.lcsc.com/product-detail/C12745.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA,3.1V~3.5V,-55℃~+150℃,95Ω,250Ω,-
C12726,LBZX84C4V3LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C12726,850,0.0266,50,50,https://www.lcsc.com/product-detail/C12726.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.3V,3uA,4V~4.6V,-55℃~+150℃,90Ω,480Ω,-
C12774,LBZX84C3V6LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C12774,350,0.0249,50,50,https://www.lcsc.com/product-detail/C12774.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.6V,5uA,3.4V~3.8V,-55℃~+150℃,90Ω,600Ω,-
C12730,LBZX84C8V2LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f38bff37f838ce082f42e60b9be47320.pdf?productCode=C12730,240,0.0204,20,20,https://www.lcsc.com/product-detail/C12730.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,5uA@3V,7.7V~8.7V,-55℃~+150℃,15Ω,1.6kΩ,±5%
C464125,SZBZX84C9V1LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/4c33a5f064a9ba16d573ee4d3600cfe9.pdf?productCode=C464125,83980,0.0375,20,20,https://www.lcsc.com/product-detail/C464125.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,9.1V,500nA@6V,8.5V~9.6V,-65℃~+150℃,15Ω,,
C5122800,BZX84C3V3-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/7a1a6ba3bbcc9a7596c60acc5d0ed92c.pdf?productCode=C5122800,3630,0.0565,10,10,https://www.lcsc.com/product-detail/C5122800.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.14V~3.47V,,95Ω,600Ω,
C46472874,BZX84C12LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/e97c2285276864fa0c0318e4c6815aad.pdf?productCode=C46472874,7900,0.0195,50,50,https://www.lcsc.com/product-detail/C46472874.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,12V,100nA,11.4V~12.7V,-55℃~+150℃,25Ω,150Ω,-
C53100359,BZX84C33LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/6a36e36e32ea56a8eb80bddd7681bc25.pdf?productCode=C53100359,5250,0.0160,50,50,https://www.lcsc.com/product-detail/C53100359.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,33V,100nA@23.1V,31V~35V,-55℃~+150℃,80Ω,325Ω,-
C3009020,BZX84C6V8-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/7a1a6ba3bbcc9a7596c60acc5d0ed92c.pdf?productCode=C3009020,2890,0.0705,10,10,https://www.lcsc.com/product-detail/C3009020.html,SOT-23,Tape & Reel (TR),1 Independent,500mW,6.8V,2uA@1V,6.46V~7.14V,,15Ω,80Ω,
C143755,BZX84C5V1-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/7a1a6ba3bbcc9a7596c60acc5d0ed92c.pdf?productCode=C143755,2675,0.1854,5,5,https://www.lcsc.com/product-detail/C143755.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.85V~5.36V,,60Ω,480Ω,
C46472878,BZX84C11LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/292b7d5cdbb23836ff0bff7725f23117.pdf?productCode=C46472878,8200,0.0165,50,50,https://www.lcsc.com/product-detail/C46472878.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,11V,100nA@8V,10.4V~11.6V,-55℃~+150℃,20Ω,150Ω,-
C7093926,BZX84C5V1HE3-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/f728a1daf9344620c25b4e829df5dde8.pdf?productCode=C7093926,2200,0.0392,20,20,https://www.lcsc.com/product-detail/C7093926.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,2uA@2V,4.8V~5.4V,-55℃~+150℃,60Ω,480Ω,-
C6870254,BZX84C3V9HE3-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/f728a1daf9344620c25b4e829df5dde8.pdf?productCode=C6870254,2280,0.0377,20,20,https://www.lcsc.com/product-detail/C6870254.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.9V,3uA@1V,3.7V~4.1V,-55℃~+150℃,90Ω,600Ω,±5%
C3000822,BZX84C2V4-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/7a1a6ba3bbcc9a7596c60acc5d0ed92c.pdf?productCode=C3000822,2310,0.0581,10,10,https://www.lcsc.com/product-detail/C3000822.html,SOT-23,Tape & Reel (TR),1 Independent,500mW,2.4V,50uA@1V,2.28V~2.52V,,100Ω,600Ω,
C236195,SZBZX84C4V7LT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/d4a2e7d5992cdf95e42b3d48f7a7e9dc.pdf?productCode=C236195,2585,0.0772,5,5,https://www.lcsc.com/product-detail/C236195.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,4.7V,3uA@2V,4.4V~5V,-65℃~+150℃,80Ω,-,-
C3008945,BZX84C3V9-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/7a1a6ba3bbcc9a7596c60acc5d0ed92c.pdf?productCode=C3008945,2420,0.0356,10,10,https://www.lcsc.com/product-detail/C3008945.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.9V,3uA@1V,3.71V~4.1V,-55℃~+150℃,90Ω,600Ω,
C896960,SZBZX84C8V2LT3G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/365b57ab99d2a7635d25c087b53674eb.pdf?productCode=C896960,1610,0.0546,5,5,https://www.lcsc.com/product-detail/C896960.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,8.2V,700nA@5V,7.7V~8.7V,-65℃~+150℃,15Ω,-,-
