LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C118587,BZX84C33,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118587,1240,0.0216,20,20,https://www.lcsc.com/product-detail/C118587.html,TO-236,Tape & Reel (TR),1 Independent,350mW,33V,50nA,31V~35V,-65℃~+150℃,80Ω,-,-
C118581,BZX84C18,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118581,1400,0.0201,50,50,https://www.lcsc.com/product-detail/C118581.html,TO-236,Tape & Reel (TR),1 Independent,350mW,18V,50nA@12.6V,16.8V~19.1V,-65℃~+150℃,45Ω,-,-
C118579,BZX84C15,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118579,1200,0.0231,50,50,https://www.lcsc.com/product-detail/C118579.html,TO-236,Tape & Reel (TR),1 Independent,350mW,15V,50nA@10.5V,13.8V~15.6V,-65℃~+150℃,30Ω,-,-
C118578,BZX84C13,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118578,700,0.0214,20,20,https://www.lcsc.com/product-detail/C118578.html,TO-236,Tape & Reel (TR),1 Independent,350mW,13V,100nA@8V,12.4V~14.1V,-65℃~+150℃,30Ω,-,-
C86645,BZX84C22,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C86645,820,0.0239,20,20,https://www.lcsc.com/product-detail/C86645.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,22V,100nA,20.8V~23.3V,-,55Ω,250Ω,-
C51315311,BZX84C51,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315311,500,0.0172,50,50,https://www.lcsc.com/product-detail/C51315311.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,51V,50nA@35.7V,48V~54V,-65℃~+150℃,180Ω,-,-
C42387390,BZX84C51,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42387390,50,0.0195,50,50,https://www.lcsc.com/product-detail/C42387390.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,50nA@35.7V,48V~54V,-55℃~+125℃,46.6Ω,-,-
C42387388,BZX84C36,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42387388,50,0.0136,50,50,https://www.lcsc.com/product-detail/C42387388.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,50nA@25.2V,34V~38V,-55℃~+125℃,80Ω,-,-
C42387387,BZX84C33,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42387387,50,0.0136,50,50,https://www.lcsc.com/product-detail/C42387387.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,50nA@23.1V,31V~35V,-55℃~+125℃,75Ω,-,-
C22368974,BZX84C30,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/ac8f359f3a725470fc93865821dfd803.pdf?productCode=C22368974,450,0.0130,50,50,https://www.lcsc.com/product-detail/C22368974.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,30V,100nA@21V,28V~32V,-,80Ω,300Ω,-
C22368973,BZX84C27,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/4e4a316c7b9015c700a51a521d341d0b.pdf?productCode=C22368973,200,0.0130,50,50,https://www.lcsc.com/product-detail/C22368973.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,27V,100nA@18.9V,25.1V~28.9V,-,80Ω,300Ω,-
C22368963,BZX84C10,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368963,100,0.0130,50,50,https://www.lcsc.com/product-detail/C22368963.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,10V,200nA@7V,9.4V~10.6V,-,20Ω,150Ω,-
C21714317,BZX84C13,Slkor,https://datasheet.lcsc.com/datasheet/pdf/623bd5f12f1eeee8256bdb36f71ac8d0.pdf?productCode=C21714317,50,0.0189,50,50,https://www.lcsc.com/product-detail/C21714317.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,13V,100nA@8V,12.4V~14.1V,-,30Ω,170Ω,-
C7440420,BZX84C18,XCH,https://datasheet.lcsc.com/datasheet/pdf/a85044ea69cc705288ab3b490d633fd2.pdf?productCode=C7440420,100,0.0170,50,50,https://www.lcsc.com/product-detail/C7440420.html,SOT-23,Tape & Reel (TR),,-,18V,100nA,16.8V~19.1V,,45Ω,,
C5449071,BZX84C56,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5449071,120,0.0295,20,20,https://www.lcsc.com/product-detail/C5449071.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,56V,500nA,52V~59V,-,200Ω,425Ω,-
C2910146,BZX84C24,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/85d352ad5cfafdc67325076c1057e802.pdf?productCode=C2910146,40,0.0243,20,20,https://www.lcsc.com/product-detail/C2910146.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,24V,100nA@16.8V,22.8V~25.6V,-55℃~+150℃,70Ω,250Ω,-
C2832568,BZX84C39,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832568,300,0.0182,50,50,https://www.lcsc.com/product-detail/C2832568.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,39V,50nA,37V~41V,-65℃~+150℃,130Ω,-,-
C2832563,BZX84C24,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832563,150,0.0186,50,50,https://www.lcsc.com/product-detail/C2832563.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,24V,50nA@16.8V,22.8V~25.6V,-65℃~+150℃,70Ω,-,-
C2832559,BZX84C16,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832559,250,0.0137,50,50,https://www.lcsc.com/product-detail/C2832559.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,16V,50nA@11.2V,15.3V~17.1V,-65℃~+150℃,40Ω,-,-
C2832557,BZX84C13,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832557,150,0.0157,50,50,https://www.lcsc.com/product-detail/C2832557.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,13V,100nA@8V,12.4V~14.1V,-65℃~+150℃,30Ω,-,-
C968243,BZX84C13,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968243,40,0.0257,20,20,https://www.lcsc.com/product-detail/C968243.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,13V,100nA@8V,12.4V~14.1V,-55℃~+150℃,30Ω,170Ω,-
C968241,BZX84C12,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968241,260,0.0295,20,20,https://www.lcsc.com/product-detail/C968241.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,12V,100nA@8V,11.4V~12.7V,-55℃~+150℃,25Ω,150Ω,-
C841169,BZX84C36,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841169,50,0.0355,50,50,https://www.lcsc.com/product-detail/C841169.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,36V,100nA@25.2V,34V~38V,-65℃~+150℃,90Ω,350Ω,-
C841154,BZX84C33,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841154,350,0.0178,50,50,https://www.lcsc.com/product-detail/C841154.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,33V,100nA,31V~35V,-65℃~+150℃,80Ω,325Ω,-
C499794,BZX84C12,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499794,160,0.0322,20,20,https://www.lcsc.com/product-detail/C499794.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,12V,100nA,11.4V~12.7V,-55℃~+150℃,25Ω,150Ω,-
C499791,BZX84C18,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499791,40,0.0320,1,1,https://www.lcsc.com/product-detail/C499791.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,18V,100nA@1V,16.8V~19.1V,-55℃~+150℃,45Ω,225Ω,-
C499790,BZX84C20,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499790,36,0.0223,1,1,https://www.lcsc.com/product-detail/C499790.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,20V,100nA@1V,18.8V~21.2V,-55℃~+150℃,55Ω,225Ω,-
C499788,BZX84C24,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499788,40,0.0317,20,20,https://www.lcsc.com/product-detail/C499788.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,24V,100nA,22.8V~25.6V,-55℃~+150℃,70Ω,250Ω,-
C328580,BZX84C18,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/b5f4fa636a6d9cf9e7fb32a2e6bd6d88.pdf?productCode=C328580,250,0.0192,50,50,https://www.lcsc.com/product-detail/C328580.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,18V,100nA,16.8V~19.1V,-65℃~+150℃,45Ω,225Ω,-
C328579,BZX84C15,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/b5f4fa636a6d9cf9e7fb32a2e6bd6d88.pdf?productCode=C328579,350,0.0192,50,50,https://www.lcsc.com/product-detail/C328579.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,15V,100nA@10.5V,13.8V~15.6V,-65℃~+150℃,30Ω,200Ω,-
C179516,BZX84C47,Suzhou Good-Ark Elec,https://datasheet.lcsc.com/datasheet/pdf/9a5257d223ba54bd6710ab2768e64f64.pdf?productCode=C179516,60,0.0291,20,20,https://www.lcsc.com/product-detail/C179516.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,100nA@35V,44V~50V,-,100Ω,750Ω,-
C118589,BZX84C39,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118589,180,0.0212,20,20,https://www.lcsc.com/product-detail/C118589.html,TO-236,Tape & Reel (TR),1 Independent,350mW,39V,50nA@27.3V,37V~41V,-65℃~+150℃,130Ω,-,-
C118588,BZX84C36,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118588,200,0.0201,50,50,https://www.lcsc.com/product-detail/C118588.html,TO-236,Tape & Reel (TR),1 Independent,350mW,36V,50nA@25.2V,34V~38V,-65℃~+150℃,90Ω,-,-
C118586,BZX84C30,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118586,40,0.0203,20,20,https://www.lcsc.com/product-detail/C118586.html,TO-236,Tape & Reel (TR),1 Independent,350mW,30V,50nA@21V,28V~32V,-65℃~+150℃,80Ω,-,-
C118584,BZX84C24,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118584,40,0.0220,20,20,https://www.lcsc.com/product-detail/C118584.html,TO-236,Tape & Reel (TR),1 Independent,350mW,24V,50nA@16.8V,22.8V~25.6V,-65℃~+150℃,70Ω,-,-
C5184403,BZX84C5V1,HXY MOSFET,https://datasheet.lcsc.com/datasheet/pdf/3722dfbf2e4f5fbc9650c9d0f6572322.pdf?productCode=C5184403,133880,0.0147,20,20,https://www.lcsc.com/product-detail/C5184403.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-40℃~+125℃,60Ω,480Ω,-
C5190199,BZX84C9V1,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190199,253700,0.0114,50,50,https://www.lcsc.com/product-detail/C5190199.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,9.1V,500nA@20V,8.5V~9.6V,-65℃~+150℃,15Ω,100Ω,-
C19077467,BZX84C3V3,R+O,https://datasheet.lcsc.com/datasheet/pdf/f099154a6640c0e8db3f25979c3cb868.pdf?productCode=C19077467,106200,0.0134,50,50,https://www.lcsc.com/product-detail/C19077467.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.1V~3.5V,-55℃~+150℃,95Ω,600Ω,-
C2926229,BZX84C4V7,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926229,42350,0.0180,50,50,https://www.lcsc.com/product-detail/C2926229.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA@2V,4.4V~5V,-55℃~+125℃,80Ω,500Ω,-
C46594680,BZX84C3V3,TDSEMIC,https://datasheet.lcsc.com/datasheet/pdf/9e9402c994415882a1046ba3014b5662.pdf?productCode=C46594680,33150,0.0175,50,50,https://www.lcsc.com/product-detail/C46594680.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,3.3V,5uA,3.1V~3.5V,-,88Ω,600Ω,-
C46594525,BZX84C3V0,TDSEMIC,https://datasheet.lcsc.com/datasheet/pdf/fc49bebe5d85f12496d6a09e85a3c118.pdf?productCode=C46594525,31900,0.0185,50,50,https://www.lcsc.com/product-detail/C46594525.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,3V,10uA@1V,2.8V~3.2V,-,95Ω,600Ω,-
C22379473,BZX84C6V8,R+O,https://datasheet.lcsc.com/datasheet/pdf/f099154a6640c0e8db3f25979c3cb868.pdf?productCode=C22379473,57800,0.0178,50,50,https://www.lcsc.com/product-detail/C22379473.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.8V,2uA,6.4V~7.2V,-55℃~+150℃,15Ω,80Ω,-
C22379470,BZX84C7V5,R+O,https://datasheet.lcsc.com/datasheet/pdf/f099154a6640c0e8db3f25979c3cb868.pdf?productCode=C22379470,20450,0.0197,50,50,https://www.lcsc.com/product-detail/C22379470.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,7.5V,1uA,7V~7.9V,-55℃~+150℃,15Ω,80Ω,-
C19077469,BZX84C5V6,R+O,https://datasheet.lcsc.com/datasheet/pdf/f099154a6640c0e8db3f25979c3cb868.pdf?productCode=C19077469,53050,0.0202,50,50,https://www.lcsc.com/product-detail/C19077469.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA,5.2V~6V,-55℃~+150℃,40Ω,400Ω,-
C2926225,BZX84C3V3,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926225,19700,0.0169,50,50,https://www.lcsc.com/product-detail/C2926225.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.1V~3.5V,-55℃~+125℃,85Ω,600Ω,-
C148101,BZX84C5V6,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C148101,16420,0.0349,20,20,https://www.lcsc.com/product-detail/C148101.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA,5.2V~6V,-,40Ω,400Ω,-
C841160,BZX84C6V2,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841160,12880,0.0197,20,20,https://www.lcsc.com/product-detail/C841160.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,6.2V,3uA,5.8V~6.6V,-65℃~+150℃,10Ω,150Ω,-
C5190195,BZX84C6V2,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190195,10700,0.0166,50,50,https://www.lcsc.com/product-detail/C5190195.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,6.2V,3uA,5.8V~6.6V,-65℃~+150℃,20Ω,150Ω,-
C46472832,BZX84C5V1,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472832,12900,0.0165,50,50,https://www.lcsc.com/product-detail/C46472832.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,2uA@2V,4.8V~5.4V,-55℃~+150℃,60Ω,480Ω,-
C22395521,BZX84C4V7,R+O,https://datasheet.lcsc.com/datasheet/pdf/f099154a6640c0e8db3f25979c3cb868.pdf?productCode=C22395521,17050,0.0178,50,50,https://www.lcsc.com/product-detail/C22395521.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA,4.4V~5V,-55℃~+150℃,80Ω,500Ω,-
C841156,BZX84C3V6,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841156,15250,0.0184,50,50,https://www.lcsc.com/product-detail/C841156.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.6V,5uA,3.4V~3.8V,-65℃~+150℃,90Ω,600Ω,-
C118563,BZX84C3V3,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118563,14100,0.0210,20,20,https://www.lcsc.com/product-detail/C118563.html,TO-236,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA@1V,3.1V~3.5V,-65℃~+150℃,95Ω,-,-
C27131,BZX84C5V1,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C27131,11660,0.0228,20,20,https://www.lcsc.com/product-detail/C27131.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-,60Ω,480Ω,-
C2926223,BZX84C2V7,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926223,12150,0.0172,50,50,https://www.lcsc.com/product-detail/C2926223.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.7V,20uA@1V,2.5V~2.9V,-55℃~+125℃,80Ω,600Ω,-
C2858518,BZX84C5V1,MDD(Microdiode Semiconductor),https://datasheet.lcsc.com/datasheet/pdf/1e9419f9054a9c6069b3e826caef7e61.pdf?productCode=C2858518,8670,0.0201,10,10,https://www.lcsc.com/product-detail/C2858518.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-55℃~+150℃,60Ω,480Ω,-
C148110,BZX84C8V2,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C148110,10020,0.0286,20,20,https://www.lcsc.com/product-detail/C148110.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA,7.7V~8.7V,-,15Ω,80Ω,-
C19077468,BZX84C5V1,R+O,https://datasheet.lcsc.com/datasheet/pdf/f099154a6640c0e8db3f25979c3cb868.pdf?productCode=C19077468,12400,0.0184,50,50,https://www.lcsc.com/product-detail/C19077468.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA,4.8V~5.4V,-55℃~+150℃,60Ω,480Ω,-
C5190194,BZX84C5V6,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190194,6600,0.0196,50,50,https://www.lcsc.com/product-detail/C5190194.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,20uA,5.2V~6V,-65℃~+150℃,20Ω,400Ω,-
C53100357,BZX84C3V6,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/06f850c3aaed99f53089587208ac7ea8.pdf?productCode=C53100357,4700,0.0163,50,50,https://www.lcsc.com/product-detail/C53100357.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.6V,5uA@1V,3.4V~3.8V,-55℃~+150℃,90Ω,600Ω,-
C53206590,BZX84C2V4,Huixin,https://datasheet.lcsc.com/datasheet/pdf/48ce5d401e108795533ebb127bdf547d.pdf?productCode=C53206590,3000,0.0518,20,20,https://www.lcsc.com/product-detail/C53206590.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.4V,50uA@1V,2.2V~2.6V,-65℃~+150℃,100Ω,-,-
C48580946,BZX84C4V7,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/bb385a33c1c40e1749552ea94616530f.pdf?productCode=C48580946,5800,0.0170,50,50,https://www.lcsc.com/product-detail/C48580946.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA@2V,4.4V~5V,-65℃~+150℃,80Ω,500Ω,-
C48580945,BZX84C5V6,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/bb385a33c1c40e1749552ea94616530f.pdf?productCode=C48580945,3800,0.0170,50,50,https://www.lcsc.com/product-detail/C48580945.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA@2V,5.2V~6V,-65℃~+150℃,40Ω,400Ω,-
