LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C970340,BZX84C39,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C970340,150,0.0171,50,50,https://www.lcsc.com/product-detail/C970340.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,39V,100nA,37V~41V,-65℃~+150℃,130Ω,350Ω,-
C968286,BZX84C56,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/d304559498e3d6fdee870b664f89d73e.pdf?productCode=C968286,2500,0.0259,20,20,https://www.lcsc.com/product-detail/C968286.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,56V,50nA,53V~59V,-55℃~+150℃,200Ω,425Ω,-
C968279,BZX84C43,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968279,2460,0.0279,20,20,https://www.lcsc.com/product-detail/C968279.html,SOT-23(TO-236),Tape & Reel (TR),1 Independent,350mW,43V,100nA@30.1V,40.85V~45.15V,-55℃~+150℃,150Ω,375Ω,-
C968269,BZX84C39,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968269,2820,0.0315,20,20,https://www.lcsc.com/product-detail/C968269.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,39V,100nA@27.3V,37V~41V,-55℃~+150℃,130Ω,350Ω,-
C968239,BZX84C11,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968239,2180,0.0247,20,20,https://www.lcsc.com/product-detail/C968239.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,11V,100nA@8V,10.4V~11.6V,-55℃~+150℃,20Ω,150Ω,-
C968237,BZX84C10,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968237,3000,0.0271,20,20,https://www.lcsc.com/product-detail/C968237.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,10V,200nA@7V,9.4V~10.6V,-55℃~+150℃,20Ω,150Ω,-
C841172,BZX84C51,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841172,180,0.0369,10,10,https://www.lcsc.com/product-detail/C841172.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,51V,100nA,48V~54V,-65℃~+150℃,180Ω,400Ω,-
C841164,BZX84C15,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841164,3040,0.0214,20,20,https://www.lcsc.com/product-detail/C841164.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,15V,100nA,13.8V~15.6V,-65℃~+150℃,30Ω,200Ω,-
C841152,BZX84C24,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841152,2900,0.0203,50,50,https://www.lcsc.com/product-detail/C841152.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,24V,100nA@16.8V,22.8V~25.6V,-65℃~+150℃,70Ω,250Ω,-
C692854,BZX84C18,HT(Shenzhen Jinyu Semicon),https://datasheet.lcsc.com/datasheet/pdf/9874b88847bcba912aabfb3b194d63a9.pdf?productCode=C692854,2950,0.0201,50,50,https://www.lcsc.com/product-detail/C692854.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,18V,50nA@12.6V,14.25V~15.75V,-65℃~+150℃,45Ω,150Ω,±5%
C499789,BZX84C22,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499789,2180,0.0324,20,20,https://www.lcsc.com/product-detail/C499789.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,22V,100nA@15.4V,20.8V~23.3V,-55℃~+150℃,55Ω,250Ω,-
C328582,BZX84C27,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/b5f4fa636a6d9cf9e7fb32a2e6bd6d88.pdf?productCode=C328582,3000,0.0180,50,50,https://www.lcsc.com/product-detail/C328582.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,27V,100nA@18.9V,25.1V~28.9V,-65℃~+150℃,80Ω,300Ω,-
C235750,BZX84C13,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C235750,2640,0.0261,20,20,https://www.lcsc.com/product-detail/C235750.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,13V,100nA,12.4V~14.1V,-,30Ω,170Ω,-
C130255,BZX84C16,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C130255,2060,0.0319,20,20,https://www.lcsc.com/product-detail/C130255.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,16V,100nA@11.2V,15.3V~17.1V,-,40Ω,200Ω,-
C130241,BZX84C30,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C130241,2560,0.0286,20,20,https://www.lcsc.com/product-detail/C130241.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,30V,100nA@21V,28V~32V,-,80Ω,300Ω,-
C118596,BZX84C75,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118596,1520,0.0606,10,10,https://www.lcsc.com/product-detail/C118596.html,TO-236,Tape & Reel (TR),1 Independent,350mW,75V,50nA@52.5V,70V~79V,-65℃~+150℃,255Ω,-,-
C118592,BZX84C51,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118592,1800,0.0395,10,10,https://www.lcsc.com/product-detail/C118592.html,TO-236,Tape & Reel (TR),1 Independent,350mW,51V,50nA@35.7V,48V~54V,-65℃~+150℃,180Ω,-,-
C118575,BZX84C10,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118575,2450,0.0193,50,50,https://www.lcsc.com/product-detail/C118575.html,TO-236,Tape & Reel (TR),1 Independent,350mW,10V,200nA@7V,9.4V~10.6V,-65℃~+150℃,20Ω,-,-
C51315315,BZX84C75,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315315,2650,0.0148,50,50,https://www.lcsc.com/product-detail/C51315315.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,75V,50nA@52.5V,70V~79V,-65℃~+150℃,255Ω,-,-
C51315314,BZX84C68,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315314,2700,0.0172,50,50,https://www.lcsc.com/product-detail/C51315314.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,68V,50nA@47.6V,64V~72V,-65℃~+150℃,240Ω,-,-
C51315313,BZX84C62,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315313,2850,0.0173,50,50,https://www.lcsc.com/product-detail/C51315313.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,62V,50nA@43.4V,58V~66V,-65℃~+150℃,215Ω,-,-
C51315310,BZX84C47,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315310,2900,0.0173,50,50,https://www.lcsc.com/product-detail/C51315310.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,47V,50nA@32.9V,44V~50V,-65℃~+150℃,170Ω,-,-
C51315309,BZX84C43,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315309,3000,0.0142,50,50,https://www.lcsc.com/product-detail/C51315309.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,43V,50nA@30.1V,40V~46V,-65℃~+150℃,150Ω,-,-
C46594520,BZX84C12,TDSEMIC,https://datasheet.lcsc.com/datasheet/pdf/048cc2a19b6012dd337dc218a3672570.pdf?productCode=C46594520,2420,0.0288,20,20,https://www.lcsc.com/product-detail/C46594520.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,12V,100nA@8V,11.4V~12.7V,-,25Ω,150Ω,-
C46472855,BZX84C36,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472855,2200,0.0210,50,50,https://www.lcsc.com/product-detail/C46472855.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,36V,100nA,34V~38V,-55℃~+150℃,90Ω,350Ω,-
C46472854,BZX84C30,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472854,2000,0.0210,50,50,https://www.lcsc.com/product-detail/C46472854.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,30V,100nA@21V,28V~32V,-55℃~+150℃,80Ω,300Ω,-
C46472853,BZX84C27,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472853,2600,0.0210,50,50,https://www.lcsc.com/product-detail/C46472853.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,27V,100nA,25.1V~28.9V,-55℃~+150℃,80Ω,300Ω,-
C46472852,BZX84C43,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472852,2450,0.0165,50,50,https://www.lcsc.com/product-detail/C46472852.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,43V,100nA@30.1V,40.85V~45.15V,-55℃~+150℃,150Ω,375Ω,-
C46472847,BZX84C11,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472847,2500,0.0210,50,50,https://www.lcsc.com/product-detail/C46472847.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,11V,100nA,10.4V~11.6V,-55℃~+150℃,20Ω,150Ω,-
C46472842,BZX84C16,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472842,1800,0.0199,50,50,https://www.lcsc.com/product-detail/C46472842.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,16V,100nA@11.2V,15.3V~17.1V,-55℃~+150℃,40Ω,200Ω,-
C42387386,BZX84C27,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42387386,3000,0.0146,50,50,https://www.lcsc.com/product-detail/C42387386.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,50nA@18.9V,25.1V~28.9V,-55℃~+125℃,65Ω,-,-
C22435004,BZX84C22,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/a7bbeaceb59ba71cab166db1d4dc1ec8.pdf?productCode=C22435004,2750,0.0175,50,50,https://www.lcsc.com/product-detail/C22435004.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,22V,100nA,20.8V~23.3V,-65℃~+150℃,55Ω,250Ω,-
C22400503,BZX84C12,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/fbee3c6e8869758a1798d9746553c8a2.pdf?productCode=C22400503,1800,0.0170,50,50,https://www.lcsc.com/product-detail/C22400503.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,12V,100nA@8V,11.4V~12.7V,-65℃~+150℃,25Ω,150Ω,-
C22368978,BZX84C43,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/5dc40ffb492045c6b44e307e4243989e.pdf?productCode=C22368978,2850,0.0130,50,50,https://www.lcsc.com/product-detail/C22368978.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,43V,100nA,40V~46V,-,100Ω,700Ω,-
C22368975,BZX84C33,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/3ad54658d1d575713e7e9af04e108739.pdf?productCode=C22368975,2150,0.0130,50,50,https://www.lcsc.com/product-detail/C22368975.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,33V,100nA,31V~35V,-,80Ω,325Ω,-
C22368972,BZX84C24,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/c3a85592755497f34522a5e285f6efdd.pdf?productCode=C22368972,2850,0.0130,50,50,https://www.lcsc.com/product-detail/C22368972.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,24V,100nA@16.8V,22.8V~25.6V,-,70Ω,250Ω,-
C22368971,BZX84C22,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/25d94ba6ebbc6c2cdb0f08774941785a.pdf?productCode=C22368971,2600,0.0130,50,50,https://www.lcsc.com/product-detail/C22368971.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,22V,100nA@15.4V,20.3V~23.3V,-,55Ω,250Ω,-
C22368970,BZX84C20,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/6189663dae82189463a9176ee7926a09.pdf?productCode=C22368970,2550,0.0129,50,50,https://www.lcsc.com/product-detail/C22368970.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,20V,100nA@14V,18.9V~21.2V,-,55Ω,225Ω,-
C22368969,BZX84C18,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e70782f86f1c9e5e967baa724105ec3d.pdf?productCode=C22368969,2950,0.0130,50,50,https://www.lcsc.com/product-detail/C22368969.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,18V,100nA@12.6V,16.3V~19.1V,-,45Ω,225Ω,-
C22368968,BZX84C16,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/37226ccff4983df9f25637509148ac43.pdf?productCode=C22368968,2350,0.0130,50,50,https://www.lcsc.com/product-detail/C22368968.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,16V,100nA@11.2V,15.3V~17.1V,-,40Ω,200Ω,-
C22368967,BZX84C15,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/a26f2d2563f2c651eb6381d2de320f5b.pdf?productCode=C22368967,2900,0.0130,50,50,https://www.lcsc.com/product-detail/C22368967.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,15V,100nA@10.5V,13.3V~15.6V,-,30Ω,200Ω,-
C22368964,BZX84C11,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368964,2550,0.0118,50,50,https://www.lcsc.com/product-detail/C22368964.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,11V,100nA,10.4V~11.6V,-,20Ω,150Ω,-
C7529000,BZX84C18,amsem,https://datasheet.lcsc.com/datasheet/pdf/5ffa051684ae5ddf5f0e518e07e68bd9.pdf?productCode=C7529000,3000,0.0148,50,50,https://www.lcsc.com/product-detail/C7529000.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,18V,100nA@12.6V,16.8V~19.1V,-55℃~+150℃,45Ω,225Ω,-
C7528999,BZX84C15,amsem,https://datasheet.lcsc.com/datasheet/pdf/5ffa051684ae5ddf5f0e518e07e68bd9.pdf?productCode=C7528999,3100,0.0201,50,50,https://www.lcsc.com/product-detail/C7528999.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,15V,100nA@10.5V,13.8V~15.6V,-55℃~+150℃,30Ω,200Ω,-
C7528997,BZX84C10,amsem,https://datasheet.lcsc.com/datasheet/pdf/5ffa051684ae5ddf5f0e518e07e68bd9.pdf?productCode=C7528997,2950,0.0148,50,50,https://www.lcsc.com/product-detail/C7528997.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,10V,200nA@7V,9.4V~10.6V,-55℃~+150℃,20Ω,150Ω,-
C6771862,BZX84C11,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771862,2350,0.0119,50,50,https://www.lcsc.com/product-detail/C6771862.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,11V,100nA@8V,10.45V~11.55V,-,142.5Ω,-,±5%
C6771861,BZX84C10,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771861,2150,0.0122,50,50,https://www.lcsc.com/product-detail/C6771861.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,10V,100nA,9.5V~10.5V,-,142.5Ω,-,±5%
C5244778,BZX84C33,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244778,10,0.3216,5,5,https://www.lcsc.com/product-detail/C5244778.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,33V,100nA@1V,31V~35V,-65℃~+150℃,80Ω,325Ω,-
C5244770,BZX84C16,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244770,15,0.4713,5,5,https://www.lcsc.com/product-detail/C5244770.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,16V,100nA@11.2V,15.3V~17.1V,-65℃~+150℃,40Ω,200Ω,-
C5244761,BZX84C10,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244761,5,0.2415,5,5,https://www.lcsc.com/product-detail/C5244761.html,SOT-23,Bag-packed,1 Independent,350mW,10V,200nA@7V,9.4V~10.6V,-65℃~+150℃,20Ω,150Ω,-
C5155441,BZX84C15,Slkor,https://datasheet.lcsc.com/datasheet/pdf/3f1426ef0d1020ef1212efe8e509d423.pdf?productCode=C5155441,1700,0.0185,50,50,https://www.lcsc.com/product-detail/C5155441.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,15V,100nA,13.8V~15.6V,,30Ω,200Ω,
C2993106,BZX84C36,MDD(Microdiode Semiconductor),https://datasheet.lcsc.com/datasheet/pdf/1e9419f9054a9c6069b3e826caef7e61.pdf?productCode=C2993106,2000,0.0181,50,50,https://www.lcsc.com/product-detail/C2993106.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,36V,100nA@25.2V,36V~38V,-55℃~+150℃,90Ω,350Ω,-
C2910209,BZX84C36,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/85d352ad5cfafdc67325076c1057e802.pdf?productCode=C2910209,1740,0.0303,20,20,https://www.lcsc.com/product-detail/C2910209.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,36V,100nA@25.2V,34V~38V,-55℃~+150℃,90Ω,350Ω,-
C2832562,BZX84C22,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832562,2100,0.0157,50,50,https://www.lcsc.com/product-detail/C2832562.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,22V,50nA@15.4V,20.8V~23.3V,-65℃~+150℃,55Ω,-,-
