LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C21537,MMSZ5252B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/58b652fc1b904f6b8e3559cdcdfa014a.pdf?productCode=C21537,14000,0.0228,20,20,https://www.lcsc.com/product-detail/C21537.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,24V,100nA,22.8V~25.2V,-65℃~+150℃,33Ω,600Ω,-
C268590,MMSZ5231A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/8a7907c0d54208b1143b256f2962358a.pdf?productCode=C268590,13980,0.0307,20,20,https://www.lcsc.com/product-detail/C268590.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.1V,5uA@2V,5V~5.2V,-50℃~+150℃,17Ω,1.6kΩ,-
C235986,MMSZ5252BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/5fd4ed59a1ff9e393f15d5588166eb54.pdf?productCode=C235986,13830,0.0411,10,10,https://www.lcsc.com/product-detail/C235986.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,24V,100nA,22.8V~25.2V,-55℃~+150℃,33Ω,600Ω,±5%
C22399897,MMSZ5238B,R+O,https://datasheet.lcsc.com/datasheet/pdf/26ade382493570f6ac7aa9df8c9e3d26.pdf?productCode=C22399897,13420,0.0238,20,20,https://www.lcsc.com/product-detail/C22399897.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,8.7V,3uA@6.5V,8.27V~9.14V,-55℃~+150℃,8Ω,-,-
C82084,MMSZ5240BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C82084,12920,0.0356,20,20,https://www.lcsc.com/product-detail/C82084.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,10V,3uA@8V,9.5V~10.5V,-55℃~+150℃,17Ω,600Ω,
C52809,MMSZ5246BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C52809,12120,0.0476,10,10,https://www.lcsc.com/product-detail/C52809.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,16V,100nA@12V,15.2V~16.8V,-55℃~+150℃,17Ω,600Ω,
C463555,MMSZ5253BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/5a374e46bcab3fc14af9b2d0da1caf6a.pdf?productCode=C463555,12020,0.0670,10,10,https://www.lcsc.com/product-detail/C463555.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,25V,100nA@19V,23.75V~26.25V,,35Ω,,
C268628,MMSZ5260B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/9f622707a31a5db741b645edabf4f0b8.pdf?productCode=C268628,11520,0.0327,20,20,https://www.lcsc.com/product-detail/C268628.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,43V,100nA@33V,40.85V~45.15V,-55℃~+150℃,93Ω,900Ω,-
C72743,MMSZ5232BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C72743,11040,0.0432,20,20,https://www.lcsc.com/product-detail/C72743.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.6V,5uA@3V,5.32V~5.88V,-55℃~+150℃,11Ω,1.6kΩ,
C22395553,MMSZ5227B,R+O,https://datasheet.lcsc.com/datasheet/pdf/26ade382493570f6ac7aa9df8c9e3d26.pdf?productCode=C22395553,10900,0.0197,50,50,https://www.lcsc.com/product-detail/C22395553.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.6V,15uA@1V,3.42V~3.78V,-55℃~+150℃,24Ω,-,-
C3031841,MMSZ5233B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/1ed760df077227e319cb4e1d07e4e239.pdf?productCode=C3031841,10420,0.0327,20,20,https://www.lcsc.com/product-detail/C3031841.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6V,5uA@3.5V,5.7V~6.3V,-55℃~+150℃,7Ω,1.6kΩ,-
C508229,MMSZ5232BS-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/073edf23b0e02cfeb6a589873dbb1e03.pdf?productCode=C508229,10305,0.1813,5,5,https://www.lcsc.com/product-detail/C508229.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,5.6V,5uA,5.32V~5.88V,-65℃~+150℃,11Ω,1.6kΩ,
C41410801,MMSZ5234BS,R+O,https://datasheet.lcsc.com/datasheet/pdf/fd38dbf7891eeab523fe4c8bd002891d.pdf?productCode=C41410801,9800,0.0230,20,20,https://www.lcsc.com/product-detail/C41410801.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,6.2V,5uA,5.89V~6.51V,-55℃~+150℃,7Ω,1kΩ,-
C235773,MMSZ5256BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/5fd4ed59a1ff9e393f15d5588166eb54.pdf?productCode=C235773,9260,0.0436,20,20,https://www.lcsc.com/product-detail/C235773.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,30V,100nA@23V,28.5V~31.5V,-55℃~+150℃,49Ω,600Ω,±5%
C268598,MMSZ5238B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/b932318185d45cc81f24653a47cd98a3.pdf?productCode=C268598,9200,0.0385,20,20,https://www.lcsc.com/product-detail/C268598.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,8.7V,3uA@6.5V,8.27V~9.14V,-55℃~+150℃,8Ω,600Ω,-
C231290,SZMMSZ5231BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C231290,9035,0.0951,5,5,https://www.lcsc.com/product-detail/C231290.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.1V,5uA@2V,4.85V~5.36V,-55℃~+150℃,17Ω,1.6kΩ,
C3018517,MMSZ5231B,FUXINSEMI,https://datasheet.lcsc.com/datasheet/pdf/9589aa203358d46d8ef5225c8eded566.pdf?productCode=C3018517,8850,0.0196,50,50,https://www.lcsc.com/product-detail/C3018517.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.1V,5uA,4.85V~5.36V,-55℃~+150℃,17Ω,1.6kΩ,-
C236191,MMSZ5230BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/a417117b178bdb08a63a89816e1c6d80.pdf?productCode=C236191,8820,0.0527,10,10,https://www.lcsc.com/product-detail/C236191.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,4.7V,5uA,4.47V~4.94V,-55℃~+150℃,19Ω,1.9kΩ,-
C66199,MMSZ5235BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C66199,8810,0.0626,10,10,https://www.lcsc.com/product-detail/C66199.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6.8V,3uA@5V,6.46V~7.14V,-55℃~+150℃,5Ω,750Ω,
C21550,MMSZ5227B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/58b652fc1b904f6b8e3559cdcdfa014a.pdf?productCode=C21550,8560,0.0296,20,20,https://www.lcsc.com/product-detail/C21550.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,3.6V,15uA@1V,3.42V~3.78V,-65℃~+150℃,24Ω,1.7kΩ,-
C21547689,MMSZ5242B,DOWO,https://datasheet.lcsc.com/datasheet/pdf/1a16950e7d486338db680b77a599a452.pdf?productCode=C21547689,8500,0.0148,50,50,https://www.lcsc.com/product-detail/C21547689.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,12V,1uA@9.1V,11.4V~12.6V,-,30Ω,600Ω,-
C212599,MMSZ5250B-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/9fcdbb98526725f0b0a14ceb5eec7814.pdf?productCode=C212599,8470,0.0474,10,10,https://www.lcsc.com/product-detail/C212599.html,SOD-123,Tape & Reel (TR),1 Independent,370mW,20V,100nA,19V~21V,-65℃~+150℃,25Ω,600Ω,
C41410802,MMSZ5226BS,R+O,https://datasheet.lcsc.com/datasheet/pdf/fd38dbf7891eeab523fe4c8bd002891d.pdf?productCode=C41410802,8460,0.0231,20,20,https://www.lcsc.com/product-detail/C41410802.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,3.3V,25uA@1V,3.14V~3.47V,-55℃~+150℃,28Ω,1.6kΩ,-
C5240371,MMSZ5231B,TWGMC,https://datasheet.lcsc.com/datasheet/pdf/cde9306a91c38869c6c197a05d8dc793.pdf?productCode=C5240371,7950,0.0222,50,50,https://www.lcsc.com/product-detail/C5240371.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.1V,2uA,4.8V~5.4V,-55℃~+150℃,130Ω,-,±5%
C145506,MMSZ5233BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C145506,7920,0.0531,10,10,https://www.lcsc.com/product-detail/C145506.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6V,5uA@3.5V,5.7V~6.3V,-55℃~+150℃,7Ω,1.6kΩ,
C42415707,MMSZ5236A_R1_00301,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/cca2ec8ecc56bf589047511cb4c70916.pdf?productCode=C42415707,7840,0.0287,20,20,https://www.lcsc.com/product-detail/C42415707.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,7.5V,3uA@6V,7.35V~7.65V,-50℃~+150℃,6Ω,500Ω,-
C268605,MMSZ5242A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/8ad5a0f0f1fbdb28641ceb0062ee12af.pdf?productCode=C268605,7720,0.0376,20,20,https://www.lcsc.com/product-detail/C268605.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,12V,2uA@9.1V,11.76V~12.24V,-50℃~+150℃,30Ω,600Ω,
C41410800,MMSZ5256BS,R+O,https://datasheet.lcsc.com/datasheet/pdf/fd38dbf7891eeab523fe4c8bd002891d.pdf?productCode=C41410800,7340,0.0244,20,20,https://www.lcsc.com/product-detail/C41410800.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,30V,100nA,28.5V~31.5V,-55℃~+150℃,49Ω,600Ω,-
