LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C5339883,MMSZ5245B,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/a596e673ed031fbca286e64709e0e777.pdf?productCode=C5339883,1060,0.0244,20,20,https://www.lcsc.com/product-detail/C5339883.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,15V,100nA@11V,14.25V~15.75V,-55℃~+150℃,16Ω,600Ω,-
C5277978,MMSZ5235BS,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/714c2e8215b8a97358cd4ef8f12c7ed9.pdf?productCode=C5277978,1060,0.0265,20,20,https://www.lcsc.com/product-detail/C5277978.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,6.8V,3uA,6.46V~7.14V,-65℃~+150℃,5Ω,750Ω,-
C2942592,MMSZ5232BQ,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/643d8bca23464e99075e7d0b53ba7ba9.pdf?productCode=C2942592,1060,0.0436,20,20,https://www.lcsc.com/product-detail/C2942592.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,5.6V,5uA@3V,5.32V~5.88V,-55℃~+150℃,11Ω,1.6kΩ,±5%
C707159,MMSZ5227B,Slkor,https://datasheet.lcsc.com/datasheet/pdf/4e4874330e301bcccafecad58abf09aa.pdf?productCode=C707159,1060,0.0224,20,20,https://www.lcsc.com/product-detail/C707159.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.5V,15uA@1V,3.42V~3.78V,-55℃~+150℃,24Ω,1.7kΩ,-
C236104,MMSZ5260BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/a417117b178bdb08a63a89816e1c6d80.pdf?productCode=C236104,1060,0.0531,10,10,https://www.lcsc.com/product-detail/C236104.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,43V,100nA@33V,40.85V~45.15V,-55℃~+150℃,93Ω,900Ω,-
C107442,MMSZ5245B-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/1107dcdd4489f52148b7a7425ef55f21.pdf?productCode=C107442,1000,0.0667,5,5,https://www.lcsc.com/product-detail/C107442.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,15V,100nA@11V,-,-55℃~+150℃,16Ω,600Ω,±5%
C3009033,MMSZ5247C-HE3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/ec6319962a7e32984871ec26b74d493a.pdf?productCode=C3009033,995,0.0974,5,5,https://www.lcsc.com/product-detail/C3009033.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,17V,100nA@13V,-,-55℃~+150℃,19Ω,600Ω,±2%
C5277990,MMSZ5254B,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/fc18b3cd94f63355c92e047229a62363.pdf?productCode=C5277990,940,0.0267,20,20,https://www.lcsc.com/product-detail/C5277990.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,27V,100nA,25.65V~28.35V,-55℃~+150℃,41Ω,600Ω,-
C2975584,AD-MMSZ5235B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/9600685dc4ee4a57366b258c5dea5788.pdf?productCode=C2975584,940,0.0196,20,20,https://www.lcsc.com/product-detail/C2975584.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,6.8V,3uA@5V,6.46V~7.14V,-55℃~+150℃,5Ω,750Ω,-
C3031861,MMSZ5235BS,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/f2d70d7d0aa0540a5373d968a7944db0.pdf?productCode=C3031861,920,0.0303,20,20,https://www.lcsc.com/product-detail/C3031861.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,6.8V,3uA@5V,6.46V~7.14V,-65℃~+175℃,5Ω,750Ω,-
C22395566,MMSZ5248BS,R+O,https://datasheet.lcsc.com/datasheet/pdf/fd38dbf7891eeab523fe4c8bd002891d.pdf?productCode=C22395566,900,0.0187,50,50,https://www.lcsc.com/product-detail/C22395566.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,-
C22395561,MMSZ5254B,R+O,https://datasheet.lcsc.com/datasheet/pdf/26ade382493570f6ac7aa9df8c9e3d26.pdf?productCode=C22395561,900,0.0222,50,50,https://www.lcsc.com/product-detail/C22395561.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,27V,100nA@21V,25.65V~28.35V,-55℃~+150℃,600Ω,-,-
C5342871,MMSZ5246BS,XCH,https://datasheet.lcsc.com/datasheet/pdf/63d3b12bf307c82a5af0c0f4400d64b2.pdf?productCode=C5342871,900,0.0182,50,50,https://www.lcsc.com/product-detail/C5342871.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,16V,100nA,15.2V~16.8V,-,17Ω,600Ω,-
C393442,MMSZ5234B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/181ee33f4471d1a28ae510d6018ee8ba.pdf?productCode=C393442,900,0.0392,20,20,https://www.lcsc.com/product-detail/C393442.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6.2V,5uA@4V,5.89V~6.51V,-55℃~+150℃,7Ω,1kΩ,-
C65078,MMSZ5237B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/f97a793b8f144723a3b97cb6ba548073.pdf?productCode=C65078,900,0.0249,20,20,https://www.lcsc.com/product-detail/C65078.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,8.2V,3uA@6.5V,7.79V~8.61V,-,8Ω,500Ω,-
C2983235,MMSZ5254B,LGE,https://datasheet.lcsc.com/datasheet/pdf/6b57e24f6d27c1e26d1a67ae974501ad.pdf?productCode=C2983235,880,0.0200,20,20,https://www.lcsc.com/product-detail/C2983235.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,27V,100nA@21V,25.65V~28.35V,-,41Ω,600Ω,-
C2975677,AD-MMSZ5254B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/9600685dc4ee4a57366b258c5dea5788.pdf?productCode=C2975677,880,0.0295,20,20,https://www.lcsc.com/product-detail/C2975677.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,27V,100nA,25.65V~28.35V,-55℃~+150℃,41Ω,600Ω,-
C263323,MMSZ5239BS,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/4fd548d95ecb8b3afbc203b61a1541de.pdf?productCode=C263323,880,0.0238,20,20,https://www.lcsc.com/product-detail/C263323.html,SOD-323,,1 Independent,200mW,9.1V,3uA@6.5V,8.65V~9.56V,-55℃~+150℃,10Ω,600Ω,-
C22399899,MMSZ5258B,R+O,https://datasheet.lcsc.com/datasheet/pdf/26ade382493570f6ac7aa9df8c9e3d26.pdf?productCode=C22399899,850,0.0223,50,50,https://www.lcsc.com/product-detail/C22399899.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,36V,100nA@27V,34.2V~37.8V,-55℃~+150℃,70Ω,-,-
C5342838,MMSZ5240B,XCH,https://datasheet.lcsc.com/datasheet/pdf/91dd2cd5efc2ed4c369870c4b4b86b94.pdf?productCode=C5342838,850,0.0182,50,50,https://www.lcsc.com/product-detail/C5342838.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,3uA@8V,9.5V~10.5V,-,17Ω,600Ω,-
C7528224,MMSZ5240BW,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/5b0526dfab18aa6abb3bc061be639c85.pdf?productCode=C7528224,800,0.0155,50,50,https://www.lcsc.com/product-detail/C7528224.html,SOD-123W,Tape & Reel (TR),1 Independent,500mW,10V,3uA@8V,9.5V~10.5V,-55℃~+150℃,17Ω,600Ω,±5%
C5334043,MMSZ5226B,ElecSuper,https://datasheet.lcsc.com/datasheet/pdf/a9c3ab95b926225a0f37269a4e08427a.pdf?productCode=C5334043,800,0.0171,50,50,https://www.lcsc.com/product-detail/C5334043.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.3V,25uA,3.14V~3.47V,-,28Ω,1.6kΩ,-
C2942595,MMSZ5245BQ,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/643d8bca23464e99075e7d0b53ba7ba9.pdf?productCode=C2942595,800,0.0343,20,20,https://www.lcsc.com/product-detail/C2942595.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,15V,100nA@11V,14.25V~15.75V,-55℃~+150℃,16Ω,600Ω,±5%
C5277987,MMSZ5250B,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/fc18b3cd94f63355c92e047229a62363.pdf?productCode=C5277987,780,0.0208,20,20,https://www.lcsc.com/product-detail/C5277987.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,20V,100nA@15V,19V~21V,-55℃~+150℃,25Ω,600Ω,-
C2975764,AD-MMSZ5252BS,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/16845c23417681854db58af07139e80e.pdf?productCode=C2975764,780,0.0305,20,20,https://www.lcsc.com/product-detail/C2975764.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,24V,100nA@18V,22.8V~25.2V,-55℃~+150℃,33Ω,600Ω,-
C894703,SZMMSZ5268BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/76a5954562ceee3dcf4f2570a16ec1a6.pdf?productCode=C894703,770,0.1150,5,5,https://www.lcsc.com/product-detail/C894703.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,82V,100nA@62V,77.9V~86.1V,-55℃~+150℃,330Ω,2kΩ,±5%
