LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C5359906,BZX84C6V2,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359906,1500,0.0235,20,20,https://www.lcsc.com/product-detail/C5359906.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.2V,3uA@4V,5.8V~6.6V,-,10Ω,150Ω,-
C5359902,BZX84C3V9,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359902,1860,0.0238,20,20,https://www.lcsc.com/product-detail/C5359902.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.9V,3uA@1V,3.7V~4.1V,-,90Ω,600Ω,-
C5359901,BZX84C3V3,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359901,1840,0.0238,20,20,https://www.lcsc.com/product-detail/C5359901.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.1V~3.5V,-,95Ω,600Ω,-
C5190198,BZX84C8V2,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190198,3150,0.0185,50,50,https://www.lcsc.com/product-detail/C5190198.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,8.2V,700nA,7.7V~8.7V,-65℃~+150℃,15Ω,80Ω,-
C5190190,BZX84C3V9,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190190,1900,0.0196,50,50,https://www.lcsc.com/product-detail/C5190190.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.9V,3uA,3.7V~4.1V,-65℃~+150℃,20Ω,600Ω,-
C3040449,BZX84C5V1,FUXINSEMI,https://datasheet.lcsc.com/datasheet/pdf/561c123b7c0a8e1e8e1deaa34085caa7.pdf?productCode=C3040449,2250,0.0167,50,50,https://www.lcsc.com/product-detail/C3040449.html,SOT-23(TO-236),Tape & Reel (TR),1 Independent,300mW,5.1V,2uA,4.85V~5.36V,-55℃~+150℃,60Ω,480Ω,±5%
C2942541,BZX84C12Q,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/7688f98ffa694476ace7f9a0fba51fe4.pdf?productCode=C2942541,3040,0.0434,20,20,https://www.lcsc.com/product-detail/C2942541.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,12V,100nA@8V,11.4V~12.7V,-55℃~+150℃,25Ω,150Ω,±5%
C2926236,BZX84C9V1,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926236,1750,0.0164,50,50,https://www.lcsc.com/product-detail/C2926236.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,500nA@6V,8.5V~9.6V,-55℃~+125℃,6Ω,100Ω,-
C2926233,BZX84C6V8,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926233,3450,0.0161,50,50,https://www.lcsc.com/product-detail/C2926233.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.8V,2uA@4V,6.4V~7.2V,-55℃~+125℃,6Ω,80Ω,-
C2926230,BZX84C5V1,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926230,2950,0.0168,50,50,https://www.lcsc.com/product-detail/C2926230.html,SOT-23,Tape & Reel (TR),,,,,,,,,
C2926227,BZX84C3V9,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926227,3100,0.0168,50,50,https://www.lcsc.com/product-detail/C2926227.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.9V,3uA@1V,3.7V~4.1V,-55℃~+125℃,85Ω,600Ω,-
C2926226,BZX84C3V6,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/bfb616304bcb35439f6e12040262e294.pdf?productCode=C2926226,2500,0.0169,50,50,https://www.lcsc.com/product-detail/C2926226.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.6V,5uA@1V,3.4V~3.8V,-55℃~+125℃,85Ω,600Ω,-
C2926222,BZX84C2V4,FOSAN,https://datasheet.lcsc.com/datasheet/pdf/9bf9dd397625776afd22375625f602df.pdf?productCode=C2926222,2950,0.0096,50,50,https://www.lcsc.com/product-detail/C2926222.html,SOT-23,Tape & Reel (TR),,,,,,,,,
C2832549,BZX84C6V2,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832549,4400,0.0185,50,50,https://www.lcsc.com/product-detail/C2832549.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,6.2V,3uA@4V,5.8V~6.6V,-65℃~+150℃,10Ω,-,-
C51315307,BZX84C3V3,CBI,https://datasheet.lcsc.com/datasheet/pdf/bb977f511801f43ee111ce4185f67bf7.pdf?productCode=C51315307,3000,0.0183,50,50,https://www.lcsc.com/product-detail/C51315307.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA@1V,3.1V~3.5V,-65℃~+150℃,95Ω,-,-
C46594681,BZX84C7V5,TDSEMIC,https://datasheet.lcsc.com/datasheet/pdf/6ecc3a244419545332d0984ad3d41266.pdf?productCode=C46594681,5700,0.0187,50,50,https://www.lcsc.com/product-detail/C46594681.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,7.5V,1uA,7V~7.9V,-,15Ω,80Ω,-
C46472836,BZX84C3V3,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472836,3250,0.0117,50,50,https://www.lcsc.com/product-detail/C46472836.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA@1V,3.1V~3.5V,-55℃~+150℃,95Ω,600Ω,-
C41368121,BZX84C6V2,JUXING,https://datasheet.lcsc.com/datasheet/pdf/b2195da955aba1d1f394e1b8030aabfc.pdf?productCode=C41368121,1900,0.0173,50,50,https://www.lcsc.com/product-detail/C41368121.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.2V,3uA,5.8V~6.6V,-,10Ω,150Ω,-
C41368119,BZX84C4V7,JUXING,https://datasheet.lcsc.com/datasheet/pdf/b2195da955aba1d1f394e1b8030aabfc.pdf?productCode=C41368119,1350,0.0178,50,50,https://www.lcsc.com/product-detail/C41368119.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA,4.4V~5V,-,80Ω,500Ω,-
C41364472,BZX84C3V3,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/bb385a33c1c40e1749552ea94616530f.pdf?productCode=C41364472,1250,0.0152,50,50,https://www.lcsc.com/product-detail/C41364472.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.1V~3.5V,-55℃~+150℃,95Ω,600Ω,-
C28978495,BZX84C5V1,HT(Shenzhen Jinyu Semicon),https://datasheet.lcsc.com/datasheet/pdf/cccdbd7da324c225d02394a458f8dd90.pdf?productCode=C28978495,1600,0.0207,50,50,https://www.lcsc.com/product-detail/C28978495.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,2uA@2V,4.8V~5.4V,-65℃~+150℃,-,-,-
C21714305,BZX84C2V7,Slkor,https://datasheet.lcsc.com/datasheet/pdf/623bd5f12f1eeee8256bdb36f71ac8d0.pdf?productCode=C21714305,700,0.0186,50,50,https://www.lcsc.com/product-detail/C21714305.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.7V,20uA@1V,2.5V~2.9V,-,100Ω,600Ω,-
C20616330,BZX84C5V6,HXY MOSFET,https://datasheet.lcsc.com/datasheet/pdf/3722dfbf2e4f5fbc9650c9d0f6572322.pdf?productCode=C20616330,300,0.0163,50,50,https://www.lcsc.com/product-detail/C20616330.html,SOT-23,Tape & Reel (TR),1 Independent,200mW,5.6V,1uA,5.2V~6V,-40℃~+125℃,40Ω,400Ω,-
C6771860,BZX84C9V1,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771860,1950,0.0120,50,50,https://www.lcsc.com/product-detail/C6771860.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,9.1V,400nA@7V,8.65V~9.56V,-,95Ω,-,±5%
C6771857,BZX84C6V8,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771857,800,0.0120,50,50,https://www.lcsc.com/product-detail/C6771857.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,6.8V,1.6uA@4V,6.46V~7.14V,-,76Ω,-,±5%
C6771855,BZX84C5V6,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771855,700,0.0122,50,50,https://www.lcsc.com/product-detail/C6771855.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,5.6V,1uA@2V,5.32V~5.88V,-,400Ω,-,±5%
C6771847,BZX84C2V7,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771847,450,0.0120,50,50,https://www.lcsc.com/product-detail/C6771847.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,2.7V,20uA@1V,2.57V~2.9V,-,600Ω,-,±5%
C5365425,BZX84C22V,JUXING,https://datasheet.lcsc.com/datasheet/pdf/b2195da955aba1d1f394e1b8030aabfc.pdf?productCode=C5365425,1100,0.0175,50,50,https://www.lcsc.com/product-detail/C5365425.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,22V,100nA,20.8V~23.3V,-,55Ω,250Ω,-
C5359909,BZX84C8V2,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359909,620,0.0222,20,20,https://www.lcsc.com/product-detail/C5359909.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA,7.7V~8.7V,-,15Ω,80Ω,-
C5359900,BZX84C2V4,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359900,720,0.0219,20,20,https://www.lcsc.com/product-detail/C5359900.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.4V,50uA,2.2V~2.6V,-,100Ω,600Ω,-
C5359871,BZX84C2V7,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C5359871,3440,0.0260,20,20,https://www.lcsc.com/product-detail/C5359871.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.7V,20uA@1V,2.5V~2.9V,-65℃~+150℃,100Ω,600Ω,-
C5356479,BZX84C7V5,Shikues,https://datasheet.lcsc.com/datasheet/pdf/626e3b1336ec55d49301beb82a8ddf99.pdf?productCode=C5356479,200,0.0104,50,50,https://www.lcsc.com/product-detail/C5356479.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,7.5V,1uA,7V~7.9V,-,15Ω,-,-
C5190196,BZX84C6V8,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190196,1550,0.0225,50,50,https://www.lcsc.com/product-detail/C5190196.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,6.8V,20uA,6.4V~7.2V,-65℃~+150℃,15Ω,80Ω,-
C5190192,BZX84C4V7,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190192,750,0.0161,50,50,https://www.lcsc.com/product-detail/C5190192.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,4.7V,3uA@2V,4.4V~5V,-65℃~+150℃,20Ω,500Ω,-
C5190191,BZX84C4V3,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190191,650,0.0179,50,50,https://www.lcsc.com/product-detail/C5190191.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,4.3V,3uA@1V,4V~4.6V,-65℃~+150℃,20Ω,90Ω,-
C2942543,BZX84C15Q,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/7688f98ffa694476ace7f9a0fba51fe4.pdf?productCode=C2942543,2960,0.0374,20,20,https://www.lcsc.com/product-detail/C2942543.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,15V,100nA@10.5V,13.8V~15.6V,-55℃~+150℃,30Ω,200Ω,-
C2942542,BZX84C13Q,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/7688f98ffa694476ace7f9a0fba51fe4.pdf?productCode=C2942542,2640,0.0381,20,20,https://www.lcsc.com/product-detail/C2942542.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,13V,100nA@8V,12.4V~14.1V,-55℃~+150℃,30Ω,170Ω,-
C2942540,BZX84C10Q,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/7688f98ffa694476ace7f9a0fba51fe4.pdf?productCode=C2942540,2560,0.0441,20,20,https://www.lcsc.com/product-detail/C2942540.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,10V,200nA@7V,9.4V~10.6V,-55℃~+150℃,20Ω,150Ω,-
C968298,BZX84C7V5,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968298,2980,0.0380,20,20,https://www.lcsc.com/product-detail/C968298.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,7.5V,1uA@5V,7V~7.9V,-55℃~+150℃,15Ω,80Ω,-
C968275,BZX84C3V6,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968275,3000,0.0336,20,20,https://www.lcsc.com/product-detail/C968275.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.6V,5uA@1V,3.4V~3.8V,-55℃~+150℃,90Ω,600Ω,-
C968246,BZX84C15W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968246,2980,0.0314,20,20,https://www.lcsc.com/product-detail/C968246.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,15V,100nA@10.5V,13.8V~15.6V,-55℃~+150℃,30Ω,200Ω,-
C499785,BZX84C4V7,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499785,2820,0.0410,20,20,https://www.lcsc.com/product-detail/C499785.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,4.7V,3uA@2V,4.4V~5V,-55℃~+150℃,80Ω,500Ω,-
C118572,BZX84C7V5,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118572,2700,0.0194,50,50,https://www.lcsc.com/product-detail/C118572.html,TO-236,Tape & Reel (TR),1 Independent,350mW,7.5V,1uA@5V,7V~7.9V,-65℃~+150℃,15Ω,-,-
C55259752,BZX84C3V6,luJing,https://datasheet.lcsc.com/datasheet/pdf/8865fd253932c9788a67ee2bfc7c2d83.pdf?productCode=C55259752,3000,0.0099,50,50,https://www.lcsc.com/product-detail/C55259752.html,SOT-23,Tape & Reel (TR),,,,,,,,,
C55259748,BZX84C5V1,luJing,https://datasheet.lcsc.com/datasheet/pdf/8865fd253932c9788a67ee2bfc7c2d83.pdf?productCode=C55259748,3000,0.0096,50,50,https://www.lcsc.com/product-detail/C55259748.html,SOT-23,Tape & Reel (TR),,,,,,,,,
C54529457,BZX84C8V2,GOODWORK,https://datasheet.lcsc.com/datasheet/pdf/bb385a33c1c40e1749552ea94616530f.pdf?productCode=C54529457,2950,0.0167,50,50,https://www.lcsc.com/product-detail/C54529457.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,700nA@5V,7.7V~8.7V,-55℃~+150℃,15Ω,80Ω,-
C22368962,BZX84C7V5,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368962,2900,0.0130,50,50,https://www.lcsc.com/product-detail/C22368962.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,7.5V,1uA@1V,7V~7.9V,-,15Ω,80Ω,-
C21714307,BZX84C3V3,Slkor,https://datasheet.lcsc.com/datasheet/pdf/623bd5f12f1eeee8256bdb36f71ac8d0.pdf?productCode=C21714307,3200,0.0184,50,50,https://www.lcsc.com/product-detail/C21714307.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.1V~3.5V,-,95Ω,600Ω,-
C20623303,BZX84C3V3,YFW,https://datasheet.lcsc.com/datasheet/pdf/f4dc57098eb040b0e1b8719787fa1cb7.pdf?productCode=C20623303,60,0.0206,20,20,https://www.lcsc.com/product-detail/C20623303.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA@1V,3.1V~3.5V,-65℃~+150℃,95Ω,-,-
C20616329,BZX84C4V7,HXY MOSFET,https://datasheet.lcsc.com/datasheet/pdf/3722dfbf2e4f5fbc9650c9d0f6572322.pdf?productCode=C20616329,50,0.0145,50,50,https://www.lcsc.com/product-detail/C20616329.html,SOT-23,Tape & Reel (TR),1 Independent,200mW,4.7V,3uA,4.4V~5V,-40℃~+125℃,80Ω,500Ω,-
C20616327,BZX84C3V3,HXY MOSFET,https://datasheet.lcsc.com/datasheet/pdf/3722dfbf2e4f5fbc9650c9d0f6572322.pdf?productCode=C20616327,250,0.0159,50,50,https://www.lcsc.com/product-detail/C20616327.html,SOT-23,Tape & Reel (TR),1 Independent,200mW,3.3V,5uA@1V,3.1V~3.5V,-40℃~+125℃,95Ω,600Ω,-
C6771849,BZX84C3V3,MOT,https://datasheet.lcsc.com/datasheet/pdf/664dfbbe40a8a129794d373db55de4a3.pdf?productCode=C6771849,300,0.0120,50,50,https://www.lcsc.com/product-detail/C6771849.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,3.3V,5uA@1V,3.14V~3.47V,-,600Ω,-,±5%
C5359910,BZX84C9V1,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359910,2460,0.0254,20,20,https://www.lcsc.com/product-detail/C5359910.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,500nA@6V,8.5V~9.6V,-,15Ω,100Ω,-
C5359907,BZX84C6V8,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359907,80,0.0281,20,20,https://www.lcsc.com/product-detail/C5359907.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.8V,2uA,6.4V~7.2V,-,15Ω,80Ω,-
C5359903,BZX84C4V7,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359903,2640,0.0253,20,20,https://www.lcsc.com/product-detail/C5359903.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA@2V,4.4V~5V,-,80Ω,500Ω,-
C5293100,BZX84C15W,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/688e2a35ffaa173c29a20d726bc7f7f0.pdf?productCode=C5293100,2220,0.0293,20,20,https://www.lcsc.com/product-detail/C5293100.html,SOT-323,Tape & Reel (TR),1 Independent,200mW,15V,100nA,13.8V~15.6V,-55℃~+150℃,30Ω,170Ω,-
C5190197,BZX84C7V5,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190197,150,0.0172,50,50,https://www.lcsc.com/product-detail/C5190197.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,7.5V,5uA,7V~7.9V,-65℃~+150℃,15Ω,80Ω,-
C5190188,BZX84C3V3,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190188,350,0.0194,50,50,https://www.lcsc.com/product-detail/C5190188.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA,3.1V~3.5V,-65℃~+150℃,20Ω,600Ω,-
C5190185,BZX84C2V4,Guangdong Hottech,https://datasheet.lcsc.com/datasheet/pdf/a994948af1613ccb448ade4b9f9e0b9e.pdf?productCode=C5190185,350,0.0148,50,50,https://www.lcsc.com/product-detail/C5190185.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.4V,50uA,2.2V~2.6V,-65℃~+150℃,100Ω,600Ω,-
