LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C5447786,S-LBZX84C27LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/f68dabfe85602ec8ffd302d787c219d3.pdf?productCode=C5447786,740,0.0277,20,20,https://www.lcsc.com/product-detail/C5447786.html,SOT-23,Tape & Reel (TR),1 Independent,225mW,27V,50nA,25.1V~28.9V,-55℃~+150℃,80Ω,-,-
C5201704,S-LBZX84C33LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/b904230d8d8f9362ec4947913b641124.pdf?productCode=C5201704,800,0.0286,20,20,https://www.lcsc.com/product-detail/C5201704.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,33V,50nA,31V~35V,-55℃~+150℃,80Ω,-,-
C5336146,S-LBZX84C18LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/b904230d8d8f9362ec4947913b641124.pdf?productCode=C5336146,80,0.0317,20,20,https://www.lcsc.com/product-detail/C5336146.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,18V,-,16.8V~19.1V,-55℃~+150℃,45Ω,-,-
C46472863,BZX84C5V1LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/775f0698fff5fd62a31a673f3b2f5282.pdf?productCode=C46472863,10100,0.0175,50,50,https://www.lcsc.com/product-detail/C46472863.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-55℃~+150℃,60Ω,480Ω,-
C53100356,BZX84C3V6LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/381d7090fcc1c937bc597bd42b4dadc5.pdf?productCode=C53100356,4250,0.0164,50,50,https://www.lcsc.com/product-detail/C53100356.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.6V,5uA@1V,3.4V~3.8V,-55℃~+150℃,90Ω,600Ω,-
C46472860,BZX84C6V8LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/5b55ca1d1e4ecda49c4ba50e3f3dedbd.pdf?productCode=C46472860,4600,0.0165,50,50,https://www.lcsc.com/product-detail/C46472860.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.8V,2uA@4V,6.4V~7.2V,-55℃~+150℃,15Ω,80Ω,-
C42459011,BZX84C5V1LT1G-CN,ChipNobo,https://datasheet.lcsc.com/datasheet/pdf/8bd5c2aa0fa77749ba643b8f258a0399.pdf?productCode=C42459011,1400,0.0138,50,50,https://www.lcsc.com/product-detail/C42459011.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,2uA@2V,4.8V~5.4V,-,60Ω,480Ω,-
C2932885,S-LBZX84C2V4LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/b904230d8d8f9362ec4947913b641124.pdf?productCode=C2932885,2660,0.0371,20,20,https://www.lcsc.com/product-detail/C2932885.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.4V,50nA,2.2V~2.6V,-55℃~+150℃,100Ω,-,-
C509853,BZX84C5V1LFHT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/ed9c1f7c0ccfe1669f99306c2ff6abd2.pdf?productCode=C509853,990,0.0247,10,10,https://www.lcsc.com/product-detail/C509853.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,5.1V,2uA@2V,4.8V~5.4V,-,60Ω,60Ω,-
C46472869,BZX84C2V7LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/719d943348739a95f8a348ae523ee2cf.pdf?productCode=C46472869,1700,0.0170,50,50,https://www.lcsc.com/product-detail/C46472869.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.7V,20uA@1V,2.5V~2.9V,-55℃~+150℃,100Ω,600Ω,-
C5957016,BZX84C13VLFHT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/eb4686e568da1330d2a9046d5cbe6cf4.pdf?productCode=C5957016,100,0.0683,5,5,https://www.lcsc.com/product-detail/C5957016.html,TO-236-3(SOT-23-3),Tape & Reel (TR),1 Independent,250mW,-,100nA@8V,12.4V~14.1V,-,-,30Ω,±5%
C5336668,BZX84C6V2LFHT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/1784d15643c414a444eed7e4d2ea8b02.pdf?productCode=C5336668,80,0.2248,5,5,https://www.lcsc.com/product-detail/C5336668.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,6.2V,3uA@4V,5.8V~6.6V,-,10Ω,-,-
C2932888,S-LBZX84C5V1LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/514c41f2fba0d33853ba0b7a8b59c8e8.pdf?productCode=C2932888,2910,0.0593,10,10,https://www.lcsc.com/product-detail/C2932888.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@1V,4.8V~5.4V,-55℃~+150℃,60Ω,-,-
C46472870,BZX84C2V4LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/3f3520d86025d22d8e246f318a9678c3.pdf?productCode=C46472870,1950,0.0160,50,50,https://www.lcsc.com/product-detail/C46472870.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.4V,50uA,2.2V~2.6V,-55℃~+150℃,100Ω,600Ω,-
C46472868,BZX84C3V0LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/2e0e92bf4b113a966155488cbb35b1a7.pdf?productCode=C46472868,2200,0.0166,50,50,https://www.lcsc.com/product-detail/C46472868.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3V,10uA@1V,2.8V~3.2V,-55℃~+150℃,95Ω,600Ω,-
C46472867,BZX84C3V3LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/7614686681ba3f93298ba7298162940f.pdf?productCode=C46472867,2300,0.0160,50,50,https://www.lcsc.com/product-detail/C46472867.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA@1V,3.1V~3.5V,-55℃~+150℃,95Ω,600Ω,-
C46472864,BZX84C4V7LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/b9e0430925650fcb0c9ac9faa03dbbad.pdf?productCode=C46472864,2500,0.0210,50,50,https://www.lcsc.com/product-detail/C46472864.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.7V,3uA@2V,4.4V~5V,-55℃~+150℃,80Ω,500Ω,-
C46472862,BZX84C5V6LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/202d39af2c2fc6dcbf462d2ac01911b4.pdf?productCode=C46472862,1900,0.0210,50,50,https://www.lcsc.com/product-detail/C46472862.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA,5.2V~6V,-55℃~+150℃,40Ω,400Ω,-
C46472859,BZX84C7V5LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/1feada3671ead322b2d7f2e677fa5b17.pdf?productCode=C46472859,2300,0.0160,50,50,https://www.lcsc.com/product-detail/C46472859.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,7.5V,1uA,7V~7.9V,-55℃~+150℃,15Ω,80Ω,-
C46472858,BZX84C9V1LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/0fb2496a26820254bedbcefde06a4d14.pdf?productCode=C46472858,2750,0.0210,50,50,https://www.lcsc.com/product-detail/C46472858.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,500nA@6V,8.5V~9.6V,-55℃~+150℃,15Ω,100Ω,-
C5336615,BZX84C33VLFHT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/bbeb88bc272f668ddb20e2a9734ceae2.pdf?productCode=C5336615,5,0.2142,5,5,https://www.lcsc.com/product-detail/C5336615.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,33V,100nA@23V,31V~35V,-,80Ω,-,-
C5244795,BZX84C6V2-7-01-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244795,90,0.0373,10,10,https://www.lcsc.com/product-detail/C5244795.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,6.2V,3uA@1V,5.8V~6.6V,-65℃~+150℃,10Ω,150Ω,-
C46472866,BZX84C3V9LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/66801a3084014250d60b46d903b6b76c.pdf?productCode=C46472866,1050,0.0191,50,50,https://www.lcsc.com/product-detail/C46472866.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.9V,3uA,3.7V~4.1V,-55℃~+150℃,90Ω,600Ω,-
C46472865,BZX84C4V3LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/bbfd3aa7297e965bc292cdc172a3d59a.pdf?productCode=C46472865,1650,0.0210,50,50,https://www.lcsc.com/product-detail/C46472865.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.3V,3uA@1V,4V~4.6V,-55℃~+150℃,90Ω,600Ω,-
C46472861,BZX84C6V2LT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/761c42074899d5c4675b47ef7fad80bc.pdf?productCode=C46472861,1550,0.0160,50,50,https://www.lcsc.com/product-detail/C46472861.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.2V,3uA@4V,5.8V~6.6V,-55℃~+150℃,10Ω,150Ω,-
C5383073,S-LBZX84C2V7LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/ecae04c719301640918897b330e90565.pdf?productCode=C5383073,820,0.0373,5,5,https://www.lcsc.com/product-detail/C5383073.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.7V,20uA@1V,2.5V~2.9V,-55℃~+150℃,100Ω,-,-
C2932890,S-LBZX84C9V1LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/b904230d8d8f9362ec4947913b641124.pdf?productCode=C2932890,220,0.0341,20,20,https://www.lcsc.com/product-detail/C2932890.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,8uA,8.5V~9.6V,-55℃~+150℃,15Ω,-,-
C383294,S-LBZX84C5V6LT1G,LRC,https://datasheet.lcsc.com/datasheet/pdf/b904230d8d8f9362ec4947913b641124.pdf?productCode=C383294,60,0.0236,20,20,https://www.lcsc.com/product-detail/C383294.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA,5.2V~6V,-55℃~+150℃,10Ω,-,-
C3728849,BZX84C5V1LYFHT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/e98779d0c56a59e481dc3a18d0e31039.pdf?productCode=C3728849,1360,0.0519,10,10,https://www.lcsc.com/product-detail/C3728849.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,5.1V,2uA,4.8V~5.4V,-,60Ω,-,-
C42379446,BZX84C36-E3-08-CN,ChipNobo,https://datasheet.lcsc.com/datasheet/pdf/7e5233924b3da1664abe8463e32d9d49.pdf?productCode=C42379446,3000,0.0157,50,50,https://www.lcsc.com/product-detail/C42379446.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,36V,100nA,34V~38V,-,90Ω,350Ω,-
C391458,BZX84C18_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C391458,2760,0.0309,20,20,https://www.lcsc.com/product-detail/C391458.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,18V,100nA,17.1V~18.9V,-55℃~+150℃,45Ω,225Ω,
C3734457,BZX84C3V9LYFHT116,ROHM,https://datasheet.lcsc.com/datasheet/pdf/d654bda507df293a500f03583e661991.pdf?productCode=C3734457,100,0.2340,5,5,https://www.lcsc.com/product-detail/C3734457.html,SOT-23,Tape & Reel (TR),1 Independent,250mW,3.9V,3uA@1V,3.7V~4.1V,-,-,-,-
C268493,BZX84C10_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/a85206751caf42af5cfdf867c87e8743.pdf?productCode=C268493,1620,0.0319,20,20,https://www.lcsc.com/product-detail/C268493.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,10V,200nA@7V,9.5V~10.5V,-55℃~+150℃,20Ω,150Ω,-
C3741520,BZX84C15VLYFHT116,ROHM,,25,0.1070,5,5,https://www.lcsc.com/product-detail/C3741520.html,SOT-23,Tape & Reel (TR),,-,15V,100nA@10V,,,-,,
C391460,BZX84C33_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C391460,380,0.0279,20,20,https://www.lcsc.com/product-detail/C391460.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,33V,100nA@23.1V,31.35V~34.65V,-55℃~+150℃,80Ω,325Ω,
C391459,BZX84C22_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C391459,540,0.0298,20,20,https://www.lcsc.com/product-detail/C391459.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,22V,100nA@15.4V,20.9V~23.1V,-55℃~+150℃,55Ω,250Ω,
C391457,BZX84C15_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C391457,380,0.0305,20,20,https://www.lcsc.com/product-detail/C391457.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,15V,100nA@10.5V,14.25V~15.75V,-55℃~+150℃,30Ω,200Ω,
C55250247,BZX84C5V6_R1_00501,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/92ad7dfba2cd9a64d27c85d99b4b7c65.pdf?productCode=C55250247,3000,0.0261,10,10,https://www.lcsc.com/product-detail/C55250247.html,SOT-23,,,,,,,,,,
C42379445,BZX84C4V3-E3-08-CN,ChipNobo,https://datasheet.lcsc.com/datasheet/pdf/4e4a26fe5fcfcfe2fac8b6a4f59793f5.pdf?productCode=C42379445,2950,0.0145,50,50,https://www.lcsc.com/product-detail/C42379445.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.3V,3uA,4V~4.6V,-,1Ω,600Ω,-
C391464,BZX84C6V2_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C391464,2980,0.0326,20,20,https://www.lcsc.com/product-detail/C391464.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,6.2V,3uA@4V,5.89V~6.51V,,10Ω,,
C268496,BZX84C5V6_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/785528751e7c601c4491d1d73d4a1aec.pdf?productCode=C268496,3460,0.0437,20,20,https://www.lcsc.com/product-detail/C268496.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,5.6V,1uA,5.32V~5.88V,-55℃~+150℃,40Ω,400Ω,-
C391463,BZX84C5V1_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C391463,2720,0.0252,20,20,https://www.lcsc.com/product-detail/C391463.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,5.1V,2uA@2V,4.85V~5.36V,-55℃~+150℃,60Ω,480Ω,
C268495,BZX84C3V3_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/fb2d8f96220637e5041c3bf4d31e520e.pdf?productCode=C268495,2340,0.0305,20,20,https://www.lcsc.com/product-detail/C268495.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,3.3V,5uA@1V,3.14V~3.47V,-55℃~+150℃,95Ω,600Ω,
C20567727,BZX84C2V4-HE3_A-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/7a1a6ba3bbcc9a7596c60acc5d0ed92c.pdf?productCode=C20567727,1,0.1059,1,1,https://www.lcsc.com/product-detail/C20567727.html,SOT-23(TO-236),Tape & Reel (TR),1 Independent,300mW,2.4V,50uA@1V,2.28V~2.52V,-55℃~+150℃,100Ω,600Ω,±5%
C391462,BZX84C4V7_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5eb5d68ddb93dfa15bc2bce25560a164.pdf?productCode=C391462,190,0.2622,5,5,https://www.lcsc.com/product-detail/C391462.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,4.7V,3uA@2V,4.47V~4.94V,-55℃~+150℃,80Ω,500Ω,-
C393426,BZX84C3V9_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/118ee3bb6a36f3c75ace1be7e21230b1.pdf?productCode=C393426,40,0.0248,20,20,https://www.lcsc.com/product-detail/C393426.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,3.9V,3uA@1V,3.71V~4.1V,-55℃~+150℃,90Ω,600Ω,-
C19196922,BZX84C20,AnBon,https://datasheet.lcsc.com/datasheet/pdf/cfa9ea0413176e64217a50e163530bd1.pdf?productCode=C19196922,1900,0.0087,100,100,https://www.lcsc.com/product-detail/C19196922.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,20V,100nA@14V,18.8V~21.2V,-55℃~+150℃,55Ω,225Ω,-
C212829,BZX84C8V2,DIOTEC,https://datasheet.lcsc.com/datasheet/pdf/d8e6d0d8fc508d069116db061f510fd3.pdf?productCode=C212829,20,0.0209,20,20,https://www.lcsc.com/product-detail/C212829.html,SOT-23(TO-236),,1 Independent,300mW,-,700nA@5V,7.7V~8.7V,-50℃~+150℃,15Ω,-,-
C46532940,BZX84C3V3,POPPULA,https://datasheet.lcsc.com/datasheet/pdf/8c0ad60091c7dedcf7cb483ff7217f8a.pdf?productCode=C46532940,50,0.0139,50,50,https://www.lcsc.com/product-detail/C46532940.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA@1V,3.1V~3.5V,-55℃~+150℃,95Ω,600Ω,-
