LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C46472827,BZX84C9V1,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fa81d24981ec649aa9f5500ddada8d31.pdf?productCode=C46472827,2600,0.0210,50,50,https://www.lcsc.com/product-detail/C46472827.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,9.1V,500nA@6V,8.5V~9.6V,-55℃~+150℃,15Ω,100Ω,-
C42436594,BZX84C8V2,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/03720760ba4006fe404c14aad43220e8.pdf?productCode=C42436594,2650,0.0187,50,50,https://www.lcsc.com/product-detail/C42436594.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,8.2V,700nA@5V,7.7V~8.7V,-55℃~+150℃,15Ω,80Ω,±5%
C42380716,BZX84C3V9,YONGYUTAI,https://datasheet.lcsc.com/datasheet/pdf/8f79930bef9e6b09f23480f582f412d9.pdf?productCode=C42380716,3000,0.0146,50,50,https://www.lcsc.com/product-detail/C42380716.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,3uA@1V,3.7V~4.1V,-55℃~+125℃,400Ω,-,-
C41788722,BZX84C13W,DIOTEC,,100,0.1394,5,5,https://www.lcsc.com/product-detail/C41788722.html,-,Bag-packed,,,,,,,,,
C22435014,BZX84C7V5,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/b52ca8ee963d03fa16660a862848e6fb.pdf?productCode=C22435014,2950,0.0175,50,50,https://www.lcsc.com/product-detail/C22435014.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,7.5V,1uA@5V,7V~7.9V,-65℃~+150℃,15Ω,80Ω,-
C22435008,BZX84C5V6,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/f70d5cca74cf14cab133f6cc237d41ed.pdf?productCode=C22435008,2800,0.0171,50,50,https://www.lcsc.com/product-detail/C22435008.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA@2V,5.2V~6V,-65℃~+150℃,40Ω,400Ω,-
C22376108,BZX84C9V1,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/f1c110e5676a9601b9ad669bf1025538.pdf?productCode=C22376108,2850,0.0130,50,50,https://www.lcsc.com/product-detail/C22376108.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,9.1V,500nA,8.5V~9.6V,-,15Ω,100Ω,-
C22368961,BZX84C6V8,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368961,2850,0.0130,50,50,https://www.lcsc.com/product-detail/C22368961.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.8V,2uA@4V,6.4V~7.2V,-,15Ω,80Ω,-
C22368956,BZX84C4V3,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368956,2700,0.0130,50,50,https://www.lcsc.com/product-detail/C22368956.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.3V,3uA@1V,4V~4.6V,-,90Ω,600Ω,-
C22368955,BZX84C3V9,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368955,2000,0.0130,50,50,https://www.lcsc.com/product-detail/C22368955.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.9V,3uA@1V,3.7V~4.1V,-,90Ω,600Ω,-
C22368951,BZX84C2V7,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368951,2950,0.0143,50,50,https://www.lcsc.com/product-detail/C22368951.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.7V,20uA@1V,2.5V~2.9V,-,100Ω,600Ω,-
C22368950,BZX84C2V4,Wild Goose,https://datasheet.lcsc.com/datasheet/pdf/e6345c62146cb6ad307514d9cd2fcf93.pdf?productCode=C22368950,2550,0.0130,50,50,https://www.lcsc.com/product-detail/C22368950.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,2.4V,50uA@1V,2.2V~2.6V,-,100Ω,600Ω,-
C21714313,BZX84C8V2,Slkor,https://datasheet.lcsc.com/datasheet/pdf/623bd5f12f1eeee8256bdb36f71ac8d0.pdf?productCode=C21714313,1950,0.0189,50,50,https://www.lcsc.com/product-detail/C21714313.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,8.2V,700nA@5V,7.7V~8.7V,-,15Ω,80Ω,-
C21547681,BZX84C6V2,DOWO,https://datasheet.lcsc.com/datasheet/pdf/739146c578a68dbb0ebef500385ccefe.pdf?productCode=C21547681,3000,0.0178,50,50,https://www.lcsc.com/product-detail/C21547681.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,3uA,5.8V~6.6V,-,10Ω,150Ω,-
C21547680,BZX84C5V1,DOWO,https://datasheet.lcsc.com/datasheet/pdf/c02d4ab82ebf71f03854e80443c4eabf.pdf?productCode=C21547680,3000,0.0171,50,50,https://www.lcsc.com/product-detail/C21547680.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,-,2uA@2V,4.8V~5.4V,-,60Ω,480Ω,-
C21547679,BZX84C3V3,DOWO,https://datasheet.lcsc.com/datasheet/pdf/777a455e8e32c1db7bcd25dbc9bd3d31.pdf?productCode=C21547679,1200,0.0131,50,50,https://www.lcsc.com/product-detail/C21547679.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.3V,5uA,3.1V~3.5V,-,95Ω,600Ω,-
C19189990,BZX84C5V1,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/d2cd6f88ee5f0794ccad16a20a23df3b.pdf?productCode=C19189990,2900,0.0178,50,50,https://www.lcsc.com/product-detail/C19189990.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA,4.8V~5.4V,-65℃~+150℃,60Ω,480Ω,-
C7529003,BZX84C5V6,amsem,https://datasheet.lcsc.com/datasheet/pdf/5ffa051684ae5ddf5f0e518e07e68bd9.pdf?productCode=C7529003,2900,0.0148,50,50,https://www.lcsc.com/product-detail/C7529003.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA@2V,5.2V~6V,-55℃~+150℃,40Ω,400Ω,-
C7529001,BZX84C3V3,amsem,https://datasheet.lcsc.com/datasheet/pdf/5ffa051684ae5ddf5f0e518e07e68bd9.pdf?productCode=C7529001,2500,0.0156,50,50,https://www.lcsc.com/product-detail/C7529001.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA@1V,3.1V~3.5V,-55℃~+150℃,95Ω,600Ω,-
C7528249,BZX84C39A,Jingdao Microelectronics,,3000,0.0148,50,50,https://www.lcsc.com/product-detail/C7528249.html,SOT-23,Tape & Reel (TR),,,,,,,,,
C7528218,BZX84C33A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/292dd52d5362aa093afe3b51b4fdfa23.pdf?productCode=C7528218,2500,0.0148,50,50,https://www.lcsc.com/product-detail/C7528218.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,33V,100nA,31V~35V,-55℃~+150℃,80Ω,,
C7528217,BZX84C36A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/292dd52d5362aa093afe3b51b4fdfa23.pdf?productCode=C7528217,2600,0.0148,50,50,https://www.lcsc.com/product-detail/C7528217.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,36V,100nA@27V,34V~38V,-55℃~+150℃,90Ω,,
C7471754,BZX84C3V9,LGE,https://datasheet.lcsc.com/datasheet/pdf/e192fad3b6fe5302036684e6585174fb.pdf?productCode=C7471754,1300,0.0185,50,50,https://www.lcsc.com/product-detail/C7471754.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.9V,3uA,3.7V~4.1V,-65℃~+150℃,90Ω,600Ω,-
C5359905,BZX84C5V6,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359905,1800,0.0271,20,20,https://www.lcsc.com/product-detail/C5359905.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA,5.2V~6V,-,40Ω,400Ω,-
C5359904,BZX84C5V1,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/d4eb39e5709f34dcfbb72fb8ad1739ba.pdf?productCode=C5359904,1640,0.0265,20,20,https://www.lcsc.com/product-detail/C5359904.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA,4.8V~5.4V,-,60Ω,480Ω,-
C5249656,BZX84C5V1,ElecSuper,https://datasheet.lcsc.com/datasheet/pdf/a0f450e261e4128e38d759d1c38131fc.pdf?productCode=C5249656,2800,0.0190,50,50,https://www.lcsc.com/product-detail/C5249656.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,,60Ω,480Ω,
C5244798,BZX84C8V2,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244798,40,0.1170,5,5,https://www.lcsc.com/product-detail/C5244798.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,8.2V,700nA,7.7V~8.7V,-65℃~+150℃,15Ω,80Ω,-
C5244796,BZX84C6V8,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244796,15,0.2599,5,5,https://www.lcsc.com/product-detail/C5244796.html,SOT-23,Bag-packed,1 Independent,350mW,6.8V,2uA@4V,6.4V~7.2V,-65℃~+150℃,15Ω,80Ω,-
C5244792,BZX84C5V6,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244792,5,0.2620,5,5,https://www.lcsc.com/product-detail/C5244792.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA,5.2V~6V,-65℃~+150℃,40Ω,400Ω,-
C5244777,BZX84C2V7,DIODES,https://datasheet.lcsc.com/datasheet/pdf/0e9070e678a9cae3b02bc454e6fc458f.pdf?productCode=C5244777,50,0.1203,5,5,https://www.lcsc.com/product-detail/C5244777.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.7V,20uA,2.5V~2.9V,-65℃~+150℃,100Ω,600Ω,-
C5155275,BZX84C16A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/4f24777d56bfa4f3efb77c18ab6d073b.pdf?productCode=C5155275,2550,0.0198,50,50,https://www.lcsc.com/product-detail/C5155275.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,16V,100nA@12V,15.3V~17.1V,-55℃~+150℃,40Ω,400Ω,-
C5155273,BZX84C20A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/292dd52d5362aa093afe3b51b4fdfa23.pdf?productCode=C5155273,2550,0.0198,50,50,https://www.lcsc.com/product-detail/C5155273.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,20V,100nA@15V,18.8V~21.2V,-55℃~+150℃,50Ω,,
C5155272,BZX84C22A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/292dd52d5362aa093afe3b51b4fdfa23.pdf?productCode=C5155272,2800,0.0149,50,50,https://www.lcsc.com/product-detail/C5155272.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,22V,100nA@17V,20.8V~23.3V,-55℃~+150℃,55Ω,,
C5155270,BZX84C27A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/deead361e89b0ca4c27a68b137538ff4.pdf?productCode=C5155270,3050,0.0147,50,50,https://www.lcsc.com/product-detail/C5155270.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,27V,100nA@21V,25.1V~28.9V,-55℃~+150℃,70Ω,-,±5%
C4749028,BZX84C11A,Jingdao Microelectronics,https://datasheet.lcsc.com/datasheet/pdf/292dd52d5362aa093afe3b51b4fdfa23.pdf?productCode=C4749028,2000,0.0185,50,50,https://www.lcsc.com/product-detail/C4749028.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,11V,100nA,10.4V~11.6V,-55℃~+150℃,30Ω,,
C3735531,BZX84C5V1,DIOTEC,https://datasheet.lcsc.com/datasheet/pdf/cdaef17ced99a0cdbeb30f1ac47f81a6.pdf?productCode=C3735531,30,0.1136,5,5,https://www.lcsc.com/product-detail/C3735531.html,SOT-23(TO-236),Bag-packed,1 Independent,300mW,5.1V,2uA@2V,4.8V~5.4V,-50℃~+150℃,-,-,±5%
C3730176,BZX84C5V6,DIOTEC,https://datasheet.lcsc.com/datasheet/pdf/cdaef17ced99a0cdbeb30f1ac47f81a6.pdf?productCode=C3730176,100,0.0905,10,10,https://www.lcsc.com/product-detail/C3730176.html,SOT-23(TO-236),Bag-packed,1 Independent,300mW,5.6V,1uA@2V,5.2V~6V,-50℃~+150℃,-,-,±5%
C2993109,BZX84C3V3,MDD(Microdiode Semiconductor),https://datasheet.lcsc.com/datasheet/pdf/1e9419f9054a9c6069b3e826caef7e61.pdf?productCode=C2993109,1250,0.0181,50,50,https://www.lcsc.com/product-detail/C2993109.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.1V,5uA@1V,3.3V~3.5V,-55℃~+150℃,95Ω,-,-
C2992468,BZX84C3V3,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/5c440ab6e812c7e3287eb1841af8e405.pdf?productCode=C2992468,420,0.0325,20,20,https://www.lcsc.com/product-detail/C2992468.html,SOT-23,Tape & Reel (TR),1 Independent,410mW,3.3V,5uA@1V,3.14V~3.47V,-55℃~+150℃,95Ω,600Ω,
C2991989,BZX84C3V6,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/85d352ad5cfafdc67325076c1057e802.pdf?productCode=C2991989,1660,0.0266,20,20,https://www.lcsc.com/product-detail/C2991989.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,3.6V,5uA@1V,3.4V~3.8V,-55℃~+150℃,90Ω,600Ω,-
C2942545,BZX84C18Q,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/7688f98ffa694476ace7f9a0fba51fe4.pdf?productCode=C2942545,1120,0.0336,20,20,https://www.lcsc.com/product-detail/C2942545.html,SOT-23(TO-236),Tape & Reel (TR),1 Independent,350mW,18V,100nA@12.6V,16.8V~19.1V,-55℃~+150℃,45Ω,225Ω,±5%
C2910188,BZX84C6V2,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/85d352ad5cfafdc67325076c1057e802.pdf?productCode=C2910188,2000,0.0249,20,20,https://www.lcsc.com/product-detail/C2910188.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,6.2V,3uA@4V,5.8V~6.6V,-55℃~+150℃,10Ω,150Ω,-
C2848292,BZX84C2V4,LGE,https://datasheet.lcsc.com/datasheet/pdf/ac585bc6b04802178e880d0d35db37b9.pdf?productCode=C2848292,1500,0.0252,20,20,https://www.lcsc.com/product-detail/C2848292.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.4V,50uA@1V,2.2V~2.6V,-65℃~+150℃,100Ω,600Ω,-
C2843307,BZX84C5V6,Slkor,https://datasheet.lcsc.com/datasheet/pdf/1f3737ccdfb7b14d7ce267d392b9564b.pdf?productCode=C2843307,2550,0.0201,50,50,https://www.lcsc.com/product-detail/C2843307.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,5.6V,1uA,5.2V~6V,-,40Ω,400Ω,-
C2832551,BZX84C7V5,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832551,2500,0.0142,50,50,https://www.lcsc.com/product-detail/C2832551.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,7.5V,1uA@5V,7V~7.9V,-65℃~+150℃,15Ω,-,-
C2832548,BZX84C5V6,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832548,1550,0.0186,50,50,https://www.lcsc.com/product-detail/C2832548.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA@2V,5.2V~6V,-65℃~+150℃,40Ω,-,-
C2832547,BZX84C5V1,CBI,https://datasheet.lcsc.com/datasheet/pdf/0395c5266549329bf40ccfb497359024.pdf?productCode=C2832547,2360,0.0149,20,20,https://www.lcsc.com/product-detail/C2832547.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,2uA@2V,4.8V~5.4V,-65℃~+150℃,60Ω,-,-
C968287,BZX84C5V1,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/2789a6247502b9b98565f19d83975ad5.pdf?productCode=C968287,1640,0.0288,20,20,https://www.lcsc.com/product-detail/C968287.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.1V,2uA,4.8V~5.4V,-55℃~+150℃,60Ω,480Ω,-
C968268,BZX84C36W,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/dbd218fe56157c3199667b087cae30c3.pdf?productCode=C968268,1340,0.0264,20,20,https://www.lcsc.com/product-detail/C968268.html,SOT-323(SC-70),Tape & Reel (TR),1 Independent,200mW,36V,100nA@25.2V,34V~38V,-55℃~+150℃,90Ω,350Ω,-
C841183,BZX84C7V5,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841183,2150,0.0192,50,50,https://www.lcsc.com/product-detail/C841183.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,7.5V,1uA,7V~7.9V,-65℃~+150℃,15Ω,80Ω,-
C841163,BZX84C9V1,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841163,1800,0.0200,50,50,https://www.lcsc.com/product-detail/C841163.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,9.1V,500nA@6V,8.5V~9.6V,-65℃~+150℃,15Ω,100Ω,-
C841159,BZX84C5V6,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841159,1940,0.0212,20,20,https://www.lcsc.com/product-detail/C841159.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA@2V,5.2V~6V,-65℃~+150℃,40Ω,400Ω,-
C841157,BZX84C4V3,LGE,https://datasheet.lcsc.com/datasheet/pdf/f3a720c16a2b661f1c3deb7494c03c84.pdf?productCode=C841157,2550,0.0185,50,50,https://www.lcsc.com/product-detail/C841157.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,4.3V,3uA@1V,4V~4.6V,-65℃~+150℃,90Ω,600Ω,-
C499787,BZX84C2V4,SMC,https://datasheet.lcsc.com/datasheet/pdf/cf9124921b086ce7c7fda3935c399727.pdf?productCode=C499787,2040,0.0247,20,20,https://www.lcsc.com/product-detail/C499787.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,2.4V,50uA,2.28V~2.52V,-55℃~+150℃,100Ω,600Ω,-
C493206,BZX84C3V3,SMC,https://datasheet.lcsc.com/datasheet/pdf/472739a056def83d8aad62134c41a21d.pdf?productCode=C493206,1640,0.0322,20,20,https://www.lcsc.com/product-detail/C493206.html,SOT-23,Tape & Reel (TR),1 Independent,350mW,3.3V,5uA,3.1V~3.5V,-55℃~+150℃,95Ω,600Ω,-
C130244,BZX84C4V3,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/53d237aace3255465876980a52b5518a.pdf?productCode=C130244,1760,0.0239,20,20,https://www.lcsc.com/product-detail/C130244.html,SOT-23,Tape & Reel (TR),1 Independent,300mW,4.3V,3uA@1V,4V~4.6V,-,90Ω,600Ω,-
C118574,BZX84C9V1,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118574,2000,0.0193,50,50,https://www.lcsc.com/product-detail/C118574.html,TO-236,Tape & Reel (TR),1 Independent,350mW,9.1V,500nA@6V,8.5V~9.6V,-65℃~+150℃,15Ω,-,-
C118569,BZX84C5V6,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118569,1650,0.0189,50,50,https://www.lcsc.com/product-detail/C118569.html,TO-236,Tape & Reel (TR),1 Independent,350mW,5.6V,1uA@2V,5.2V~6V,-65℃~+150℃,40Ω,-,-
C118561,BZX84C2V7,ST(Semtech),https://datasheet.lcsc.com/datasheet/pdf/801f6d200d6942f299ea73342e4455c3.pdf?productCode=C118561,1820,0.0299,20,20,https://www.lcsc.com/product-detail/C118561.html,TO-236,Tape & Reel (TR),1 Independent,350mW,2.7V,20uA@1V,2.5V~2.9V,-65℃~+150℃,100Ω,-,-
