LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Diode Configuration,Pd - Power Dissipation,Zener Voltage(Nom),Reverse Leakage Current (Ir),Zener Voltage(Range),Operating Junction Temperature Range,Impedance(Zzt),Impedance(Zzk),Tolerance
C151434,MMSZ5256B-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/9fcdbb98526725f0b0a14ceb5eec7814.pdf?productCode=C151434,2660,0.0419,20,20,https://www.lcsc.com/product-detail/C151434.html,SOD-123,Tape & Reel (TR),1 Independent,370mW,30V,100nA,28.5V~31.5V,-65℃~+150℃,49Ω,600Ω,
C51315469,MMSZ5252BS,CBI,https://datasheet.lcsc.com/datasheet/pdf/1f2a7f8025e304741405258a8e0f2fdc.pdf?productCode=C51315469,2650,0.0149,50,50,https://www.lcsc.com/product-detail/C51315469.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,24V,100nA@18V,22.8V~25.2V,-55℃~+150℃,33Ω,600Ω,-
C46472950,MMSZ5242BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/fc1358d57be67be4c5cea7964af63bc8.pdf?productCode=C46472950,2650,0.0195,50,50,https://www.lcsc.com/product-detail/C46472950.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,12V,1uA@9.1V,11.4V~12.6V,-55℃~+150℃,30Ω,600Ω,-
C7529083,MMSZ5245B,amsem,https://datasheet.lcsc.com/datasheet/pdf/0b3c54ec57cf14fee0a9b6daaa7267ca.pdf?productCode=C7529083,2650,0.0155,50,50,https://www.lcsc.com/product-detail/C7529083.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,15V,100nA,14.25V~15.75V,-,16Ω,600Ω,-
C7529075,MMSZ5237C,amsem,https://datasheet.lcsc.com/datasheet/pdf/a38426411bb0e8cc583c7be987b707d2.pdf?productCode=C7529075,2650,0.0187,50,50,https://www.lcsc.com/product-detail/C7529075.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,8.2V,3uA,8.04V~8.36V,-,8Ω,500Ω,-
C3731681,MMSZ5226B-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/ec6319962a7e32984871ec26b74d493a.pdf?productCode=C3731681,2650,0.0496,10,10,https://www.lcsc.com/product-detail/C3731681.html,SOD-123,Tape & Reel (TR),1 Independent,300mW,3.3V,25uA@1V,-,-55℃~+150℃,28Ω,1.6kΩ,±5%
C3018518,MMSZ5240B,FUXINSEMI,https://datasheet.lcsc.com/datasheet/pdf/9589aa203358d46d8ef5225c8eded566.pdf?productCode=C3018518,2650,0.0183,50,50,https://www.lcsc.com/product-detail/C3018518.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,10V,3uA@8V,9.5V~10.5V,-55℃~+150℃,17Ω,600Ω,-
C2975460,MMSZ5246B-TP,MCC,https://datasheet.lcsc.com/datasheet/pdf/9a079df17fac951236ff8abb372b8f82.pdf?productCode=C2975460,2620,0.0342,20,20,https://www.lcsc.com/product-detail/C2975460.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,16V,100nA,-,-65℃~+150℃,17Ω,600Ω,±5%
C2961220,MMSZ5246BS,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/f2d70d7d0aa0540a5373d968a7944db0.pdf?productCode=C2961220,2620,0.0290,20,20,https://www.lcsc.com/product-detail/C2961220.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,16V,100nA,15.2V~16.8V,-65℃~+175℃,17Ω,-,-
C3735949,MMSZ5246B-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/ec6319962a7e32984871ec26b74d493a.pdf?productCode=C3735949,2610,0.0898,10,10,https://www.lcsc.com/product-detail/C3735949.html,SOD-123,Tape & Reel (TR),1 Independent,300mW,16V,100nA@12V,-,-55℃~+150℃,17Ω,600Ω,±5%
C46472954,MMSZ5252BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/014b3b1296a5f234f3a2d790af33000c.pdf?productCode=C46472954,2600,0.0124,50,50,https://www.lcsc.com/product-detail/C46472954.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,24V,100nA@18V,22.8V~25.2V,-55℃~+150℃,33Ω,600Ω,-
C41431808,MMSZ5241BS,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/927b5c1d192f52e215eb8d101b5805c7.pdf?productCode=C41431808,2600,0.0139,50,50,https://www.lcsc.com/product-detail/C41431808.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,11V,100nA@8V,10.4V~11.6V,-55℃~+150℃,20Ω,150Ω,-
C21714203,MMSZ5239B,CBI,https://datasheet.lcsc.com/datasheet/pdf/2d453a5dec83df3dbf2baadb81c006a2.pdf?productCode=C21714203,2600,0.0150,50,50,https://www.lcsc.com/product-detail/C21714203.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,9.1V,3uA@7V,8.65V~9.56V,-65℃~+150℃,10Ω,600Ω,-
C7529072,MMSZ5234B,amsem,https://datasheet.lcsc.com/datasheet/pdf/0b3c54ec57cf14fee0a9b6daaa7267ca.pdf?productCode=C7529072,2600,0.0164,50,50,https://www.lcsc.com/product-detail/C7529072.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6.2V,5uA,5.89V~6.51V,-,7Ω,1kΩ,-
C2975766,AD-MMSZ5254BS,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/16845c23417681854db58af07139e80e.pdf?productCode=C2975766,2600,0.0394,20,20,https://www.lcsc.com/product-detail/C2975766.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,27V,100nA@21V,25.65V~28.35V,-55℃~+150℃,41Ω,600Ω,-
C2895358,MMSZ5228BS-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/073edf23b0e02cfeb6a589873dbb1e03.pdf?productCode=C2895358,2600,0.0715,10,10,https://www.lcsc.com/product-detail/C2895358.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,3.9V,10uA@1V,3.71V~4.1V,-65℃~+150℃,23Ω,1.9kΩ,
C391554,MMSZ5258A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/08322f46fe03fc3531abb055543093d4.pdf?productCode=C391554,2600,0.0372,20,20,https://www.lcsc.com/product-detail/C391554.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,36V,100nA@27V,35.28V~36.72V,-50℃~+150℃,70Ω,700Ω,-
C42371760,MMSZ5221B,R+O,https://datasheet.lcsc.com/datasheet/pdf/971d9ed101a60df085777692670c4050.pdf?productCode=C42371760,2580,0.0226,20,20,https://www.lcsc.com/product-detail/C42371760.html,SOD-123,Tape & Reel (TR),-,500mW,2.4V,100uA@1V,2.28V~2.52V,-55℃~+150℃,30Ω,-,-
C42334785,MMSZ5234B_R1_00301,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/d3411ad1048cc7608c4bbd745d70a6f3.pdf?productCode=C42334785,2580,0.0258,20,20,https://www.lcsc.com/product-detail/C42334785.html,SOD-123,Bag-packed,1 Independent,500mW,6.2V,5uA@4V,5.89V~6.51V,-55℃~+150℃,7Ω,1kΩ,-
C82088,MMSZ5248BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/03657490163bd8bf58522f8bf8ee19e0.pdf?productCode=C82088,2570,0.0368,10,10,https://www.lcsc.com/product-detail/C82088.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,
C5362069,MMSZ5241BS,CBI,https://datasheet.lcsc.com/datasheet/pdf/f15fd07719b1219cd3ea9367b4ebb0dc.pdf?productCode=C5362069,2560,0.0184,20,20,https://www.lcsc.com/product-detail/C5362069.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,11V,2uA,10.45V~11.55V,-55℃~+150℃,22Ω,600Ω,-
C51315463,MMSZ5232BS,CBI,https://datasheet.lcsc.com/datasheet/pdf/1f2a7f8025e304741405258a8e0f2fdc.pdf?productCode=C51315463,2550,0.0156,50,50,https://www.lcsc.com/product-detail/C51315463.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,5.6V,5uA@3V,5.32V~5.88V,-55℃~+150℃,11Ω,1.6kΩ,-
C21547692,MMSZ5226B,DOWO,https://datasheet.lcsc.com/datasheet/pdf/f5d11db90db2234722b888b5e5fc1929.pdf?productCode=C21547692,2550,0.0191,50,50,https://www.lcsc.com/product-detail/C21547692.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.3V,25uA,3.14V~3.47V,-,28Ω,1.6kΩ,-
C6909633,MMSZ5254BQ-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/ace974895173448e35b773ce352d8abb.pdf?productCode=C6909633,2550,0.0542,10,10,https://www.lcsc.com/product-detail/C6909633.html,SOD-123,Tape & Reel (TR),1 Independent,370mW,27V,100nA@21V,25.65V~28.35V,-65℃~+150℃,41Ω,600Ω,-
C5362065,MMSZ5234B,CBI,https://datasheet.lcsc.com/datasheet/pdf/faffa9fdfcd7d73b4394b0177ef99fa5.pdf?productCode=C5362065,2550,0.0169,50,50,https://www.lcsc.com/product-detail/C5362065.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,6.2V,5uA@4V,5.89V~6.51V,-65℃~+150℃,7Ω,1kΩ,-
C5342840,MMSZ5246B,XCH,https://datasheet.lcsc.com/datasheet/pdf/91dd2cd5efc2ed4c369870c4b4b86b94.pdf?productCode=C5342840,2550,0.0182,50,50,https://www.lcsc.com/product-detail/C5342840.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,100nA@12V,15.2V~16.8V,-,17Ω,600Ω,-
C358484,BRMMSZ5228B,BLUE ROCKET,https://datasheet.lcsc.com/datasheet/pdf/ef79c9307eb2dff7b3c32f52bd4fd4b7.pdf?productCode=C358484,2550,0.0167,50,50,https://www.lcsc.com/product-detail/C358484.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3.9V,10uA@1V,3.71V~4.1V,,23Ω,,
C2902542,MMSZ5249B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/72544a1207f46a26480de72dfdc30ee6.pdf?productCode=C2902542,2540,0.0439,20,20,https://www.lcsc.com/product-detail/C2902542.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,19V,100nA@14V,18.05V~19.89V,-55℃~+150℃,23Ω,600Ω,-
C5277994,MMSZ5258B,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/fc18b3cd94f63355c92e047229a62363.pdf?productCode=C5277994,2520,0.0230,20,20,https://www.lcsc.com/product-detail/C5277994.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,36V,100nA@27V,34.2V~37.8V,-55℃~+150℃,70Ω,700Ω,-
C241953,MMSZ5254C-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/4c62fb08ea9ddf1fec9eaa9e654666ac.pdf?productCode=C241953,2520,0.0828,5,5,https://www.lcsc.com/product-detail/C241953.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,27V,100nA@21V,-,-,41Ω,600Ω,±2%
C67528,MMSZ5240BS-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/073edf23b0e02cfeb6a589873dbb1e03.pdf?productCode=C67528,2505,0.1706,5,5,https://www.lcsc.com/product-detail/C67528.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,10V,3uA@8V,9.5V~10.5V,-65℃~+150℃,17Ω,600Ω,
C46551705,MMSZ5251B_R1_00301,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/d840d67463ec04a1cf071d9531886c64.pdf?productCode=C46551705,2480,0.0221,20,20,https://www.lcsc.com/product-detail/C46551705.html,SOD-123,,1 Independent,500mW,22V,100nA@17V,20.9V~23.1V,-55℃~+150℃,29Ω,600Ω,-
C2910073,MMSZ5247B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/4aae871decdc10389598ce96fa159b44.pdf?productCode=C2910073,2480,0.0330,20,20,https://www.lcsc.com/product-detail/C2910073.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,17V,100nA@13V,16.15V~17.85V,-55℃~+150℃,19Ω,600Ω,±5%
C2892232,MMSZ5225B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/4d5379754d1452f4fc06819b5052dc5a.pdf?productCode=C2892232,2480,0.0262,20,20,https://www.lcsc.com/product-detail/C2892232.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,3V,50uA@1V,2.85V~3.15V,-55℃~+150℃,30Ω,1.6kΩ,
C707168,MMSZ5237B,Slkor,https://datasheet.lcsc.com/datasheet/pdf/4e4874330e301bcccafecad58abf09aa.pdf?productCode=C707168,2480,0.0233,20,20,https://www.lcsc.com/product-detail/C707168.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,8.2V,3uA@6V,7.79V~8.61V,-55℃~+150℃,8Ω,500Ω,±5%
C3734722,MMSZ5256C-E3-08,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/ec6319962a7e32984871ec26b74d493a.pdf?productCode=C3734722,2470,0.1566,5,5,https://www.lcsc.com/product-detail/C3734722.html,SOD-123,Tape & Reel (TR),1 Independent,300mW,30V,100nA@23V,-,-55℃~+150℃,49Ω,600Ω,±2%
C5277983,MMSZ5243B,MSKSEMI,https://datasheet.lcsc.com/datasheet/pdf/fc18b3cd94f63355c92e047229a62363.pdf?productCode=C5277983,2420,0.0233,20,20,https://www.lcsc.com/product-detail/C5277983.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,13V,500nA@9.9V,12.35V~13.65V,-55℃~+150℃,13Ω,600Ω,-
C21556,MMSZ5234B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/58b652fc1b904f6b8e3559cdcdfa014a.pdf?productCode=C21556,2440,0.0279,20,20,https://www.lcsc.com/product-detail/C21556.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,6.2V,5uA,5.89V~6.51V,-65℃~+150℃,7Ω,1kΩ,-
C51625770,MMSZ5255B,luJing,https://datasheet.lcsc.com/datasheet/pdf/7afe415607e8ab6a3ff100eb870d2ef9.pdf?productCode=C51625770,2400,0.0162,50,50,https://www.lcsc.com/product-detail/C51625770.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,100nA@21V,26.6V~29.4V,-,44Ω,600Ω,-
C51315464,MMSZ5242BS,CBI,https://datasheet.lcsc.com/datasheet/pdf/1f2a7f8025e304741405258a8e0f2fdc.pdf?productCode=C51315464,2400,0.0143,50,50,https://www.lcsc.com/product-detail/C51315464.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,12V,1uA@9.1V,11.4V~12.6V,-55℃~+150℃,30Ω,600Ω,-
C460240,MMSZ5226BQ-7-F,DIODES,https://datasheet.lcsc.com/datasheet/pdf/9fcdbb98526725f0b0a14ceb5eec7814.pdf?productCode=C460240,2400,0.0511,10,10,https://www.lcsc.com/product-detail/C460240.html,SOD-123,Tape & Reel (TR),1 Independent,370mW,3.3V,25uA@1V,3.14V~3.47V,-65℃~+150℃,28Ω,1.6kΩ,
C393443,MMSZ5259A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/0fd0bfe2be2516437e46767134e826f3.pdf?productCode=C393443,2380,0.0445,20,20,https://www.lcsc.com/product-detail/C393443.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,39V,100nA@30V,38.22V~39.78V,-50℃~+150℃,80Ω,800Ω,-
C21538,MMSZ5254B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/58b652fc1b904f6b8e3559cdcdfa014a.pdf?productCode=C21538,2360,0.0271,20,20,https://www.lcsc.com/product-detail/C21538.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,27V,100nA@21V,25.65V~28.35V,-65℃~+150℃,41Ω,600Ω,-
C46472944,MMSZ5234BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/07a101b4fe89d4f2d4cc5ceca44e95a4.pdf?productCode=C46472944,2350,0.0199,50,50,https://www.lcsc.com/product-detail/C46472944.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,6.2V,5uA@4V,5.89V~6.51V,-55℃~+150℃,7Ω,1kΩ,-
C42419981,MMSZ5231BT1G-CN,ChipNobo,https://datasheet.lcsc.com/datasheet/pdf/0eb775cbea0383cf36fc82301edfe65d.pdf?productCode=C42419981,2350,0.0139,50,50,https://www.lcsc.com/product-detail/C42419981.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,5uA@2V,4.85V~5.36V,-,17Ω,1.6kΩ,-
C22395559,MMSZ5241B,R+O,https://datasheet.lcsc.com/datasheet/pdf/26ade382493570f6ac7aa9df8c9e3d26.pdf?productCode=C22395559,2350,0.0198,50,50,https://www.lcsc.com/product-detail/C22395559.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,11V,2uA@8.4V,10.45V~11.55V,-55℃~+150℃,22Ω,-,-
C2903816,MMSZ5248B,LGE,https://datasheet.lcsc.com/datasheet/pdf/6b57e24f6d27c1e26d1a67ae974501ad.pdf?productCode=C2903816,2350,0.0210,50,50,https://www.lcsc.com/product-detail/C2903816.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-,21Ω,600Ω,-
C391553,MMSZ5240A_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/2637807e6176fc26e81e23fb03bf1c97.pdf?productCode=C391553,2340,0.0324,20,20,https://www.lcsc.com/product-detail/C391553.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,10V,3uA@8V,9.8V~10.2V,-50℃~+150℃,17Ω,600Ω,-
C268621,MMSZ5252A,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/6b4b6a1125cba258d87866fe85325159.pdf?productCode=C268621,2340,0.0280,20,20,https://www.lcsc.com/product-detail/C268621.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,24V,100nA@18V,23.52V~24.48V,-50℃~+150℃,33Ω,600Ω,-
C51625771,MMSZ5243B,luJing,https://datasheet.lcsc.com/datasheet/pdf/7afe415607e8ab6a3ff100eb870d2ef9.pdf?productCode=C51625771,2300,0.0155,50,50,https://www.lcsc.com/product-detail/C51625771.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,500nA,12.35V~13.65V,-,13Ω,600Ω,-
C46472948,MMSZ5240BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/4c24972542433650587c0747ec5b2093.pdf?productCode=C46472948,2300,0.0211,50,50,https://www.lcsc.com/product-detail/C46472948.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,10V,3uA@8V,9.5V~10.5V,-55℃~+150℃,17Ω,600Ω,-
C3018520,MMSZ5245B,FUXINSEMI,https://datasheet.lcsc.com/datasheet/pdf/9589aa203358d46d8ef5225c8eded566.pdf?productCode=C3018520,2300,0.0192,50,50,https://www.lcsc.com/product-detail/C3018520.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,15V,100nA@11V,14.25V~15.75V,-55℃~+150℃,16Ω,600Ω,-
C21544,MMSZ5246B,JSCJ,https://datasheet.lcsc.com/datasheet/pdf/58b652fc1b904f6b8e3559cdcdfa014a.pdf?productCode=C21544,2300,0.0264,20,20,https://www.lcsc.com/product-detail/C21544.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,16V,100nA@12V,15.2V~16.8V,-65℃~+150℃,17Ω,600Ω,-
C22440764,MMSZ5248B_R1_00301,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/7b014bcec36be6294f0402f904eeaf0a.pdf?productCode=C22440764,2280,0.0303,20,20,https://www.lcsc.com/product-detail/C22440764.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,-
C20168715,MMSZ5237BQ,YANGJIE,https://datasheet.lcsc.com/datasheet/pdf/643d8bca23464e99075e7d0b53ba7ba9.pdf?productCode=C20168715,2280,0.0356,20,20,https://www.lcsc.com/product-detail/C20168715.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,8.2V,3uA@6.5V,7.79V~8.61V,-55℃~+150℃,8Ω,500Ω,±5%
C707177,MMSZ5250B,Slkor,https://datasheet.lcsc.com/datasheet/pdf/4e4874330e301bcccafecad58abf09aa.pdf?productCode=C707177,2280,0.0215,20,20,https://www.lcsc.com/product-detail/C707177.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,20V,100nA@15V,19V~21V,-55℃~+150℃,25Ω,600Ω,±5%
C53446685,MMSZ5244B,R+O,https://datasheet.lcsc.com/datasheet/pdf/971d9ed101a60df085777692670c4050.pdf?productCode=C53446685,2260,0.0205,20,20,https://www.lcsc.com/product-detail/C53446685.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,14V,100nA@10V,13.3V~14.7V,-55℃~+150℃,15Ω,-,-
C707176,MMSZ5248B,Slkor,https://datasheet.lcsc.com/datasheet/pdf/4e4874330e301bcccafecad58abf09aa.pdf?productCode=C707176,2260,0.0249,20,20,https://www.lcsc.com/product-detail/C707176.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,18V,100nA@14V,17.1V~18.9V,-55℃~+150℃,21Ω,600Ω,±5%
C304413,MMSZ5236B_R1_00001,PANJIT,https://datasheet.lcsc.com/datasheet/pdf/2cc96a00bf4c1cd5a1b4fec688057279.pdf?productCode=C304413,2260,0.0384,20,20,https://www.lcsc.com/product-detail/C304413.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,7.5V,3uA@6V,7.13V~7.88V,-55℃~+150℃,6Ω,500Ω,-
C53058784,MMSZ5231B,luJing,https://datasheet.lcsc.com/datasheet/pdf/7afe415607e8ab6a3ff100eb870d2ef9.pdf?productCode=C53058784,2250,0.0205,50,50,https://www.lcsc.com/product-detail/C53058784.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,-,5uA@2V,4.85V~5.36V,-,17Ω,1.6kΩ,-
C5342870,MMSZ5231BS,XCH,https://datasheet.lcsc.com/datasheet/pdf/63d3b12bf307c82a5af0c0f4400d64b2.pdf?productCode=C5342870,2250,0.0182,50,50,https://www.lcsc.com/product-detail/C5342870.html,SOD-323,Tape & Reel (TR),1 Independent,200mW,5.1V,5uA,4.85V~5.36V,-,17Ω,1.6kΩ,-
C604811,SZMMSZ5240BT1G,onsemi,https://datasheet.lcsc.com/datasheet/pdf/e4ff90b4cb270a3121f2ad215782703f.pdf?productCode=C604811,2250,0.1488,5,5,https://www.lcsc.com/product-detail/C604811.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,10V,3uA@8V,9.5V~10.5V,-55℃~+150℃,17Ω,600Ω,±2%
C2903814,MMSZ5240B,LGE,https://datasheet.lcsc.com/datasheet/pdf/6b57e24f6d27c1e26d1a67ae974501ad.pdf?productCode=C2903814,2220,0.0183,10,10,https://www.lcsc.com/product-detail/C2903814.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,10V,3uA@8V,9.5V~10.5V,-,17Ω,600Ω,-
C46472956,MMSZ5259BT1G-TP,TECH PUBLIC,https://datasheet.lcsc.com/datasheet/pdf/e8e04d1b576fd275bb0f04dabd2d6ca8.pdf?productCode=C46472956,2200,0.0199,50,50,https://www.lcsc.com/product-detail/C46472956.html,SOD-123,Tape & Reel (TR),1 Independent,500mW,39V,100nA,37.05V~40.95V,-55℃~+150℃,80Ω,800Ω,-
C5362063,MMSZ5241B,CBI,https://datasheet.lcsc.com/datasheet/pdf/faffa9fdfcd7d73b4394b0177ef99fa5.pdf?productCode=C5362063,2200,0.0169,50,50,https://www.lcsc.com/product-detail/C5362063.html,SOD-123,Tape & Reel (TR),1 Independent,350mW,11V,2uA,10.45V~11.55V,-65℃~+150℃,22Ω,600Ω,-
