LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C519977,CC0805KKX7R6BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519977,700,0.0163,50,50,https://www.lcsc.com/product-detail/C519977.html,0805,Tape & Reel (TR),470nF,±10%,10V,X7R
C519961,CC0805KRX7R7BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519961,3100,0.0092,100,100,https://www.lcsc.com/product-detail/C519961.html,0805,Tape & Reel (TR),22nF,±10%,16V,X7R
C519925,CC0805KRX7R9BB301,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519925,2900,0.0150,100,100,https://www.lcsc.com/product-detail/C519925.html,0805,Tape & Reel (TR),300pF,±10%,50V,X7R
C519913,CC0805KRX7R7BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519913,300,0.0062,100,100,https://www.lcsc.com/product-detail/C519913.html,0805,Tape & Reel (TR),3.3nF,±10%,16V,X7R
C519912,CC0805KRX7R7BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519912,2400,0.0095,100,100,https://www.lcsc.com/product-detail/C519912.html,0805,Tape & Reel (TR),2.2nF,±10%,16V,X7R
C519557,CC0603JRX7R6BB474,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519557,2450,0.0173,50,50,https://www.lcsc.com/product-detail/C519557.html,0603,Tape & Reel (TR),470nF,±5%,10V,X7R
C519555,CC0603JRX7R6BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519555,1200,0.0101,50,50,https://www.lcsc.com/product-detail/C519555.html,0603,Tape & Reel (TR),220nF,±5%,10V,X7R
C519553,CC0603JRX7R9BB393,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519553,1200,0.0106,100,100,https://www.lcsc.com/product-detail/C519553.html,0603,Tape & Reel (TR),39nF,±5%,50V,X7R
C519545,CC0603JRX7R8BB393,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519545,2900,0.0063,100,100,https://www.lcsc.com/product-detail/C519545.html,0603,Tape & Reel (TR),39nF,±5%,25V,X7R
C519544,CC0603JRX7R8BB333,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519544,3700,0.0088,50,50,https://www.lcsc.com/product-detail/C519544.html,0603,Tape & Reel (TR),33nF,±5%,25V,X7R
C519542,CC0603JRX7R8BB183,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519542,3100,0.0080,100,100,https://www.lcsc.com/product-detail/C519542.html,0603,Tape & Reel (TR),18nF,±5%,25V,X7R
C519541,CC0603JRX7R8BB153,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519541,3000,0.0094,100,100,https://www.lcsc.com/product-detail/C519541.html,0603,Tape & Reel (TR),15nF,±5%,25V,X7R
C519536,CC0603JRX7R7BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519536,4050,0.0081,50,50,https://www.lcsc.com/product-detail/C519536.html,0603,Tape & Reel (TR),47nF,±5%,16V,X7R
C519535,CC0603JRX7R7BB393,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519535,1500,0.0052,100,100,https://www.lcsc.com/product-detail/C519535.html,0603,Tape & Reel (TR),39nF,±5%,16V,X7R
C519532,CC0603JRX7R7BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519532,3650,0.0129,50,50,https://www.lcsc.com/product-detail/C519532.html,0603,Tape & Reel (TR),22nF,±5%,16V,X7R
C519527,CC0603JRX7R9BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519527,3400,0.0105,100,100,https://www.lcsc.com/product-detail/C519527.html,0603,Tape & Reel (TR),1.5nF,±5%,50V,X7R
C519526,CC0603JRX7R9BB122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519526,1900,0.0092,100,100,https://www.lcsc.com/product-detail/C519526.html,0603,Tape & Reel (TR),1.2nF,±5%,50V,X7R
C519521,CC0603JRX7R8BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519521,1000,0.0084,100,100,https://www.lcsc.com/product-detail/C519521.html,0603,Tape & Reel (TR),1.5nF,±5%,25V,X7R
C519519,CC0603JRX7R9BB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519519,3700,0.0094,100,100,https://www.lcsc.com/product-detail/C519519.html,0603,Tape & Reel (TR),470pF,±5%,50V,X7R
C519518,CC0603JRX7R9BB391,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519518,4100,0.0104,100,100,https://www.lcsc.com/product-detail/C519518.html,0603,Tape & Reel (TR),390pF,±5%,50V,X7R
C519509,CC0603JRX7R7BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519509,2500,0.0127,100,100,https://www.lcsc.com/product-detail/C519509.html,0603,Tape & Reel (TR),10nF,±5%,16V,X7R
C519508,CC0603JRX7R8BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519508,1200,0.0079,100,100,https://www.lcsc.com/product-detail/C519508.html,0603,Tape & Reel (TR),1nF,±5%,25V,X7R
C519507,CC0603JRX7R7BB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519507,2100,0.0121,100,100,https://www.lcsc.com/product-detail/C519507.html,0603,Tape & Reel (TR),1nF,±5%,16V,X7R
C519443,CC0603KRX7R7BB274,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519443,5650,0.0126,50,50,https://www.lcsc.com/product-detail/C519443.html,0603,Tape & Reel (TR),270nF,±10%,16V,X7R
C519442,CC0603KRX7R7BB184,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519442,2850,0.0202,50,50,https://www.lcsc.com/product-detail/C519442.html,0603,Tape & Reel (TR),180nF,±10%,16V,X7R
C519439,CC0603KRX7R6BB154,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519439,2550,0.0134,50,50,https://www.lcsc.com/product-detail/C519439.html,0603,Tape & Reel (TR),150nF,±10%,10V,X7R
C519425,CC0603KRX7R8BB682,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519425,4300,0.0064,100,100,https://www.lcsc.com/product-detail/C519425.html,0603,Tape & Reel (TR),6.8nF,±10%,25V,X7R
C519417,CC0603KRX7R7BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519417,7900,0.0128,100,100,https://www.lcsc.com/product-detail/C519417.html,0603,Tape & Reel (TR),2.2nF,±10%,16V,X7R
C519416,CC0603KRX7R6BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519416,5200,0.0068,100,100,https://www.lcsc.com/product-detail/C519416.html,0603,Tape & Reel (TR),2.2nF,±10%,10V,X7R
C519415,CC0603KRX7R9BB501,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519415,6400,0.0085,100,100,https://www.lcsc.com/product-detail/C519415.html,0603,Tape & Reel (TR),500pF,±10%,50V,X7R
C519414,CC0603KRX7R9BB361,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519414,9800,0.0049,100,100,https://www.lcsc.com/product-detail/C519414.html,0603,Tape & Reel (TR),360pF,±10%,50V,X7R
C519408,CC0603KRX7R7BB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519408,7600,0.0056,100,100,https://www.lcsc.com/product-detail/C519408.html,0603,Tape & Reel (TR),330pF,±10%,16V,X7R
C519405,CC0603KRX7R6BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519405,5600,0.0115,100,100,https://www.lcsc.com/product-detail/C519405.html,0603,Tape & Reel (TR),10nF,±10%,10V,X7R
C513733,CC0805KRX7R0BB681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C513733,2550,0.0149,50,50,https://www.lcsc.com/product-detail/C513733.html,0805,Tape & Reel (TR),680pF,±10%,100V,X7R
C513697,AC0402KRX7R9BB221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C513697,9150,0.0141,50,50,https://www.lcsc.com/product-detail/C513697.html,0402,Tape & Reel (TR),220pF,±10%,50V,X7R
C513685,AC1206KKX7RYBB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C513685,990,0.0743,10,10,https://www.lcsc.com/product-detail/C513685.html,1206,Tape & Reel (TR),22nF,±10%,250V,X7R
C513662,CC1206KKX7RBBB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C513662,1250,0.0383,50,50,https://www.lcsc.com/product-detail/C513662.html,1206,Tape & Reel (TR),470pF,±10%,500V,X7R
C513563,CC0402KRX7R9BB751,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C513563,12600,0.0049,100,100,https://www.lcsc.com/product-detail/C513563.html,0402,Tape & Reel (TR),750pF,±10%,50V,X7R
C513396,CC0402KRX7R8BB273,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C513396,9100,0.0034,100,100,https://www.lcsc.com/product-detail/C513396.html,0402,Tape & Reel (TR),27nF,±10%,25V,X7R
C501242,CC0805KRX7RZBB102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C501242,2600,0.0183,50,50,https://www.lcsc.com/product-detail/C501242.html,0805,Tape & Reel (TR),1nF,±10%,630V,X7R
C490787,CC0603JRX7R9BB822,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C490787,1000,0.0090,100,100,https://www.lcsc.com/product-detail/C490787.html,0603,Tape & Reel (TR),8.2nF,±5%,50V,X7R
C427113,AC0402KRX7R9BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C427113,8000,0.0065,100,100,https://www.lcsc.com/product-detail/C427113.html,0402,Tape & Reel (TR),1.5nF,±10%,50V,X7R
C427013,AC0805KKX7R7BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C427013,1020,0.0999,10,10,https://www.lcsc.com/product-detail/C427013.html,0805,Tape & Reel (TR),2.2uF,±10%,16V,X7R
C364376,CS0402KRX7R8BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/f8940f98c49a1f93ae92411500443b06.pdf?productCode=C364376,400,0.0129,100,100,https://www.lcsc.com/product-detail/C364376.html,0402,Tape & Reel (TR),100nF,±10%,25V,X7R
C327290,CC0603JRX7R8BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327290,4650,0.0224,50,50,https://www.lcsc.com/product-detail/C327290.html,0603,Tape & Reel (TR),22nF,±5%,25V,X7R
C327286,CC0603KRX7R7BB823,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327286,1500,0.0074,100,100,https://www.lcsc.com/product-detail/C327286.html,0603,Tape & Reel (TR),82nF,±10%,16V,X7R
C327278,CC0805KRX7R8BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327278,4700,0.0186,50,50,https://www.lcsc.com/product-detail/C327278.html,0805,Tape & Reel (TR),22nF,±10%,25V,X7R
C327225,CC0603KRX7R7BB394,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327225,850,0.0105,50,50,https://www.lcsc.com/product-detail/C327225.html,0603,Tape & Reel (TR),390nF,±10%,16V,X7R
C327132,CC0805KKX7R7BB394,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C327132,2250,0.0216,50,50,https://www.lcsc.com/product-detail/C327132.html,0805,Tape & Reel (TR),390nF,±10%,16V,X7R
C327112,AC0603KRX7R9BB682,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C327112,3250,0.0149,50,50,https://www.lcsc.com/product-detail/C327112.html,0603,Tape & Reel (TR),6.8nF,±10%,50V,X7R
C327110,AC0603KRX7R9BB152,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C327110,2700,0.0141,100,100,https://www.lcsc.com/product-detail/C327110.html,0603,Tape & Reel (TR),1.5nF,±10%,50V,X7R
C326966,AC0402KRX7R9BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C326966,8200,0.0064,100,100,https://www.lcsc.com/product-detail/C326966.html,0402,Tape & Reel (TR),3.3nF,±10%,50V,X7R
C326938,CC0402KRX7R9BB301,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326938,1300,0.0032,100,100,https://www.lcsc.com/product-detail/C326938.html,0402,Tape & Reel (TR),300pF,±10%,50V,X7R
C326852,CC1206KKX7R6BB225,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326852,460,0.0816,10,10,https://www.lcsc.com/product-detail/C326852.html,1206,Tape & Reel (TR),2.2uF,±10%,10V,X7R
C326763,CC1206KRX7RYBB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326763,1300,0.0198,50,50,https://www.lcsc.com/product-detail/C326763.html,1206,Tape & Reel (TR),4.7nF,±10%,250V,X7R
C326760,CC0805KRX7RBBB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C326760,5200,0.0226,50,50,https://www.lcsc.com/product-detail/C326760.html,0805,Tape & Reel (TR),2.2nF,±10%,500V,X7R
C326675,CC1206KRX7RYBB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326675,1650,0.0188,50,50,https://www.lcsc.com/product-detail/C326675.html,1206,Tape & Reel (TR),3.3nF,±10%,250V,X7R
C325467,CC0402KRX7R8BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C325467,6900,0.0034,100,100,https://www.lcsc.com/product-detail/C325467.html,0402,Tape & Reel (TR),68nF,±10%,25V,X7R
C325466,CC0402KRX7R8BB153,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C325466,4700,0.0030,100,100,https://www.lcsc.com/product-detail/C325466.html,0402,Tape & Reel (TR),15nF,±10%,25V,X7R
C325463,CC0402JRX7R9BB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C325463,5300,0.0041,100,100,https://www.lcsc.com/product-detail/C325463.html,0402,Tape & Reel (TR),330pF,±5%,50V,X7R
C309517,CS0603KRX7R9BB222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/f8940f98c49a1f93ae92411500443b06.pdf?productCode=C309517,1200,0.0146,50,50,https://www.lcsc.com/product-detail/C309517.html,0603,Tape & Reel (TR),2.2nF,±10%,50V,X7R
C309501,CC1206JRX7R9BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C309501,320,0.0474,20,20,https://www.lcsc.com/product-detail/C309501.html,1206,Tape & Reel (TR),10nF,±5%,50V,X7R
C309494,CC0805KRX7RBBB682,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C309494,2700,0.0153,50,50,https://www.lcsc.com/product-detail/C309494.html,0805,Tape & Reel (TR),6.8nF,±10%,500V,X7R
C309489,CC0805JRX7R0BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C309489,2000,0.0240,50,50,https://www.lcsc.com/product-detail/C309489.html,0805,Tape & Reel (TR),4.7nF,±5%,100V,X7R
C282077,CC0805KRX7R0BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C282077,3600,0.0177,50,50,https://www.lcsc.com/product-detail/C282077.html,0805,Tape & Reel (TR),4.7nF,±10%,100V,X7R
C277517,CC0805KRX7RBBB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C277517,5350,0.0228,50,50,https://www.lcsc.com/product-detail/C277517.html,0805,Tape & Reel (TR),330pF,±10%,500V,X7R
C272887,CC0402JRX7R9BB471,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C272887,8600,0.0033,100,100,https://www.lcsc.com/product-detail/C272887.html,0402,Tape & Reel (TR),470pF,±5%,50V,X7R
C272874,CC0402KRX7R8BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C272874,11200,0.0029,100,100,https://www.lcsc.com/product-detail/C272874.html,0402,Tape & Reel (TR),3.3nF,±10%,25V,X7R
C181747,CC0402KRX7R8BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C181747,7800,0.0030,100,100,https://www.lcsc.com/product-detail/C181747.html,0402,Tape & Reel (TR),4.7nF,±10%,25V,X7R
C149619,AC0603KRX7R7BB103,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C149619,3700,0.0121,100,100,https://www.lcsc.com/product-detail/C149619.html,0603,Tape & Reel (TR),10nF,±10%,16V,X7R
C149607,AC0805KRX7R9BB473,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C149607,1900,0.0158,50,50,https://www.lcsc.com/product-detail/C149607.html,0805,Tape & Reel (TR),47nF,±10%,50V,X7R
C115061,CC0603KRX7R7BB683,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C115061,1500,0.0066,100,100,https://www.lcsc.com/product-detail/C115061.html,0603,Tape & Reel (TR),68nF,±10%,16V,X7R
C114386,CC0402JRX7R9BB821,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C114386,7100,0.0034,100,100,https://www.lcsc.com/product-detail/C114386.html,0402,Tape & Reel (TR),820pF,±5%,50V,X7R
C113903,CC1206KRX7R7BB224,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113903,1120,0.0327,20,20,https://www.lcsc.com/product-detail/C113903.html,1206,Tape & Reel (TR),220nF,±10%,16V,X7R
C113899,CC1206KKX7RYBB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113899,2440,0.0658,20,20,https://www.lcsc.com/product-detail/C113899.html,1206,Tape & Reel (TR),22nF,±10%,250V,X7R
C113898,CC1206KKX7RCBB561,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C113898,1760,0.0553,10,10,https://www.lcsc.com/product-detail/C113898.html,1206,Tape & Reel (TR),560pF,±10%,1kV,X7R
C113896,CC1206KKX7RBBB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C113896,1800,0.0375,50,50,https://www.lcsc.com/product-detail/C113896.html,1206,Tape & Reel (TR),330pF,±10%,500V,X7R
C113869,CC0805KRX7RYBB331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113869,200,0.0122,50,50,https://www.lcsc.com/product-detail/C113869.html,0805,Tape & Reel (TR),330pF,±10%,250V,X7R
C113859,CC0805KRX7R9BB272,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113859,4150,0.0207,50,50,https://www.lcsc.com/product-detail/C113859.html,0805,Tape & Reel (TR),2.7nF,±10%,50V,X7R
C113857,CC0805KRX7R9BB183,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113857,3300,0.0173,100,100,https://www.lcsc.com/product-detail/C113857.html,0805,Tape & Reel (TR),18nF,±10%,50V,X7R
C113855,CC0805KRX7R9BB151,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113855,2750,0.0183,50,50,https://www.lcsc.com/product-detail/C113855.html,0805,Tape & Reel (TR),150pF,±10%,50V,X7R
C113849,CC0805KRX7R0BB221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113849,3100,0.0204,100,100,https://www.lcsc.com/product-detail/C113849.html,0805,Tape & Reel (TR),220pF,±10%,100V,X7R
C113844,CC0805KKX7R7BB334,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C113844,2160,0.0320,20,20,https://www.lcsc.com/product-detail/C113844.html,0805,Tape & Reel (TR),330nF,±10%,16V,X7R
