LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Capacitance,Tolerance,Voltage Rating,Temperature Coefficient
C519477,CC0603GRNPO9BN201,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519477,2950,0.0136,50,50,https://www.lcsc.com/product-detail/C519477.html,0603,Tape & Reel (TR),200pF,±2%,50V,NP0
C2179514,C0805C202J3GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2179514,2940,0.0553,10,10,https://www.lcsc.com/product-detail/C2179514.html,0805,Tape & Reel (TR),2nF,±5%,25V,C0G
C527276,CC1206JKX7RBBB681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C527276,2940,0.0372,20,20,https://www.lcsc.com/product-detail/C527276.html,1206,Tape & Reel (TR),680pF,±5%,500V,X7R
C2170798,C0603C331J3GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2170798,2920,0.0285,20,20,https://www.lcsc.com/product-detail/C2170798.html,0603,Tape & Reel (TR),330pF,±5%,25V,C0G
C1864338,GCM1885C2A121FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/759a62de3f11c583fb2bef857ab3d921.pdf?productCode=C1864338,2910,0.0518,10,10,https://www.lcsc.com/product-detail/C1864338.html,0603,Tape & Reel (TR),120pF,±1%,100V,C0G
C882575,GCM1885C2A221FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/e974b04ab2f3a42d8d5fdbb217d5818e.pdf?productCode=C882575,2910,0.0487,10,10,https://www.lcsc.com/product-detail/C882575.html,0603,Tape & Reel (TR),220pF,±1%,100V,C0G
C541584,CC1206FRNPO9BN330,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541584,2910,0.1031,10,10,https://www.lcsc.com/product-detail/C541584.html,1206,Tape & Reel (TR),33pF,±1%,50V,NP0
C2177385,C0603C221JDGACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/0bc3e895c67ed3de25f8d1374ae6ae50.pdf?productCode=C2177385,2905,0.2531,5,5,https://www.lcsc.com/product-detail/C2177385.html,0603,Tape & Reel (TR),220pF,±5%,1kV,C0G
C2168738,06035A330JAT2A,Kyocera AVX,,2900,0.0123,50,50,https://www.lcsc.com/product-detail/C2168738.html,0603,Tape & Reel (TR),33pF,±5%,50V,C0G
C710656,GCM1555C1H751JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/98009510b3a21456f9b6ea75e3571693.pdf?productCode=C710656,2900,0.0109,50,50,https://www.lcsc.com/product-detail/C710656.html,0402,Tape & Reel (TR),750pF,±5%,50V,C0G
C705014,AC0805JRX7R9BB223,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C705014,2900,0.0239,50,50,https://www.lcsc.com/product-detail/C705014.html,0805,Tape & Reel (TR),22nF,±5%,50V,X7R
C541433,CC0402FRNPO9BN130,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541433,2900,0.0058,100,100,https://www.lcsc.com/product-detail/C541433.html,0402,Tape & Reel (TR),13pF,±1%,50V,NP0
C519545,CC0603JRX7R8BB393,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519545,2900,0.0063,100,100,https://www.lcsc.com/product-detail/C519545.html,0603,Tape & Reel (TR),39nF,±5%,25V,X7R
C327030,CC0805JRNPO9BN250,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C327030,2900,0.0186,50,50,https://www.lcsc.com/product-detail/C327030.html,0805,Tape & Reel (TR),25pF,±5%,50V,NP0
C113829,CC0805JRNPO9BN301,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C113829,2900,0.0213,50,50,https://www.lcsc.com/product-detail/C113829.html,0805,Tape & Reel (TR),300pF,±5%,50V,NP0
C85974,GRM1885C1H121JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a4d1e2744bd5d44ba57842651a3fd598.pdf?productCode=C85974,2900,0.0142,50,50,https://www.lcsc.com/product-detail/C85974.html,0603,Tape & Reel (TR),120pF,±5%,50V,C0G
C1855507,CC1210JKNPOCBN102,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/9a86cbae8c34c796174906a7ab23dad0.pdf?productCode=C1855507,2885,0.2615,5,5,https://www.lcsc.com/product-detail/C1855507.html,1210,Tape & Reel (TR),1nF,±5%,1kV,NP0
C3871624,AC1206JRNPOBBN681,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C3871624,2880,0.0353,20,20,https://www.lcsc.com/product-detail/C3871624.html,1206,Tape & Reel (TR),680pF,±5%,500V,C0G
C3905119,GRM31C5C1E334GE01L,muRata,https://datasheet.lcsc.com/datasheet/pdf/e3e5ca2df5db653468ef0d6965ed83cb.pdf?productCode=C3905119,2876,0.7799,1,1,https://www.lcsc.com/product-detail/C3905119.html,1206,Tape & Reel (TR),330nF,±2%,25V,C0G
C3844446,VJ0805Y223JXAAC,VISHAY,https://datasheet.lcsc.com/datasheet/pdf/b6aa511fef9fa0fcadeac8292efccfe4.pdf?productCode=C3844446,2875,0.2370,5,5,https://www.lcsc.com/product-detail/C3844446.html,0805,Tape & Reel (TR),22nF,±5%,50V,X7R
C3903622,GRM1885C1H301GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/76e586e79e16f189a1049b2ea0fc2460.pdf?productCode=C3903622,2870,0.0514,10,10,https://www.lcsc.com/product-detail/C3903622.html,0603,Tape & Reel (TR),300pF,±2%,50V,C0G
C21508747,GRM1555C1H122GA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/d6cf0e2cbf92ee0d06d265a097006982.pdf?productCode=C21508747,2860,0.0394,20,20,https://www.lcsc.com/product-detail/C21508747.html,0402,Tape & Reel (TR),1.2nF,±2%,50V,C0G
C541518,CC0805FRNPO9BN360,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541518,2860,0.0537,20,20,https://www.lcsc.com/product-detail/C541518.html,0805,Tape & Reel (TR),36pF,±1%,50V,NP0
C440191,GRM2165C1H182JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/487017f6b54a225cb531ae9163fbe3cd.pdf?productCode=C440191,2860,0.0532,10,10,https://www.lcsc.com/product-detail/C440191.html,0805,Tape & Reel (TR),1.8nF,±5%,50V,C0G
C2197922,AC0805JRNPO9BN120,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2197922,2850,0.0209,50,50,https://www.lcsc.com/product-detail/C2197922.html,0805,Tape & Reel (TR),12pF,±5%,50V,NP0
C2170103,C0603C102J4RACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/2fe6a453435205abf7a26ebf93692f47.pdf?productCode=C2170103,2850,0.0091,50,50,https://www.lcsc.com/product-detail/C2170103.html,0603,Tape & Reel (TR),1nF,±5%,16V,X7R
C576813,CC0603JRNPO7BN332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576813,2850,0.0133,50,50,https://www.lcsc.com/product-detail/C576813.html,0603,Tape & Reel (TR),3.3nF,±5%,16V,NP0
C520021,CC0805JRX7R9BB182,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C520021,2850,0.0194,50,50,https://www.lcsc.com/product-detail/C520021.html,0805,Tape & Reel (TR),1.8nF,±5%,50V,X7R
C519494,CC0603FRNPO9BN510,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519494,2850,0.0220,50,50,https://www.lcsc.com/product-detail/C519494.html,0603,Tape & Reel (TR),51pF,±1%,50V,NP0
C519453,CC0603GRNPO9BN270,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519453,2850,0.0136,50,50,https://www.lcsc.com/product-detail/C519453.html,0603,Tape & Reel (TR),27pF,±2%,50V,NP0
C22390273,C0603C622J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/ca478561d3172e9ccd486961ecbcbc0c.pdf?productCode=C22390273,2840,0.0429,10,10,https://www.lcsc.com/product-detail/C22390273.html,0603,Tape & Reel (TR),6.2nF,±5%,50V,C0G
C2220358,CQ0603JRNPO9BN330,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d9e1f96faa5392c23fe073d37a19d097.pdf?productCode=C2220358,2820,0.0459,20,20,https://www.lcsc.com/product-detail/C2220358.html,0603,Tape & Reel (TR),33pF,±5%,50V,NP0
C2177281,12061A330JAT2A,Kyocera AVX,,2815,0.1036,5,5,https://www.lcsc.com/product-detail/C2177281.html,1206,Tape & Reel (TR),33pF,±5%,100V,C0G
C2336884,GQM1875C2E300GB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/a317a7cd7ec3f6d91a4bbbb5b501c5a7.pdf?productCode=C2336884,2810,0.2105,5,5,https://www.lcsc.com/product-detail/C2336884.html,0603,Tape & Reel (TR),30pF,±2%,250V,C0G
C2168854,500R15N470JV4T,Johanson Dielectrics,https://datasheet.lcsc.com/datasheet/pdf/24538f194267da0a0ddb8946af8e74d6.pdf?productCode=C2168854,2800,0.0147,50,50,https://www.lcsc.com/product-detail/C2168854.html,0805,Tape & Reel (TR),47pF,±5%,50V,NP0
C726629,CC1206JKX7R0BB104,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C726629,2800,0.0478,20,20,https://www.lcsc.com/product-detail/C726629.html,1206,Tape & Reel (TR),100nF,±5%,100V,X7R
C541481,CC1206JKNPO8BN822,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541481,2800,0.0456,10,10,https://www.lcsc.com/product-detail/C541481.html,1206,Tape & Reel (TR),8.2nF,±5%,25V,NP0
C527077,CC0805FRNPO9BN150,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527077,2800,0.0398,50,50,https://www.lcsc.com/product-detail/C527077.html,0805,Tape & Reel (TR),15pF,±1%,50V,NP0
C20879544,GRM3195C2A683JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/61104654a8bbc91b43a4e3763e2812fb.pdf?productCode=C20879544,2795,0.2284,5,5,https://www.lcsc.com/product-detail/C20879544.html,1206,Tape & Reel (TR),68nF,±5%,100V,C0G
C711003,GRM3195C2A183JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/53edff209b7f3b0a02f9d177fdc482cb.pdf?productCode=C711003,2795,0.2370,5,5,https://www.lcsc.com/product-detail/C711003.html,1206,Tape & Reel (TR),18nF,±5%,100V,C0G
C597362,08055A152JAT2A,Kyocera AVX,,2790,0.0910,5,5,https://www.lcsc.com/product-detail/C597362.html,0805,Tape & Reel (TR),1.5nF,±5%,50V,C0G
C597130,06035A101FAT2A,Kyocera AVX,,2790,0.0459,10,10,https://www.lcsc.com/product-detail/C597130.html,0603,Tape & Reel (TR),100pF,±1%,50V,C0G
C541569,CC0805FKNPO9BN222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541569,2770,0.1821,5,5,https://www.lcsc.com/product-detail/C541569.html,0805,Tape & Reel (TR),2.2nF,±1%,50V,NP0
C527050,CC0603GRNPO0BN100,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527050,2770,0.0527,10,10,https://www.lcsc.com/product-detail/C527050.html,0603,Tape & Reel (TR),10pF,±2%,100V,NP0
C3909468,AC1206JKNPOCBN101,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C3909468,2760,0.0984,10,10,https://www.lcsc.com/product-detail/C3909468.html,1206,Tape & Reel (TR),100pF,±5%,1kV,C0G
C605209,AC0603JRNPO9BN331,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C605209,2760,0.0340,20,20,https://www.lcsc.com/product-detail/C605209.html,0603,Tape & Reel (TR),330pF,±5%,50V,NP0
C597448,12061A102JAT2A,Kyocera AVX,,2755,0.1261,5,5,https://www.lcsc.com/product-detail/C597448.html,1206,Tape & Reel (TR),1nF,±5%,100V,C0G
C527067,CC0603JRNPO8BN122,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C527067,2750,0.0088,50,50,https://www.lcsc.com/product-detail/C527067.html,0603,Tape & Reel (TR),1.2nF,±5%,25V,NP0
C519559,CC0603JRX7R6BB105,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C519559,2750,0.0232,50,50,https://www.lcsc.com/product-detail/C519559.html,0603,Tape & Reel (TR),1uF,±5%,10V,X7R
C2172561,AC1206JRNPO9BN101,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C2172561,2740,0.0450,20,20,https://www.lcsc.com/product-detail/C2172561.html,1206,Tape & Reel (TR),100pF,±5%,50V,NP0
C1864334,GCM1885C2A681FA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/032b7bbdba88d02a66f89343adde2d2a.pdf?productCode=C1864334,2740,0.0609,10,10,https://www.lcsc.com/product-detail/C1864334.html,0603,Tape & Reel (TR),680pF,±1%,100V,C0G
C541560,CC1206GRNPO9BN392,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541560,2740,0.0910,5,5,https://www.lcsc.com/product-detail/C541560.html,1206,Tape & Reel (TR),3.9nF,±2%,50V,NP0
C541499,CC0805JRNPO9BN182,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541499,2740,0.0535,20,20,https://www.lcsc.com/product-detail/C541499.html,0805,Tape & Reel (TR),1.8nF,±5%,50V,NP0
C326831,CC1206JRX7R0BB472,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C326831,2740,0.0441,20,20,https://www.lcsc.com/product-detail/C326831.html,1206,Tape & Reel (TR),4.7nF,±5%,100V,X7R
C913596,GQM1875C2E330JB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/3005b14cf223f2419484d94cf614bd29.pdf?productCode=C913596,2730,0.1530,5,5,https://www.lcsc.com/product-detail/C913596.html,0603,Tape & Reel (TR),33pF,±5%,250V,C0G
C3847066,GRM21B5C2J222FWAAL,muRata,https://datasheet.lcsc.com/datasheet/pdf/f2fba1e246eacec118b32ef6e71c52b8.pdf?productCode=C3847066,2725,0.3819,5,5,https://www.lcsc.com/product-detail/C3847066.html,0805,Tape & Reel (TR),2.2nF,±1%,630V,C0G
C1517591,GCM1555C1H681GA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/f1ce121d0633c5e7261e4533f4c0dd0d.pdf?productCode=C1517591,2720,0.0235,20,20,https://www.lcsc.com/product-detail/C1517591.html,0402,Tape & Reel (TR),680pF,±2%,50V,C0G
C513663,CC0805JKNPO0BN222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C513663,2705,0.0830,5,5,https://www.lcsc.com/product-detail/C513663.html,0805,Tape & Reel (TR),2.2nF,±5%,100V,NP0
C1855252,CS0603JRNPO9BN100,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/20b2a154bf87efd3db81c267c3c48680.pdf?productCode=C1855252,2700,0.0081,50,50,https://www.lcsc.com/product-detail/C1855252.html,0603,Tape & Reel (TR),10pF,±5%,50V,NP0
C907742,GCM1555C1H181JA16D,muRata,https://datasheet.lcsc.com/datasheet/pdf/fbb465c81d6e4daf29417a13d61c8def.pdf?productCode=C907742,2700,0.0096,100,100,https://www.lcsc.com/product-detail/C907742.html,0402,Tape & Reel (TR),180pF,±5%,50V,C0G
C710906,GRM1885C2A152JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/5d58297e93831b822dbe2991f049ea76.pdf?productCode=C710906,2700,0.0182,50,50,https://www.lcsc.com/product-detail/C710906.html,0603,Tape & Reel (TR),1.5nF,±5%,100V,C0G
C327167,CC0603GRNPO9BN221,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C327167,2700,0.0169,50,50,https://www.lcsc.com/product-detail/C327167.html,0603,Tape & Reel (TR),220pF,±2%,50V,NP0
C325469,CC0603GRNPO9BN200,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C325469,2700,0.0121,100,100,https://www.lcsc.com/product-detail/C325469.html,0603,Tape & Reel (TR),20pF,±2%,50V,NP0
C668331,GQM2195C2E390JB12D,muRata,https://datasheet.lcsc.com/datasheet/pdf/61fe5b1c821b854f6813d7f8462e21ee.pdf?productCode=C668331,2680,0.1834,5,5,https://www.lcsc.com/product-detail/C668331.html,0805,Tape & Reel (TR),39pF,±5%,250V,C0G
C577264,CC1210JKNPO0BN222,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C577264,2680,0.2177,5,5,https://www.lcsc.com/product-detail/C577264.html,1210,Tape & Reel (TR),2.2nF,±5%,100V,NP0
C541586,CC1206FRNPO9BN470,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541586,2680,0.1025,10,10,https://www.lcsc.com/product-detail/C541586.html,1206,Tape & Reel (TR),47pF,±1%,50V,NP0
C237335,GRM1885C1H680FA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/368d4a38ad2e54eda82258271ab4e137.pdf?productCode=C237335,2680,0.0305,20,20,https://www.lcsc.com/product-detail/C237335.html,0603,Tape & Reel (TR),68pF,±1%,50V,C0G
C3845613,C1206C101JDGACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/8d3e18e223c511ac965224b9a46ecffa.pdf?productCode=C3845613,2670,0.0836,10,10,https://www.lcsc.com/product-detail/C3845613.html,1206,Tape & Reel (TR),100pF,±5%,1kV,C0G
C2182341,0603ZC105JAT2A,Kyocera AVX,,2670,0.0453,10,10,https://www.lcsc.com/product-detail/C2182341.html,0603,Tape & Reel (TR),1uF,±5%,10V,X7R
C711045,GRM31M5C1H563JA01L,muRata,https://datasheet.lcsc.com/datasheet/pdf/16e12ba594679850b0d4280c59c3e13e.pdf?productCode=C711045,2660,0.1745,5,5,https://www.lcsc.com/product-detail/C711045.html,1206,Tape & Reel (TR),56nF,±5%,50V,C0G
C2170901,C0805C182J5GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2170901,2650,0.0475,10,10,https://www.lcsc.com/product-detail/C2170901.html,0805,Tape & Reel (TR),1.8nF,±5%,50V,C0G
C882562,GJM1555C1H470FB01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/977e64f793696fe33a504e188710c1b5.pdf?productCode=C882562,2640,0.0387,20,20,https://www.lcsc.com/product-detail/C882562.html,0402,Tape & Reel (TR),47pF,±1%,50V,C0G
C576784,CC0603GRNPO0BN151,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C576784,2640,0.0323,20,20,https://www.lcsc.com/product-detail/C576784.html,0603,Tape & Reel (TR),150pF,±2%,100V,NP0
C3888756,GCM1555C1H101JA16J,muRata,https://datasheet.lcsc.com/datasheet/pdf/a091fbe039d05a7b8f188187ae257451.pdf?productCode=C3888756,2620,0.0254,20,20,https://www.lcsc.com/product-detail/C3888756.html,0402,Tape & Reel (TR),100pF,±5%,50V,C0G
C3866262,C0805C471J5GACAUTO,KEMET,https://datasheet.lcsc.com/datasheet/pdf/de4d5e7e94da060d9cf9c07f76ed79a4.pdf?productCode=C3866262,2620,0.0685,10,10,https://www.lcsc.com/product-detail/C3866262.html,0805,Tape & Reel (TR),470pF,±5%,50V,C0G
C2172400,C0805C681J1GACTU,KEMET,https://datasheet.lcsc.com/datasheet/pdf/39767117ba5ceac409bdd2bc668d7c59.pdf?productCode=C2172400,2620,0.0317,20,20,https://www.lcsc.com/product-detail/C2172400.html,0805,Tape & Reel (TR),680pF,±5%,100V,C0G
C162304,GRM21A5C2E101JW01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/573a2822f3f66529121c44dcb702866b.pdf?productCode=C162304,2620,0.0438,10,10,https://www.lcsc.com/product-detail/C162304.html,0805,Tape & Reel (TR),100pF,±5%,250V,C0G
C1853094,CC0603JPNPO9BN180,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C1853094,2600,0.0065,100,100,https://www.lcsc.com/product-detail/C1853094.html,0603,Tape & Reel (TR),18pF,±5%,50V,NP0
C882539,GRM1555C2A330JA01D,muRata,https://datasheet.lcsc.com/datasheet/pdf/2f5b11ffb07a01b77eb0a611b9befea0.pdf?productCode=C882539,2600,0.0108,50,50,https://www.lcsc.com/product-detail/C882539.html,0402,Tape & Reel (TR),33pF,±5%,100V,C0G
C605204,AC0402JRNPO9BN820,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/e147909414eb3b900a42b90481dc8914.pdf?productCode=C605204,2600,0.0038,100,100,https://www.lcsc.com/product-detail/C605204.html,0402,Tape & Reel (TR),82pF,±5%,50V,NP0
C576994,CC0805JRX7R0BB332,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/23ccee80ee542e7cf156a772bb589942.pdf?productCode=C576994,2600,0.0187,50,50,https://www.lcsc.com/product-detail/C576994.html,0805,Tape & Reel (TR),3.3nF,±5%,100V,X7R
C541514,CC0805FRNPO9BN120,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C541514,2600,0.0394,50,50,https://www.lcsc.com/product-detail/C541514.html,0805,Tape & Reel (TR),12pF,±1%,50V,NP0
C519392,CC0603JRNPO8BN470,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/4eca2bb4b507f1633db47e922d632b95.pdf?productCode=C519392,2600,0.0077,100,100,https://www.lcsc.com/product-detail/C519392.html,0603,Tape & Reel (TR),47pF,±5%,25V,NP0
