LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C327337,RC0402FR-07536KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327337,6700,0.0010,100,100,https://www.lcsc.com/product-detail/C327337.html,0402,Tape & Reel (TR),Thick Film Resistor,536kΩ,±1%,50V,62.5mW,±100ppm/℃
C477669,RC0402FR-07205KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477669,6600,0.0021,100,100,https://www.lcsc.com/product-detail/C477669.html,0402,Tape & Reel (TR),Thick Film Resistor,205kΩ,±1%,50V,62.5mW,±100ppm/℃
C227285,AC0402FR-079K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227285,6600,0.0038,100,100,https://www.lcsc.com/product-detail/C227285.html,0402,Tape & Reel (TR),Thick Film Resistor,9.1kΩ,±1%,50V,62.5mW,±100ppm/℃
C226800,AC0402FR-07162KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226800,6600,0.0019,100,100,https://www.lcsc.com/product-detail/C226800.html,0402,Tape & Reel (TR),Thick Film Resistor,162kΩ,±1%,50V,62.5mW,±100ppm/℃
C185418,RC0402FR-073K48L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185418,6600,0.0013,100,100,https://www.lcsc.com/product-detail/C185418.html,0402,Tape & Reel (TR),Thick Film Resistor,3.48kΩ,±1%,50V,62.5mW,±100ppm/℃
C137665,RC0603FR-079K76L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137665,6600,0.0061,100,100,https://www.lcsc.com/product-detail/C137665.html,0603,Tape & Reel (TR),Thick Film Resistor,9.76kΩ,±1%,75V,100mW,±100ppm/℃
C2098270,AF0402FR-0719K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2098270,6500,0.0047,100,100,https://www.lcsc.com/product-detail/C2098270.html,0402,Tape & Reel (TR),Thick Film Resistor,19.6kΩ,±1%,50V,62.5mW,±100ppm/℃
C295879,RC0402FR-07562RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C295879,6500,0.0017,100,100,https://www.lcsc.com/product-detail/C295879.html,0402,Tape & Reel (TR),Thick Film Resistor,562Ω,±1%,50V,62.5mW,±100ppm/℃
C227742,AC0603FR-07267RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227742,6500,0.0034,100,100,https://www.lcsc.com/product-detail/C227742.html,0603,Tape & Reel (TR),Thick Film Resistor,267Ω,±1%,75V,100mW,±100ppm/℃
C226969,AC0402FR-072M37L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226969,6500,0.0022,100,100,https://www.lcsc.com/product-detail/C226969.html,0402,Tape & Reel (TR),Thick Film Resistor,2.37MΩ,±1%,50V,62.5mW,±100ppm/℃
C226367,AC0402FR-07243RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226367,6500,0.0019,100,100,https://www.lcsc.com/product-detail/C226367.html,0402,Tape & Reel (TR),Thick Film Resistor,243Ω,±1%,50V,62.5mW,±100ppm/℃
C144090,AF0603FR-071ML,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C144090,6500,0.0069,100,100,https://www.lcsc.com/product-detail/C144090.html,0603,Tape & Reel (TR),Thick Film Resistor,1MΩ,±1%,75V,100mW,±100ppm/℃
C138262,AC0805FR-0782KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C138262,6500,0.0104,100,100,https://www.lcsc.com/product-detail/C138262.html,0805,Tape & Reel (TR),Thick Film Resistor,82kΩ,±1%,150V,125mW,±100ppm/℃
C138024,RC0402FR-0725R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138024,6500,0.0010,100,100,https://www.lcsc.com/product-detail/C138024.html,0402,Tape & Reel (TR),Thick Film Resistor,25.5Ω,±1%,50V,62.5mW,±100ppm/℃
C137795,RC0603FR-0714KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137795,6500,0.0069,100,100,https://www.lcsc.com/product-detail/C137795.html,0603,Tape & Reel (TR),Thick Film Resistor,14kΩ,±1%,75V,100mW,±100ppm/℃
C20141823,AC0402FR-7W6K04L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C20141823,6400,0.0012,100,100,https://www.lcsc.com/product-detail/C20141823.html,0402,Tape & Reel (TR),Thick Film Resistor,6.04kΩ,±1%,,125mW,±100ppm/℃
C2098113,AF0402FR-07360KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2098113,6400,0.0038,100,100,https://www.lcsc.com/product-detail/C2098113.html,0402,Tape & Reel (TR),Thick Film Resistor,360kΩ,±1%,50V,62.5mW,±100ppm/℃
C1882587,AF0402FR-07680RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C1882587,6400,0.0056,100,100,https://www.lcsc.com/product-detail/C1882587.html,0402,Tape & Reel (TR),Thick Film Resistor,680Ω,±1%,50V,62.5mW,±100ppm/℃
C227631,AC0603FR-0718K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227631,6400,0.0067,100,100,https://www.lcsc.com/product-detail/C227631.html,0603,Tape & Reel (TR),Thick Film Resistor,18.7kΩ,±1%,75V,100mW,±100ppm/℃
C226355,AC0402FR-07226RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226355,6400,0.0019,100,100,https://www.lcsc.com/product-detail/C226355.html,0402,Tape & Reel (TR),Thick Film Resistor,226Ω,±1%,50V,62.5mW,±100ppm/℃
C226821,AC0402FR-07180RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226821,6400,0.0015,100,100,https://www.lcsc.com/product-detail/C226821.html,0402,Tape & Reel (TR),Thick Film Resistor,180Ω,±1%,50V,62.5mW,±100ppm/℃
C163473,RC0402FR-072K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163473,6400,0.0014,100,100,https://www.lcsc.com/product-detail/C163473.html,0402,Tape & Reel (TR),Thick Film Resistor,2.1kΩ,±1%,50V,62.5mW,±100ppm/℃
C138023,RC0402FR-0726K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138023,6400,0.0010,100,100,https://www.lcsc.com/product-detail/C138023.html,0402,Tape & Reel (TR),Thick Film Resistor,26.7kΩ,±1%,50V,62.5mW,±100ppm/℃
C137672,RC0603FR-07910KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137672,6400,0.0071,100,100,https://www.lcsc.com/product-detail/C137672.html,0603,Tape & Reel (TR),Thick Film Resistor,910kΩ,±1%,75V,100mW,±100ppm/℃
C7209900,AC0402FR-7W301KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C7209900,6300,0.0012,100,100,https://www.lcsc.com/product-detail/C7209900.html,0402,Tape & Reel (TR),Thick Film Resistor,301kΩ,±1%,,125mW,±100ppm/℃
C227141,AC0402FR-07562RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227141,6300,0.0019,100,100,https://www.lcsc.com/product-detail/C227141.html,0402,Tape & Reel (TR),Thick Film Resistor,562Ω,±1%,50V,62.5mW,±100ppm/℃
C185337,RC0603FR-07340KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185337,6300,0.0024,100,100,https://www.lcsc.com/product-detail/C185337.html,0603,Tape & Reel (TR),Thick Film Resistor,340kΩ,±1%,75V,100mW,±100ppm/℃
C137544,RC0805FR-07332KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137544,6300,0.0096,100,100,https://www.lcsc.com/product-detail/C137544.html,0805,Tape & Reel (TR),Thick Film Resistor,332kΩ,±1%,150V,125mW,±100ppm/℃
C273759,RC0603FR-0740R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273759,6200,0.0024,100,100,https://www.lcsc.com/product-detail/C273759.html,0603,Tape & Reel (TR),Thick Film Resistor,40.2Ω,±1%,75V,100mW,±100ppm/℃
C228921,AC0805FR-075K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228921,6200,0.0113,50,50,https://www.lcsc.com/product-detail/C228921.html,0805,Tape & Reel (TR),Thick Film Resistor,5.6kΩ,±1%,150V,125mW,±100ppm/℃
C227705,AC0603FR-07210KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227705,6200,0.0032,100,100,https://www.lcsc.com/product-detail/C227705.html,0603,Tape & Reel (TR),Thick Film Resistor,210kΩ,±1%,75V,100mW,±100ppm/℃
C227248,AC0402FR-0784K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227248,6200,0.0019,100,100,https://www.lcsc.com/product-detail/C227248.html,0402,Tape & Reel (TR),Thick Film Resistor,84.5kΩ,±1%,50V,62.5mW,±100ppm/℃
C226846,AC0402FR-071K24L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226846,6200,0.0015,100,100,https://www.lcsc.com/product-detail/C226846.html,0402,Tape & Reel (TR),Thick Film Resistor,1.24kΩ,±1%,50V,62.5mW,±100ppm/℃
C226777,AC0402FR-0713K3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226777,6200,0.0019,100,100,https://www.lcsc.com/product-detail/C226777.html,0402,Tape & Reel (TR),Thick Film Resistor,13.3kΩ,±1%,50V,62.5mW,±100ppm/℃
C185426,RC0402FR-07324KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185426,6200,0.0014,100,100,https://www.lcsc.com/product-detail/C185426.html,0402,Tape & Reel (TR),Thick Film Resistor,324kΩ,±1%,50V,62.5mW,±100ppm/℃
C144042,AF0402FR-0762KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C144042,6200,0.0049,100,100,https://www.lcsc.com/product-detail/C144042.html,0402,Tape & Reel (TR),Thick Film Resistor,62kΩ,±1%,50V,62.5mW,±100ppm/℃
C138266,AC0805FR-07390KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C138266,6200,0.0080,100,100,https://www.lcsc.com/product-detail/C138266.html,0805,Tape & Reel (TR),Thick Film Resistor,390kΩ,±1%,150V,125mW,±100ppm/℃
C6751134,RC0402FR-0722KP,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/da845270410dc62346904be643baab6b.pdf?productCode=C6751134,6100,0.0031,100,100,https://www.lcsc.com/product-detail/C6751134.html,0402,Tape & Reel (TR),Thick Film Resistor,22kΩ,±1%,,63mW,±100ppm/℃
C2100920,AF0402FR-07562RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2100920,6100,0.0022,100,100,https://www.lcsc.com/product-detail/C2100920.html,0402,Tape & Reel (TR),Thick Film Resistor,562Ω,±1%,50V,62.5mW,±100ppm/℃
C477741,RC0402FR-07464RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477741,6100,0.0042,100,100,https://www.lcsc.com/product-detail/C477741.html,0402,Tape & Reel (TR),Thick Film Resistor,464Ω,±1%,50V,62.5mW,±100ppm/℃
C227147,AC0402FR-0757K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227147,6100,0.0044,100,100,https://www.lcsc.com/product-detail/C227147.html,0402,Tape & Reel (TR),Thick Film Resistor,57.6kΩ,±1%,50V,62.5mW,±100ppm/℃
C227086,AC0402FR-0744K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227086,6100,0.0019,100,100,https://www.lcsc.com/product-detail/C227086.html,0402,Tape & Reel (TR),Thick Film Resistor,44.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C227017,AC0402FR-0736KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227017,6100,0.0046,100,100,https://www.lcsc.com/product-detail/C227017.html,0402,Tape & Reel (TR),Thick Film Resistor,36kΩ,±1%,50V,62.5mW,±100ppm/℃
C226957,AC0402FR-072K37L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226957,6100,0.0019,100,100,https://www.lcsc.com/product-detail/C226957.html,0402,Tape & Reel (TR),Thick Film Resistor,2.37kΩ,±1%,50V,62.5mW,±100ppm/℃
C229047,AC0805FR-0791KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C229047,6000,0.0068,100,100,https://www.lcsc.com/product-detail/C229047.html,0805,Tape & Reel (TR),Thick Film Resistor,91kΩ,±1%,150V,125mW,±100ppm/℃
C227834,AC0603FR-07357KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227834,6000,0.0032,100,100,https://www.lcsc.com/product-detail/C227834.html,0603,Tape & Reel (TR),Thick Film Resistor,357kΩ,±1%,75V,100mW,±100ppm/℃
C227150,AC0402FR-07590RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227150,6000,0.0019,100,100,https://www.lcsc.com/product-detail/C227150.html,0402,Tape & Reel (TR),Thick Film Resistor,590Ω,±1%,50V,62.5mW,±100ppm/℃
C227143,AC0402FR-0756R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227143,6000,0.0019,100,100,https://www.lcsc.com/product-detail/C227143.html,0402,Tape & Reel (TR),Thick Film Resistor,56.2Ω,±1%,50V,62.5mW,±100ppm/℃
C226783,AC0402FR-07143KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226783,6000,0.0045,100,100,https://www.lcsc.com/product-detail/C226783.html,0402,Tape & Reel (TR),Thick Film Resistor,143kΩ,±1%,50V,62.5mW,±100ppm/℃
C185452,RC0402FR-071K69L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185452,6000,0.0043,100,100,https://www.lcsc.com/product-detail/C185452.html,0402,Tape & Reel (TR),Thick Film Resistor,1.69kΩ,±1%,50V,62.5mW,±100ppm/℃
C163486,RC0402FR-07187KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163486,6000,0.0012,100,100,https://www.lcsc.com/product-detail/C163486.html,0402,Tape & Reel (TR),Thick Film Resistor,187kΩ,±1%,50V,62.5mW,±100ppm/℃
C137793,RC0603FR-07160KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137793,6000,0.0069,100,100,https://www.lcsc.com/product-detail/C137793.html,0603,Tape & Reel (TR),Thick Film Resistor,160kΩ,±1%,75V,100mW,±100ppm/℃
C137764,RC0603FR-07243KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137764,6000,0.0050,100,100,https://www.lcsc.com/product-detail/C137764.html,0603,Tape & Reel (TR),Thick Film Resistor,243kΩ,±1%,75V,100mW,±100ppm/℃
C7016265,SR0603FR-7T12KL,YAGEO,,5950,0.0139,50,50,https://www.lcsc.com/product-detail/C7016265.html,0603,Tape & Reel (TR),Thick Film Resistor,12kΩ,±1%,,250mW,±100ppm/℃
C327341,RC0402FR-07487RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327341,5900,0.0015,100,100,https://www.lcsc.com/product-detail/C327341.html,0402,Tape & Reel (TR),Thick Film Resistor,487Ω,±1%,50V,62.5mW,±100ppm/℃
C227178,AC0402FR-0763R4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227178,5900,0.0019,100,100,https://www.lcsc.com/product-detail/C227178.html,0402,Tape & Reel (TR),Thick Film Resistor,63.4Ω,±1%,50V,62.5mW,±100ppm/℃
C163480,RC0402FR-071M82L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163480,5900,0.0011,100,100,https://www.lcsc.com/product-detail/C163480.html,0402,Tape & Reel (TR),Thick Film Resistor,1.82MΩ,±1%,50V,62.5mW,±100ppm/℃
C144795,AC0402FR-0715KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144795,5900,0.0035,100,100,https://www.lcsc.com/product-detail/C144795.html,0402,Tape & Reel (TR),Thick Film Resistor,15kΩ,±1%,50V,62.5mW,±100ppm/℃
C144754,AC0402FR-0749R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144754,5900,0.0020,100,100,https://www.lcsc.com/product-detail/C144754.html,0402,Tape & Reel (TR),Thick Film Resistor,49.9Ω,±1%,50V,62.5mW,±100ppm/℃
C138060,RC0402FR-0712K4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138060,5900,0.0017,100,100,https://www.lcsc.com/product-detail/C138060.html,0402,Tape & Reel (TR),Thick Film Resistor,12.4kΩ,±1%,50V,62.5mW,±100ppm/℃
C228797,AC0805FR-073K6L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228797,5850,0.0115,50,50,https://www.lcsc.com/product-detail/C228797.html,0805,Tape & Reel (TR),Thick Film Resistor,3.6kΩ,±1%,150V,125mW,±100ppm/℃
C274351,RC0402FR-0718K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C274351,5800,0.0014,100,100,https://www.lcsc.com/product-detail/C274351.html,0402,Tape & Reel (TR),Thick Film Resistor,18.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C246034,RC0805FR-074K02L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C246034,5800,0.0074,100,100,https://www.lcsc.com/product-detail/C246034.html,0805,Tape & Reel (TR),Thick Film Resistor,4.02kΩ,±1%,150V,125mW,±100ppm/℃
C228994,AC0805FR-07768RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228994,5800,0.0061,100,100,https://www.lcsc.com/product-detail/C228994.html,0805,Tape & Reel (TR),Thick Film Resistor,768Ω,±1%,150V,125mW,±100ppm/℃
C227009,AC0402FR-07357KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227009,5800,0.0020,100,100,https://www.lcsc.com/product-detail/C227009.html,0402,Tape & Reel (TR),Thick Film Resistor,357kΩ,±1%,50V,62.5mW,±100ppm/℃
C185434,RC0402FR-07280KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185434,5800,0.0046,100,100,https://www.lcsc.com/product-detail/C185434.html,0402,Tape & Reel (TR),Thick Film Resistor,280kΩ,±1%,50V,62.5mW,±100ppm/℃
C137711,RC0603FR-074K64L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137711,5800,0.0070,100,100,https://www.lcsc.com/product-detail/C137711.html,0603,Tape & Reel (TR),Thick Film Resistor,4.64kΩ,±1%,75V,100mW,±100ppm/℃
C482904,RC0603FR-0761R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482904,5700,0.0023,100,100,https://www.lcsc.com/product-detail/C482904.html,0603,Tape & Reel (TR),Thick Film Resistor,61.9Ω,±1%,75V,100mW,±100ppm/℃
C273778,RC0603FR-073K48L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273778,5700,0.0068,100,100,https://www.lcsc.com/product-detail/C273778.html,0603,Tape & Reel (TR),Thick Film Resistor,3.48kΩ,±1%,75V,100mW,±100ppm/℃
