LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C705040,AF0402FR-078K25L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C705040,9800,0.0054,100,100,https://www.lcsc.com/product-detail/C705040.html,0402,Tape & Reel (TR),Thick Film Resistor,8.25kΩ,±1%,50V,62.5mW,±100ppm/℃
C273699,RC0402FR-07976KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273699,9800,0.0062,100,100,https://www.lcsc.com/product-detail/C273699.html,0402,Tape & Reel (TR),Thick Film Resistor,976kΩ,±1%,50V,62.5mW,±100ppm/℃
C273336,RC0402FR-07340KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273336,9800,0.0022,100,100,https://www.lcsc.com/product-detail/C273336.html,0402,Tape & Reel (TR),Thick Film Resistor,340kΩ,±1%,50V,62.5mW,±100ppm/℃
C185440,RC0402FR-07221RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185440,9800,0.0017,100,100,https://www.lcsc.com/product-detail/C185440.html,0402,Tape & Reel (TR),Thick Film Resistor,221Ω,±1%,50V,62.5mW,±100ppm/℃
C185328,RC0603FR-0743RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185328,9800,0.0021,100,100,https://www.lcsc.com/product-detail/C185328.html,0603,Tape & Reel (TR),Thick Film Resistor,43Ω,±1%,75V,100mW,±100ppm/℃
C171696,RC0402FR-07105RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C171696,9800,0.0019,100,100,https://www.lcsc.com/product-detail/C171696.html,0402,Tape & Reel (TR),Thick Film Resistor,105Ω,±1%,50V,62.5mW,±100ppm/℃
C144760,AC0402FR-0740K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144760,9800,0.0052,100,100,https://www.lcsc.com/product-detail/C144760.html,0402,Tape & Reel (TR),Thick Film Resistor,40.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C144652,AC0603FR-074K64L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144652,9800,0.0091,100,100,https://www.lcsc.com/product-detail/C144652.html,0603,Tape & Reel (TR),Thick Film Resistor,4.64kΩ,±1%,75V,100mW,±100ppm/℃
C6373810,RC0402FR-07681RP,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/da845270410dc62346904be643baab6b.pdf?productCode=C6373810,9700,0.0031,100,100,https://www.lcsc.com/product-detail/C6373810.html,0402,Tape & Reel (TR),Thick Film Resistor,681Ω,±1%,,63mW,±100ppm/℃
C2098388,AF0402FR-07220KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2098388,9700,0.0052,100,100,https://www.lcsc.com/product-detail/C2098388.html,0402,Tape & Reel (TR),Thick Film Resistor,220kΩ,±1%,50V,62.5mW,±100ppm/℃
C1883529,AF0402FR-0740K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C1883529,9700,0.0042,100,100,https://www.lcsc.com/product-detail/C1883529.html,0402,Tape & Reel (TR),Thick Film Resistor,40.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C1883527,AF0402FR-07390KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C1883527,9700,0.0047,100,100,https://www.lcsc.com/product-detail/C1883527.html,0402,Tape & Reel (TR),Thick Film Resistor,390kΩ,±1%,50V,62.5mW,±100ppm/℃
C276261,RC0402FR-071K33L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C276261,9700,0.0060,100,100,https://www.lcsc.com/product-detail/C276261.html,0402,Tape & Reel (TR),Thick Film Resistor,1.33kΩ,±1%,50V,62.5mW,±100ppm/℃
C273834,RC0805FR-0716K9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273834,9700,0.0056,100,100,https://www.lcsc.com/product-detail/C273834.html,0805,Tape & Reel (TR),Thick Film Resistor,16.9kΩ,±1%,150V,125mW,±100ppm/℃
C273712,RC0402FR-07226KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273712,9700,0.0013,100,100,https://www.lcsc.com/product-detail/C273712.html,0402,Tape & Reel (TR),Thick Film Resistor,226kΩ,±1%,50V,62.5mW,±100ppm/℃
C227906,AC0603FR-0744K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227906,9700,0.0033,100,100,https://www.lcsc.com/product-detail/C227906.html,0603,Tape & Reel (TR),Thick Film Resistor,44.2kΩ,±1%,75V,100mW,±100ppm/℃
C227014,AC0402FR-07360RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227014,9700,0.0020,100,100,https://www.lcsc.com/product-detail/C227014.html,0402,Tape & Reel (TR),Thick Film Resistor,360Ω,±1%,50V,62.5mW,±100ppm/℃
C185428,RC0402FR-0730K9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185428,9700,0.0038,100,100,https://www.lcsc.com/product-detail/C185428.html,0402,Tape & Reel (TR),Thick Film Resistor,30.9kΩ,±1%,50V,62.5mW,±100ppm/℃
C163469,RC0402FR-0737R4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163469,9700,0.0019,100,100,https://www.lcsc.com/product-detail/C163469.html,0402,Tape & Reel (TR),Thick Film Resistor,37.4Ω,±1%,50V,62.5mW,±100ppm/℃
C145072,RC0603FR-071K24L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C145072,9700,0.0023,100,100,https://www.lcsc.com/product-detail/C145072.html,0603,Tape & Reel (TR),Thick Film Resistor,1.24kΩ,±1%,75V,100mW,±100ppm/℃
C144782,AC0402FR-07210KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144782,9700,0.0058,100,100,https://www.lcsc.com/product-detail/C144782.html,0402,Tape & Reel (TR),Thick Film Resistor,210kΩ,±1%,50V,62.5mW,±100ppm/℃
C5936310,AC0402FR-7W49R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C5936310,9600,0.0028,100,100,https://www.lcsc.com/product-detail/C5936310.html,0402,Tape & Reel (TR),Thick Film Resistor,49.9Ω,±1%,75V,125mW,±100ppm/℃
C1883521,AF0402FR-0711KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C1883521,9600,0.0054,100,100,https://www.lcsc.com/product-detail/C1883521.html,0402,Tape & Reel (TR),Thick Film Resistor,11kΩ,±1%,50V,62.5mW,±100ppm/℃
C477762,RC0402FR-07523RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477762,9600,0.0060,100,100,https://www.lcsc.com/product-detail/C477762.html,0402,Tape & Reel (TR),Thick Film Resistor,523Ω,±1%,50V,62.5mW,±100ppm/℃
C477662,RC0402FR-072M7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477662,9600,0.0045,100,100,https://www.lcsc.com/product-detail/C477662.html,0402,Tape & Reel (TR),Thick Film Resistor,2.7MΩ,±1%,50V,62.5mW,±100ppm/℃
C477225,RC0402FR-071M74L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477225,9600,0.0031,100,100,https://www.lcsc.com/product-detail/C477225.html,0402,Tape & Reel (TR),Thick Film Resistor,1.74MΩ,±1%,50V,62.5mW,±100ppm/℃
C327358,RC0402FR-07287KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327358,9600,0.0035,100,100,https://www.lcsc.com/product-detail/C327358.html,0402,Tape & Reel (TR),Thick Film Resistor,287kΩ,±1%,50V,62.5mW,±100ppm/℃
C227240,AC0402FR-07820RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227240,9600,0.0033,100,100,https://www.lcsc.com/product-detail/C227240.html,0402,Tape & Reel (TR),Thick Film Resistor,820Ω,±1%,50V,62.5mW,±100ppm/℃
C227195,AC0402FR-0769K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227195,9600,0.0027,100,100,https://www.lcsc.com/product-detail/C227195.html,0402,Tape & Reel (TR),Thick Film Resistor,69.8kΩ,±1%,50V,62.5mW,±100ppm/℃
C226356,AC0402FR-0722K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226356,9600,0.0050,100,100,https://www.lcsc.com/product-detail/C226356.html,0402,Tape & Reel (TR),Thick Film Resistor,22.1kΩ,±1%,50V,62.5mW,±100ppm/℃
C137941,RC0402FR-07715RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137941,9600,0.0055,100,100,https://www.lcsc.com/product-detail/C137941.html,0402,Tape & Reel (TR),Thick Film Resistor,715Ω,±1%,50V,62.5mW,±100ppm/℃
C226757,AC0402FR-0711K3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226757,9500,0.0040,100,100,https://www.lcsc.com/product-detail/C226757.html,0402,Tape & Reel (TR),Thick Film Resistor,11.3kΩ,±1%,50V,62.5mW,±100ppm/℃
C185464,RC0402FR-07158KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185464,9500,0.0052,100,100,https://www.lcsc.com/product-detail/C185464.html,0402,Tape & Reel (TR),Thick Film Resistor,158kΩ,±1%,50V,62.5mW,±100ppm/℃
C138036,RC0402FR-071K96L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138036,9500,0.0020,100,100,https://www.lcsc.com/product-detail/C138036.html,0402,Tape & Reel (TR),Thick Film Resistor,1.96kΩ,±1%,50V,62.5mW,±100ppm/℃
C138016,RC0402FR-072K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138016,9500,0.0040,100,100,https://www.lcsc.com/product-detail/C138016.html,0402,Tape & Reel (TR),Thick Film Resistor,2.8kΩ,±1%,50V,62.5mW,±100ppm/℃
C137964,RC0402FR-074M53L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137964,9500,0.0026,100,100,https://www.lcsc.com/product-detail/C137964.html,0402,Tape & Reel (TR),Thick Film Resistor,4.53MΩ,±1%,50V,62.5mW,±100ppm/℃
C137940,RC0402FR-07732KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137940,9500,0.0028,100,100,https://www.lcsc.com/product-detail/C137940.html,0402,Tape & Reel (TR),Thick Film Resistor,732kΩ,±1%,50V,62.5mW,±100ppm/℃
C6732795,AC0402FR-7W154KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C6732795,9400,0.0012,100,100,https://www.lcsc.com/product-detail/C6732795.html,0402,Tape & Reel (TR),Thick Film Resistor,154kΩ,±1%,,125mW,±100ppm/℃
C477790,RC0402FR-077M87L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477790,9400,0.0014,100,100,https://www.lcsc.com/product-detail/C477790.html,0402,Tape & Reel (TR),Thick Film Resistor,7.87MΩ,±1%,50V,62.5mW,±100ppm/℃
C477680,RC0402FR-0728R7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477680,9400,0.0047,100,100,https://www.lcsc.com/product-detail/C477680.html,0402,Tape & Reel (TR),Thick Film Resistor,28.7Ω,±1%,50V,62.5mW,±100ppm/℃
C477641,RC0402FR-072K26L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477641,9400,0.0040,100,100,https://www.lcsc.com/product-detail/C477641.html,0402,Tape & Reel (TR),Thick Film Resistor,2.26kΩ,±1%,50V,62.5mW,±100ppm/℃
C327324,RC0402FR-07909RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327324,9400,0.0061,100,100,https://www.lcsc.com/product-detail/C327324.html,0402,Tape & Reel (TR),Thick Film Resistor,909Ω,±1%,50V,62.5mW,±100ppm/℃
C273332,RC0402FR-07113KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273332,9400,0.0056,100,100,https://www.lcsc.com/product-detail/C273332.html,0402,Tape & Reel (TR),Thick Film Resistor,113kΩ,±1%,50V,62.5mW,±100ppm/℃
C245960,RC0603FR-07383KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245960,9400,0.0069,100,100,https://www.lcsc.com/product-detail/C245960.html,0603,Tape & Reel (TR),Thick Film Resistor,383kΩ,±1%,75V,100mW,±100ppm/℃
C227216,AC0402FR-07732KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227216,9400,0.0019,100,100,https://www.lcsc.com/product-detail/C227216.html,0402,Tape & Reel (TR),Thick Film Resistor,732kΩ,±1%,50V,62.5mW,±100ppm/℃
C227021,AC0402FR-0737K4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227021,9400,0.0019,100,100,https://www.lcsc.com/product-detail/C227021.html,0402,Tape & Reel (TR),Thick Film Resistor,37.4kΩ,±1%,50V,62.5mW,±100ppm/℃
C185327,RC0603FR-07442KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185327,9400,0.0030,100,100,https://www.lcsc.com/product-detail/C185327.html,0603,Tape & Reel (TR),Thick Film Resistor,442kΩ,±1%,75V,100mW,±100ppm/℃
C138295,AC0402FR-07240KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C138295,9400,0.0034,100,100,https://www.lcsc.com/product-detail/C138295.html,0402,Tape & Reel (TR),Thick Film Resistor,240kΩ,±1%,50V,62.5mW,±100ppm/℃
C137939,RC0402FR-07732RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137939,9400,0.0018,100,100,https://www.lcsc.com/product-detail/C137939.html,0402,Tape & Reel (TR),Thick Film Resistor,732Ω,±1%,50V,62.5mW,±100ppm/℃
C125929,AC0603FR-07180KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C125929,9400,0.0084,100,100,https://www.lcsc.com/product-detail/C125929.html,0603,Tape & Reel (TR),Thick Film Resistor,180kΩ,±1%,75V,100mW,±100ppm/℃
C144107,AF0603FR-0747KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C144107,9350,0.0130,50,50,https://www.lcsc.com/product-detail/C144107.html,0603,Tape & Reel (TR),Thick Film Resistor,47kΩ,±1%,75V,100mW,±100ppm/℃
C137802,RC0603FR-0711K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137802,9300,0.0045,100,100,https://www.lcsc.com/product-detail/C137802.html,0603,Tape & Reel (TR),Thick Film Resistor,11.5kΩ,±1%,75V,100mW,±100ppm/℃
C114542,RC0805FR-074K99L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C114542,9300,0.0073,100,100,https://www.lcsc.com/product-detail/C114542.html,0805,Tape & Reel (TR),Thick Film Resistor,4.99kΩ,±1%,150V,125mW,±100ppm/℃
C276266,RC0402FR-0733R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C276266,9200,0.0035,100,100,https://www.lcsc.com/product-detail/C276266.html,0402,Tape & Reel (TR),Thick Film Resistor,33.2Ω,±1%,50V,62.5mW,±100ppm/℃
C227245,AC0402FR-0782RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227245,9200,0.0041,100,100,https://www.lcsc.com/product-detail/C227245.html,0402,Tape & Reel (TR),Thick Film Resistor,82Ω,±1%,50V,62.5mW,±100ppm/℃
C226815,AC0402FR-07174RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226815,9200,0.0019,100,100,https://www.lcsc.com/product-detail/C226815.html,0402,Tape & Reel (TR),Thick Film Resistor,174Ω,±1%,50V,62.5mW,±100ppm/℃
C226750,AC0402FR-07110KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226750,9200,0.0019,100,100,https://www.lcsc.com/product-detail/C226750.html,0402,Tape & Reel (TR),Thick Film Resistor,110kΩ,±1%,50V,62.5mW,±100ppm/℃
C183219,RC0603FR-0710K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C183219,9200,0.0070,100,100,https://www.lcsc.com/product-detail/C183219.html,0603,Tape & Reel (TR),Thick Film Resistor,10.2kΩ,±1%,75V,100mW,±100ppm/℃
C482816,RC0603FR-0726K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482816,9100,0.0051,100,100,https://www.lcsc.com/product-detail/C482816.html,0603,Tape & Reel (TR),Thick Film Resistor,26.1kΩ,±1%,75V,100mW,±100ppm/℃
C477719,RC0402FR-074M12L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477719,9100,0.0013,100,100,https://www.lcsc.com/product-detail/C477719.html,0402,Tape & Reel (TR),Thick Film Resistor,4.12MΩ,±1%,50V,62.5mW,±100ppm/℃
C273780,RC0603FR-0793K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273780,9100,0.0054,100,100,https://www.lcsc.com/product-detail/C273780.html,0603,Tape & Reel (TR),Thick Film Resistor,93.1kΩ,±1%,75V,100mW,±100ppm/℃
C227679,AC0603FR-071M74L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227679,9100,0.0049,100,100,https://www.lcsc.com/product-detail/C227679.html,0603,Tape & Reel (TR),Thick Film Resistor,1.74MΩ,±1%,75V,100mW,±100ppm/℃
C227229,AC0402FR-077K15L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227229,9100,0.0058,100,100,https://www.lcsc.com/product-detail/C227229.html,0402,Tape & Reel (TR),Thick Film Resistor,7.15kΩ,±1%,50V,62.5mW,±100ppm/℃
C226872,AC0402FR-071M65L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226872,9100,0.0025,100,100,https://www.lcsc.com/product-detail/C226872.html,0402,Tape & Reel (TR),Thick Film Resistor,1.65MΩ,±1%,50V,62.5mW,±100ppm/℃
C6458745,AC0402FR-7W4K75L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C6458745,9000,0.0022,100,100,https://www.lcsc.com/product-detail/C6458745.html,0402,Tape & Reel (TR),Thick Film Resistor,4.75kΩ,±1%,,125mW,±100ppm/℃
C5445382,AC0805FR-7W909RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C5445382,9000,0.0113,100,100,https://www.lcsc.com/product-detail/C5445382.html,0805,Tape & Reel (TR),Thick Film Resistor,909Ω,±1%,150V,250mW,±100ppm/℃
C482652,RC0603FR-071K74L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482652,9000,0.0148,50,50,https://www.lcsc.com/product-detail/C482652.html,0603,Tape & Reel (TR),Thick Film Resistor,1.74kΩ,±1%,75V,100mW,±100ppm/℃
C477782,RC0402FR-07681KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477782,9000,0.0022,100,100,https://www.lcsc.com/product-detail/C477782.html,0402,Tape & Reel (TR),Thick Film Resistor,681kΩ,±1%,50V,62.5mW,±100ppm/℃
C477660,RC0402FR-072K71L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477660,9000,0.0037,100,100,https://www.lcsc.com/product-detail/C477660.html,0402,Tape & Reel (TR),Thick Film Resistor,2.71kΩ,±1%,50V,62.5mW,±100ppm/℃
C327326,RC0402FR-07806RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327326,9000,0.0014,100,100,https://www.lcsc.com/product-detail/C327326.html,0402,Tape & Reel (TR),Thick Film Resistor,806Ω,±1%,50V,62.5mW,±100ppm/℃
C273690,RC0402FR-07649KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273690,9000,0.0046,100,100,https://www.lcsc.com/product-detail/C273690.html,0402,Tape & Reel (TR),Thick Film Resistor,649kΩ,±1%,50V,62.5mW,±100ppm/℃
C226835,AC0402FR-0719K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226835,9000,0.0034,100,100,https://www.lcsc.com/product-detail/C226835.html,0402,Tape & Reel (TR),Thick Film Resistor,19.1kΩ,±1%,50V,62.5mW,±100ppm/℃
