LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C227711,AC0603FR-0721RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227711,4100,0.0032,100,100,https://www.lcsc.com/product-detail/C227711.html,0603,Tape & Reel (TR),Thick Film Resistor,21Ω,±1%,75V,100mW,±100ppm/℃
C227621,AC0603FR-07178KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227621,4100,0.0077,100,100,https://www.lcsc.com/product-detail/C227621.html,0603,Tape & Reel (TR),Thick Film Resistor,178kΩ,±1%,75V,100mW,±100ppm/℃
C227562,AC0603FR-0711R3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227562,4100,0.0023,100,100,https://www.lcsc.com/product-detail/C227562.html,0603,Tape & Reel (TR),Thick Film Resistor,11.3Ω,±1%,75V,100mW,±100ppm/℃
C144804,AC0402FR-07118KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144804,4100,0.0019,100,100,https://www.lcsc.com/product-detail/C144804.html,0402,Tape & Reel (TR),Thick Film Resistor,118kΩ,±1%,50V,62.5mW,±100ppm/℃
C138267,AC0805FR-0736KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C138267,4100,0.0061,100,100,https://www.lcsc.com/product-detail/C138267.html,0805,Tape & Reel (TR),Thick Film Resistor,36kΩ,±1%,150V,125mW,±100ppm/℃
C137800,RC0603FR-07124KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137800,4100,0.0070,100,100,https://www.lcsc.com/product-detail/C137800.html,0603,Tape & Reel (TR),Thick Film Resistor,124kΩ,±1%,75V,100mW,±100ppm/℃
C137515,RC0805FR-074M7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137515,4100,0.0076,100,100,https://www.lcsc.com/product-detail/C137515.html,0805,Tape & Reel (TR),Thick Film Resistor,4.7MΩ,±1%,150V,125mW,±100ppm/℃
C7016443,SR0805FR-47470RL,YAGEO,,4060,0.0213,20,20,https://www.lcsc.com/product-detail/C7016443.html,0805,Tape & Reel (TR),Thick Film Resistor,470Ω,±1%,,500mW,±100ppm/℃
C910923,AC0603FR-071M43L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C910923,4000,0.0036,100,100,https://www.lcsc.com/product-detail/C910923.html,0603,Tape & Reel (TR),Thick Film Resistor,1.43MΩ,±1%,75V,100mW,±100ppm/℃
C477607,RC0402FR-0712R4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477607,4000,0.0011,100,100,https://www.lcsc.com/product-detail/C477607.html,0402,Tape & Reel (TR),Thick Film Resistor,12.4Ω,±1%,50V,62.5mW,±100ppm/℃
C327408,AC0603FR-0740K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C327408,4000,0.0054,100,100,https://www.lcsc.com/product-detail/C327408.html,0603,Tape & Reel (TR),Thick Film Resistor,40.2kΩ,±1%,75V,100mW,±100ppm/℃
C245953,RC0603FR-0730R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245953,4000,0.0055,100,100,https://www.lcsc.com/product-detail/C245953.html,0603,Tape & Reel (TR),Thick Film Resistor,30.9Ω,±1%,75V,100mW,±100ppm/℃
C228890,AC0805FR-07523KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228890,4000,0.0061,100,100,https://www.lcsc.com/product-detail/C228890.html,0805,Tape & Reel (TR),Thick Film Resistor,523kΩ,±1%,150V,125mW,±100ppm/℃
C228786,AC0805FR-0739KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228786,4000,0.0061,100,100,https://www.lcsc.com/product-detail/C228786.html,0805,Tape & Reel (TR),Thick Film Resistor,39kΩ,±1%,150V,125mW,±100ppm/℃
C228634,AC0805FR-0721KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228634,4000,0.0061,100,100,https://www.lcsc.com/product-detail/C228634.html,0805,Tape & Reel (TR),Thick Film Resistor,21kΩ,±1%,150V,125mW,±100ppm/℃
C228373,AC0805FR-071K21L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228373,4000,0.0108,100,100,https://www.lcsc.com/product-detail/C228373.html,0805,Tape & Reel (TR),Thick Film Resistor,1.21kΩ,±1%,150V,125mW,±100ppm/℃
C228366,AC0805FR-071K02L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228366,4000,0.0061,100,100,https://www.lcsc.com/product-detail/C228366.html,0805,Tape & Reel (TR),Thick Film Resistor,1.02kΩ,±1%,150V,125mW,±100ppm/℃
C227975,AC0603FR-0759RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227975,4000,0.0094,100,100,https://www.lcsc.com/product-detail/C227975.html,0603,Tape & Reel (TR),Thick Film Resistor,59Ω,±1%,75V,100mW,±100ppm/℃
C227904,AC0603FR-0743RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227904,4000,0.0055,100,100,https://www.lcsc.com/product-detail/C227904.html,0603,Tape & Reel (TR),Thick Film Resistor,43Ω,±1%,75V,100mW,±100ppm/℃
C227627,AC0603FR-07182KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227627,4000,0.0073,100,100,https://www.lcsc.com/product-detail/C227627.html,0603,Tape & Reel (TR),Thick Film Resistor,182kΩ,±1%,75V,100mW,±100ppm/℃
C227609,AC0603FR-07165KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227609,4000,0.0072,100,100,https://www.lcsc.com/product-detail/C227609.html,0603,Tape & Reel (TR),Thick Film Resistor,165kΩ,±1%,75V,100mW,±100ppm/℃
C226947,AC0402FR-07294KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226947,4000,0.0019,100,100,https://www.lcsc.com/product-detail/C226947.html,0402,Tape & Reel (TR),Thick Film Resistor,294kΩ,±1%,50V,62.5mW,±100ppm/℃
C226740,AC0402FR-07102KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226740,4000,0.0019,100,100,https://www.lcsc.com/product-detail/C226740.html,0402,Tape & Reel (TR),Thick Film Resistor,102kΩ,±1%,50V,62.5mW,±100ppm/℃
C144630,AC0603FR-079K31L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144630,4000,0.0094,100,100,https://www.lcsc.com/product-detail/C144630.html,0603,Tape & Reel (TR),Thick Film Resistor,9.31kΩ,±1%,75V,100mW,±100ppm/℃
C137677,RC0603FR-0782R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137677,4000,0.0023,100,100,https://www.lcsc.com/product-detail/C137677.html,0603,Tape & Reel (TR),Thick Film Resistor,82.5Ω,±1%,75V,100mW,±100ppm/℃
C137496,RC0805FR-076K34L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137496,4000,0.0053,100,100,https://www.lcsc.com/product-detail/C137496.html,0805,Tape & Reel (TR),Thick Film Resistor,6.34kΩ,±1%,150V,125mW,±100ppm/℃
C228276,AC0805FR-07120KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228276,3950,0.0116,50,50,https://www.lcsc.com/product-detail/C228276.html,0805,Tape & Reel (TR),Thick Film Resistor,120kΩ,±1%,150V,125mW,±100ppm/℃
C6491855,AC0402FR-7W60R4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C6491855,3900,0.0024,100,100,https://www.lcsc.com/product-detail/C6491855.html,0402,Tape & Reel (TR),Thick Film Resistor,60.4Ω,±1%,,125mW,±100ppm/℃
C858712,PT0805FR-070R47L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d24f9498a378892db8b98c9d196cf45b.pdf?productCode=C858712,3900,0.0201,50,50,https://www.lcsc.com/product-detail/C858712.html,0805,Tape & Reel (TR),Thick Film Resistor,470mΩ,±1%,,125mW,±100ppm/℃
C483219,RC0805FR-077M32L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483219,3900,0.0053,100,100,https://www.lcsc.com/product-detail/C483219.html,0805,Tape & Reel (TR),Thick Film Resistor,7.32MΩ,±1%,150V,125mW,±100ppm/℃
C482918,RC0603FR-078M06L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482918,3900,0.0031,100,100,https://www.lcsc.com/product-detail/C482918.html,0603,Tape & Reel (TR),Thick Film Resistor,8.06MΩ,±1%,75V,100mW,±100ppm/℃
C482870,RC0603FR-07442RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482870,3900,0.0023,100,100,https://www.lcsc.com/product-detail/C482870.html,0603,Tape & Reel (TR),Thick Film Resistor,442Ω,±1%,75V,100mW,±100ppm/℃
C482628,RC0603FR-071M33L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482628,3900,0.0024,100,100,https://www.lcsc.com/product-detail/C482628.html,0603,Tape & Reel (TR),Thick Film Resistor,1.33MΩ,±1%,75V,100mW,±100ppm/℃
C477654,RC0402FR-072M55L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477654,3900,0.0016,100,100,https://www.lcsc.com/product-detail/C477654.html,0402,Tape & Reel (TR),Thick Film Resistor,2.55MΩ,±1%,50V,62.5mW,±100ppm/℃
C375493,RC0402FR-07287RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C375493,3900,0.0010,100,100,https://www.lcsc.com/product-detail/C375493.html,0402,Tape & Reel (TR),Thick Film Resistor,287Ω,±1%,50V,62.5mW,±100ppm/℃
C228736,AC0805FR-0730K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228736,3900,0.0091,100,100,https://www.lcsc.com/product-detail/C228736.html,0805,Tape & Reel (TR),Thick Film Resistor,30.1kΩ,±1%,150V,125mW,±100ppm/℃
C228669,AC0805FR-07267KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228669,3900,0.0061,100,100,https://www.lcsc.com/product-detail/C228669.html,0805,Tape & Reel (TR),Thick Film Resistor,267kΩ,±1%,150V,125mW,±100ppm/℃
C227217,AC0402FR-07732RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227217,3900,0.0011,100,100,https://www.lcsc.com/product-detail/C227217.html,0402,Tape & Reel (TR),Thick Film Resistor,732Ω,±1%,50V,62.5mW,±100ppm/℃
C227105,AC0402FR-074K02L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227105,3900,0.0032,100,100,https://www.lcsc.com/product-detail/C227105.html,0402,Tape & Reel (TR),Thick Film Resistor,4.02kΩ,±1%,50V,62.5mW,±100ppm/℃
C226833,AC0402FR-07196KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226833,3900,0.0019,100,100,https://www.lcsc.com/product-detail/C226833.html,0402,Tape & Reel (TR),Thick Film Resistor,196kΩ,±1%,50V,62.5mW,±100ppm/℃
C123417,RC0603FR-0712K1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C123417,3900,0.0040,100,100,https://www.lcsc.com/product-detail/C123417.html,0603,Tape & Reel (TR),Thick Film Resistor,12.1kΩ,±1%,75V,100mW,±100ppm/℃
C5925234,SR0805FR-7W330RL,YAGEO,,3880,0.0234,20,20,https://www.lcsc.com/product-detail/C5925234.html,0805,Tape & Reel (TR),Thick Film Resistor,330Ω,±1%,,250mW,±100ppm/℃
C858699,PT0805FR-070R27L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d24f9498a378892db8b98c9d196cf45b.pdf?productCode=C858699,3850,0.0200,50,50,https://www.lcsc.com/product-detail/C858699.html,0805,Tape & Reel (TR),Thick Film Resistor,270mΩ,±1%,,125mW,±100ppm/℃
C483142,RC0805FR-074M42L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483142,3800,0.0026,100,100,https://www.lcsc.com/product-detail/C483142.html,0805,Tape & Reel (TR),Thick Film Resistor,4.42MΩ,±1%,150V,125mW,±100ppm/℃
C483087,RC0805FR-07294KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483087,3800,0.0026,100,100,https://www.lcsc.com/product-detail/C483087.html,0805,Tape & Reel (TR),Thick Film Resistor,294kΩ,±1%,150V,125mW,±100ppm/℃
C482806,RC0603FR-072M74L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482806,3800,0.0024,100,100,https://www.lcsc.com/product-detail/C482806.html,0603,Tape & Reel (TR),Thick Film Resistor,2.74MΩ,±1%,75V,100mW,±100ppm/℃
C273869,RC0805FR-07124KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273869,3800,0.0093,100,100,https://www.lcsc.com/product-detail/C273869.html,0805,Tape & Reel (TR),Thick Film Resistor,124kΩ,±1%,150V,125mW,±100ppm/℃
C273751,RC0603FR-0764R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273751,3800,0.0022,100,100,https://www.lcsc.com/product-detail/C273751.html,0603,Tape & Reel (TR),Thick Film Resistor,64.9Ω,±1%,75V,100mW,±100ppm/℃
C228711,AC0805FR-072M2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228711,3800,0.0109,100,100,https://www.lcsc.com/product-detail/C228711.html,0805,Tape & Reel (TR),Thick Film Resistor,2.2MΩ,±1%,150V,125mW,±100ppm/℃
C227994,AC0603FR-0760K4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227994,3800,0.0033,100,100,https://www.lcsc.com/product-detail/C227994.html,0603,Tape & Reel (TR),Thick Film Resistor,60.4kΩ,±1%,75V,100mW,±100ppm/℃
C227540,AC0603FR-07105KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227540,3800,0.0094,100,100,https://www.lcsc.com/product-detail/C227540.html,0603,Tape & Reel (TR),Thick Film Resistor,105kΩ,±1%,75V,100mW,±100ppm/℃
C226945,AC0402FR-0728K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226945,3800,0.0019,100,100,https://www.lcsc.com/product-detail/C226945.html,0402,Tape & Reel (TR),Thick Film Resistor,28.7kΩ,±1%,50V,62.5mW,±100ppm/℃
C185283,RC0805FR-0762RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185283,3800,0.0094,100,100,https://www.lcsc.com/product-detail/C185283.html,0805,Tape & Reel (TR),Thick Film Resistor,62Ω,±1%,150V,125mW,±100ppm/℃
C144568,AC0805FR-072K61L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144568,3800,0.0061,100,100,https://www.lcsc.com/product-detail/C144568.html,0805,Tape & Reel (TR),Thick Film Resistor,2.61kΩ,±1%,150V,125mW,±100ppm/℃
C137778,RC0603FR-071K33L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137778,3800,0.0046,100,100,https://www.lcsc.com/product-detail/C137778.html,0603,Tape & Reel (TR),Thick Film Resistor,1.33kΩ,±1%,75V,100mW,±100ppm/℃
C137738,RC0603FR-0736K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137738,3800,0.0058,100,100,https://www.lcsc.com/product-detail/C137738.html,0603,Tape & Reel (TR),Thick Film Resistor,36.5kΩ,±1%,75V,100mW,±100ppm/℃
C2104966,AF0805FR-0747RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2104966,3700,0.0115,50,50,https://www.lcsc.com/product-detail/C2104966.html,0805,Tape & Reel (TR),Thick Film Resistor,47Ω,±1%,150V,125mW,±100ppm/℃
C2098144,AF0402FR-07301KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2098144,3700,0.0045,100,100,https://www.lcsc.com/product-detail/C2098144.html,0402,Tape & Reel (TR),Thick Film Resistor,301kΩ,±1%,50V,62.5mW,±100ppm/℃
C483204,RC0805FR-07604KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483204,3700,0.0051,100,100,https://www.lcsc.com/product-detail/C483204.html,0805,Tape & Reel (TR),Thick Film Resistor,604kΩ,±1%,150V,125mW,±100ppm/℃
C483023,RC0805FR-0718K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483023,3700,0.0096,100,100,https://www.lcsc.com/product-detail/C483023.html,0805,Tape & Reel (TR),Thick Film Resistor,18.2kΩ,±1%,150V,125mW,±100ppm/℃
C482858,RC0603FR-074K42L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482858,3700,0.0023,100,100,https://www.lcsc.com/product-detail/C482858.html,0603,Tape & Reel (TR),Thick Film Resistor,4.42kΩ,±1%,75V,100mW,±100ppm/℃
C327172,RC0603FR-079M1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C327172,3700,0.0017,100,100,https://www.lcsc.com/product-detail/C327172.html,0603,Tape & Reel (TR),Thick Film Resistor,9.1MΩ,±1%,75V,100mW,±100ppm/℃
C276295,RC0805FR-07107KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C276295,3700,0.0053,100,100,https://www.lcsc.com/product-detail/C276295.html,0805,Tape & Reel (TR),Thick Film Resistor,107kΩ,±1%,150V,125mW,±100ppm/℃
C273898,RC0805FR-07432RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273898,3700,0.0053,100,100,https://www.lcsc.com/product-detail/C273898.html,0805,Tape & Reel (TR),Thick Film Resistor,432Ω,±1%,150V,125mW,±100ppm/℃
