LCSC Part#,MPN,Manufacturer,Datasheet,Availability,Pricing($),Minimum,Multiples,Product Detail,Package,Packaging,Type,Resistance,Tolerance,Voltage Rating,Power(Watts),Temperature Coefficient
C144751,AC0402FR-07510KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144751,900,0.0025,100,100,https://www.lcsc.com/product-detail/C144751.html,0402,Tape & Reel (TR),Thick Film Resistor,510kΩ,±1%,50V,62.5mW,±100ppm/℃
C126361,RC0603FR-073ML,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C126361,900,0.0023,100,100,https://www.lcsc.com/product-detail/C126361.html,0603,Tape & Reel (TR),Thick Film Resistor,3MΩ,±1%,75V,100mW,±100ppm/℃
C105579,RC0603FR-0747KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C105579,900,0.0068,100,100,https://www.lcsc.com/product-detail/C105579.html,0603,Tape & Reel (TR),Thick Film Resistor,47kΩ,±1%,75V,100mW,±100ppm/℃
C2135712,PT0805FR-7W0R16L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/d24f9498a378892db8b98c9d196cf45b.pdf?productCode=C2135712,880,0.0259,20,20,https://www.lcsc.com/product-detail/C2135712.html,0805,Tape & Reel (TR),Thick Film Resistor,160mΩ,±1%,,250mW,±100ppm/℃
C5545398,AC0805FR-7W2K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C5545398,850,0.0114,50,50,https://www.lcsc.com/product-detail/C5545398.html,0805,Tape & Reel (TR),Thick Film Resistor,2.2kΩ,±1%,150V,250mW,±100ppm/℃
C2105096,AF0805FR-07300KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2105096,850,0.0115,50,50,https://www.lcsc.com/product-detail/C2105096.html,0805,Tape & Reel (TR),Thick Film Resistor,300kΩ,±1%,150V,125mW,±100ppm/℃
C4007649,RC0402FR-1349R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C4007649,800,0.0016,100,100,https://www.lcsc.com/product-detail/C4007649.html,0402,Tape & Reel (TR),Thick Film Resistor,49.9Ω,±1%,50V,62.5mW,±100ppm/℃
C2106119,AF0805FR-076K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2106119,800,0.0098,50,50,https://www.lcsc.com/product-detail/C2106119.html,0805,Tape & Reel (TR),Thick Film Resistor,6.8kΩ,±1%,150V,125mW,±100ppm/℃
C2097946,AF0402FR-0710K2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2097946,800,0.0083,100,100,https://www.lcsc.com/product-detail/C2097946.html,0402,Tape & Reel (TR),Thick Film Resistor,10.2kΩ,±1%,50V,62.5mW,±100ppm/℃
C483017,RC0805FR-0716R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483017,800,0.0026,100,100,https://www.lcsc.com/product-detail/C483017.html,0805,Tape & Reel (TR),Thick Film Resistor,16.5Ω,±1%,150V,125mW,±100ppm/℃
C483014,RC0805FR-0715K8L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483014,800,0.0051,100,100,https://www.lcsc.com/product-detail/C483014.html,0805,Tape & Reel (TR),Thick Film Resistor,15.8kΩ,±1%,150V,125mW,±100ppm/℃
C482869,RC0603FR-07430KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482869,800,0.0014,100,100,https://www.lcsc.com/product-detail/C482869.html,0603,Tape & Reel (TR),Thick Film Resistor,430kΩ,±1%,75V,100mW,±100ppm/℃
C482859,RC0603FR-074M42L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482859,800,0.0013,100,100,https://www.lcsc.com/product-detail/C482859.html,0603,Tape & Reel (TR),Thick Film Resistor,4.42MΩ,±1%,75V,100mW,±100ppm/℃
C477603,RC0402FR-0710R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477603,800,0.0008,100,100,https://www.lcsc.com/product-detail/C477603.html,0402,Tape & Reel (TR),Thick Film Resistor,10.5Ω,±1%,50V,62.5mW,±100ppm/℃
C273983,RC0805FR-0711R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273983,800,0.0051,100,100,https://www.lcsc.com/product-detail/C273983.html,0805,Tape & Reel (TR),Thick Film Resistor,11.5Ω,±1%,150V,125mW,±100ppm/℃
C228821,AC0805FR-0740R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228821,800,0.0106,100,100,https://www.lcsc.com/product-detail/C228821.html,0805,Tape & Reel (TR),Thick Film Resistor,40.2Ω,±1%,150V,125mW,±100ppm/℃
C228683,AC0805FR-07287KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228683,800,0.0042,100,100,https://www.lcsc.com/product-detail/C228683.html,0805,Tape & Reel (TR),Thick Film Resistor,287kΩ,±1%,150V,125mW,±100ppm/℃
C228595,AC0805FR-071M2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228595,800,0.0113,50,50,https://www.lcsc.com/product-detail/C228595.html,0805,Tape & Reel (TR),Thick Film Resistor,1.2MΩ,±1%,150V,125mW,±100ppm/℃
C228298,AC0805FR-0713K7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228298,800,0.0061,100,100,https://www.lcsc.com/product-detail/C228298.html,0805,Tape & Reel (TR),Thick Film Resistor,13.7kΩ,±1%,150V,125mW,±100ppm/℃
C228257,AC0805FR-0710R2L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228257,800,0.0037,100,100,https://www.lcsc.com/product-detail/C228257.html,0805,Tape & Reel (TR),Thick Film Resistor,10.2Ω,±1%,150V,125mW,±100ppm/℃
C228081,AC0603FR-07866RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228081,800,0.0032,100,100,https://www.lcsc.com/product-detail/C228081.html,0603,Tape & Reel (TR),Thick Film Resistor,866Ω,±1%,75V,100mW,±100ppm/℃
C227909,AC0603FR-07453RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227909,800,0.0025,100,100,https://www.lcsc.com/product-detail/C227909.html,0603,Tape & Reel (TR),Thick Film Resistor,453Ω,±1%,75V,100mW,±100ppm/℃
C227843,AC0603FR-0736RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227843,800,0.0041,100,100,https://www.lcsc.com/product-detail/C227843.html,0603,Tape & Reel (TR),Thick Film Resistor,36Ω,±1%,75V,100mW,±100ppm/℃
C227549,AC0603FR-0710R5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227549,800,0.0032,100,100,https://www.lcsc.com/product-detail/C227549.html,0603,Tape & Reel (TR),Thick Film Resistor,10.5Ω,±1%,75V,100mW,±100ppm/℃
C226848,AC0402FR-071K33L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226848,800,0.0026,100,100,https://www.lcsc.com/product-detail/C226848.html,0402,Tape & Reel (TR),Thick Film Resistor,1.33kΩ,±1%,50V,62.5mW,±100ppm/℃
C163428,RC0603FR-07182KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C163428,800,0.0024,100,100,https://www.lcsc.com/product-detail/C163428.html,0603,Tape & Reel (TR),Thick Film Resistor,182kΩ,±1%,75V,100mW,±100ppm/℃
C144557,AC0805FR-0747RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C144557,800,0.0107,100,100,https://www.lcsc.com/product-detail/C144557.html,0805,Tape & Reel (TR),Thick Film Resistor,47Ω,±1%,150V,125mW,±100ppm/℃
C141688,RC0603FR-073M3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C141688,800,0.0024,100,100,https://www.lcsc.com/product-detail/C141688.html,0603,Tape & Reel (TR),Thick Film Resistor,3.3MΩ,±1%,75V,100mW,±100ppm/℃
C137998,RC0402FR-0738R3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137998,800,0.0007,100,100,https://www.lcsc.com/product-detail/C137998.html,0402,Tape & Reel (TR),Thick Film Resistor,38.3Ω,±1%,50V,62.5mW,±100ppm/℃
C137758,RC0603FR-0724RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137758,800,0.0071,100,100,https://www.lcsc.com/product-detail/C137758.html,0603,Tape & Reel (TR),Thick Film Resistor,24Ω,±1%,75V,100mW,±100ppm/℃
C137730,RC0603FR-073K65L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C137730,800,0.0024,100,100,https://www.lcsc.com/product-detail/C137730.html,0603,Tape & Reel (TR),Thick Film Resistor,3.65kΩ,±1%,75V,100mW,±100ppm/℃
C6738222,AF0603FR-0720RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C6738222,700,0.0045,100,100,https://www.lcsc.com/product-detail/C6738222.html,0603,Tape & Reel (TR),Thick Film Resistor,20Ω,±1%,75V,100mW,±100ppm/℃
C5576033,AC0805FR-7W49R9L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C5576033,700,0.0051,50,50,https://www.lcsc.com/product-detail/C5576033.html,0805,Tape & Reel (TR),Thick Film Resistor,49.9Ω,±1%,,250mW,±100ppm/℃
C2098172,AF0402FR-0727RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2098172,700,0.0047,100,100,https://www.lcsc.com/product-detail/C2098172.html,0402,Tape & Reel (TR),Thick Film Resistor,27Ω,±1%,50V,62.5mW,±100ppm/℃
C483189,RC0805FR-07576RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483189,700,0.0023,100,100,https://www.lcsc.com/product-detail/C483189.html,0805,Tape & Reel (TR),Thick Film Resistor,576Ω,±1%,150V,125mW,±100ppm/℃
C483037,RC0805FR-072M26L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C483037,700,0.0032,100,100,https://www.lcsc.com/product-detail/C483037.html,0805,Tape & Reel (TR),Thick Film Resistor,2.26MΩ,±1%,150V,125mW,±100ppm/℃
C482625,RC0603FR-071M27L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482625,700,0.0024,100,100,https://www.lcsc.com/product-detail/C482625.html,0603,Tape & Reel (TR),Thick Film Resistor,1.27MΩ,±1%,75V,100mW,±100ppm/℃
C273928,RC0805FR-0745R3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273928,700,0.0040,100,100,https://www.lcsc.com/product-detail/C273928.html,0805,Tape & Reel (TR),Thick Film Resistor,45.3Ω,±1%,150V,125mW,±100ppm/℃
C273755,RC0603FR-0768R1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273755,700,0.0022,100,100,https://www.lcsc.com/product-detail/C273755.html,0603,Tape & Reel (TR),Thick Film Resistor,68.1Ω,±1%,75V,100mW,±100ppm/℃
C273754,RC0603FR-07309KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273754,700,0.0023,100,100,https://www.lcsc.com/product-detail/C273754.html,0603,Tape & Reel (TR),Thick Film Resistor,309kΩ,±1%,75V,100mW,±100ppm/℃
C245898,RC0603FR-0710R7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245898,700,0.0047,100,100,https://www.lcsc.com/product-detail/C245898.html,0603,Tape & Reel (TR),Thick Film Resistor,10.7Ω,±1%,75V,100mW,±100ppm/℃
C229016,AC0805FR-07825KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C229016,700,0.0042,100,100,https://www.lcsc.com/product-detail/C229016.html,0805,Tape & Reel (TR),Thick Film Resistor,825kΩ,±1%,150V,125mW,±100ppm/℃
C228885,AC0805FR-07510KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228885,700,0.0062,100,100,https://www.lcsc.com/product-detail/C228885.html,0805,Tape & Reel (TR),Thick Film Resistor,510kΩ,±1%,150V,125mW,±100ppm/℃
C228863,AC0805FR-074K22L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228863,700,0.0061,100,100,https://www.lcsc.com/product-detail/C228863.html,0805,Tape & Reel (TR),Thick Film Resistor,4.22kΩ,±1%,150V,125mW,±100ppm/℃
C228764,AC0805FR-07357RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228764,700,0.0042,100,100,https://www.lcsc.com/product-detail/C228764.html,0805,Tape & Reel (TR),Thick Film Resistor,357Ω,±1%,150V,125mW,±100ppm/℃
C228741,AC0805FR-07316KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228741,700,0.0052,100,100,https://www.lcsc.com/product-detail/C228741.html,0805,Tape & Reel (TR),Thick Film Resistor,316kΩ,±1%,150V,125mW,±100ppm/℃
C228632,AC0805FR-07215RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228632,700,0.0061,100,100,https://www.lcsc.com/product-detail/C228632.html,0805,Tape & Reel (TR),Thick Film Resistor,215Ω,±1%,150V,125mW,±100ppm/℃
C228047,AC0603FR-07750RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228047,700,0.0093,100,100,https://www.lcsc.com/product-detail/C228047.html,0603,Tape & Reel (TR),Thick Film Resistor,750Ω,±1%,75V,100mW,±100ppm/℃
C227776,AC0603FR-072K67L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227776,700,0.0022,100,100,https://www.lcsc.com/product-detail/C227776.html,0603,Tape & Reel (TR),Thick Film Resistor,2.67kΩ,±1%,75V,100mW,±100ppm/℃
C227750,AC0603FR-0727K4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227750,700,0.0074,100,100,https://www.lcsc.com/product-detail/C227750.html,0603,Tape & Reel (TR),Thick Film Resistor,27.4kΩ,±1%,75V,100mW,±100ppm/℃
C227722,AC0603FR-07237RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227722,700,0.0032,100,100,https://www.lcsc.com/product-detail/C227722.html,0603,Tape & Reel (TR),Thick Film Resistor,237Ω,±1%,75V,100mW,±100ppm/℃
C227720,AC0603FR-07232RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227720,700,0.0032,100,100,https://www.lcsc.com/product-detail/C227720.html,0603,Tape & Reel (TR),Thick Film Resistor,232Ω,±1%,75V,100mW,±100ppm/℃
C227573,AC0603FR-0712R1L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C227573,700,0.0022,100,100,https://www.lcsc.com/product-detail/C227573.html,0603,Tape & Reel (TR),Thick Film Resistor,12.1Ω,±1%,75V,100mW,±100ppm/℃
C226770,AC0402FR-0712R7L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C226770,700,0.0025,100,100,https://www.lcsc.com/product-detail/C226770.html,0402,Tape & Reel (TR),Thick Film Resistor,12.7Ω,±1%,50V,62.5mW,±100ppm/℃
C185334,RC0603FR-073K09L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C185334,700,0.0024,100,100,https://www.lcsc.com/product-detail/C185334.html,0603,Tape & Reel (TR),Thick Film Resistor,3.09kΩ,±1%,75V,100mW,±100ppm/℃
C138019,RC0402FR-072K21L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C138019,700,0.0014,100,100,https://www.lcsc.com/product-detail/C138019.html,0402,Tape & Reel (TR),Thick Film Resistor,2.21kΩ,±1%,50V,62.5mW,±100ppm/℃
C20144056,AF0603FR-07270RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C20144056,600,0.0049,100,100,https://www.lcsc.com/product-detail/C20144056.html,0603,Tape & Reel (TR),Thick Film Resistor,270Ω,±1%,75V,100mW,±100ppm/℃
C6164249,RC0402FR-0712K4P,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/da845270410dc62346904be643baab6b.pdf?productCode=C6164249,600,0.0030,100,100,https://www.lcsc.com/product-detail/C6164249.html,0402,Tape & Reel (TR),Thick Film Resistor,12.4kΩ,±1%,,63mW,±100ppm/℃
C2105020,AF0805FR-0756RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/ebd14ddabfb2b500a2b3786a8b0d1c4f.pdf?productCode=C2105020,600,0.0104,50,50,https://www.lcsc.com/product-detail/C2105020.html,0805,Tape & Reel (TR),Thick Film Resistor,56Ω,±1%,150V,125mW,±100ppm/℃
C727995,AC0805FR-7W51KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C727995,600,0.0113,100,100,https://www.lcsc.com/product-detail/C727995.html,0805,Tape & Reel (TR),Thick Film Resistor,51kΩ,±1%,150V,250mW,±100ppm/℃
C482913,RC0603FR-077M87L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482913,600,0.0023,100,100,https://www.lcsc.com/product-detail/C482913.html,0603,Tape & Reel (TR),Thick Film Resistor,7.87MΩ,±1%,75V,100mW,±100ppm/℃
C482911,RC0603FR-077M68L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482911,600,0.0024,100,100,https://www.lcsc.com/product-detail/C482911.html,0603,Tape & Reel (TR),Thick Film Resistor,7.68MΩ,±1%,75V,100mW,±100ppm/℃
C482843,RC0603FR-073M92L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C482843,600,0.0023,100,100,https://www.lcsc.com/product-detail/C482843.html,0603,Tape & Reel (TR),Thick Film Resistor,3.92MΩ,±1%,75V,100mW,±100ppm/℃
C477788,RC0402FR-077M68L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477788,600,0.0019,100,100,https://www.lcsc.com/product-detail/C477788.html,0402,Tape & Reel (TR),Thick Film Resistor,7.68MΩ,±1%,50V,62.5mW,±100ppm/℃
C477624,RC0402FR-0717R4L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477624,600,0.0005,100,100,https://www.lcsc.com/product-detail/C477624.html,0402,Tape & Reel (TR),Thick Film Resistor,17.4Ω,±1%,50V,62.5mW,±100ppm/℃
C477196,RC0402FR-071M21L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C477196,600,0.0007,100,100,https://www.lcsc.com/product-detail/C477196.html,0402,Tape & Reel (TR),Thick Film Resistor,1.21MΩ,±1%,50V,62.5mW,±100ppm/℃
C273888,RC0805FR-07162KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C273888,600,0.0053,100,100,https://www.lcsc.com/product-detail/C273888.html,0805,Tape & Reel (TR),Thick Film Resistor,162kΩ,±1%,150V,125mW,±100ppm/℃
C245976,RC0603FR-07536RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/b426be3ce22c6de3e0c3a2248e49159e.pdf?productCode=C245976,600,0.0024,100,100,https://www.lcsc.com/product-detail/C245976.html,0603,Tape & Reel (TR),Thick Film Resistor,536Ω,±1%,75V,100mW,±100ppm/℃
C228805,AC0805FR-073M3L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228805,600,0.0109,100,100,https://www.lcsc.com/product-detail/C228805.html,0805,Tape & Reel (TR),Thick Film Resistor,3.3MΩ,±1%,150V,125mW,±100ppm/℃
C228749,AC0805FR-07330KL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228749,600,0.0061,100,100,https://www.lcsc.com/product-detail/C228749.html,0805,Tape & Reel (TR),Thick Film Resistor,330kΩ,±1%,150V,125mW,±100ppm/℃
C228639,AC0805FR-07226RL,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228639,600,0.0061,100,100,https://www.lcsc.com/product-detail/C228639.html,0805,Tape & Reel (TR),Thick Film Resistor,226Ω,±1%,150V,125mW,±100ppm/℃
C228627,AC0805FR-0720K5L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228627,600,0.0042,100,100,https://www.lcsc.com/product-detail/C228627.html,0805,Tape & Reel (TR),Thick Film Resistor,20.5kΩ,±1%,150V,125mW,±100ppm/℃
C228392,AC0805FR-071K91L,YAGEO,https://datasheet.lcsc.com/datasheet/pdf/3511efb0564cb1711d9237ab09d6e97b.pdf?productCode=C228392,600,0.0042,100,100,https://www.lcsc.com/product-detail/C228392.html,0805,Tape & Reel (TR),Thick Film Resistor,1.91kΩ,±1%,150V,125mW,±100ppm/℃
